,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Ordinary Shares Number,107247360.0,107244215.0,107060281.0,107057732.0,107045972.0,
Share Issued,107247360.0,107244215.0,107060281.0,107057732.0,107045972.0,
Total Debt,1067070000.0,630392000.0,718802000.0,694143000.0,621934000.0,
Tangible Book Value,8463625000.0,8104990000.0,7894588000.0,7507418000.0,7167296000.0,
Invested Capital,9518630000.0,8712477000.0,8587355000.0,8175230000.0,7814297000.0,
Working Capital,2570974000.0,2202391000.0,3011591000.0,2035938000.0,2176294000.0,
Net Tangible Assets,8463625000.0,8104990000.0,7894588000.0,7507418000.0,7167296000.0,
Capital Lease Obligations,94570000.0,105249000.0,109024000.0,112561000.0,63034000.0,
Common Stock Equity,8546130000.0,8187334000.0,7977577000.0,7593648000.0,7255397000.0,
Total Capitalization,8874102000.0,8515276000.0,8350931000.0,7966969000.0,7674122000.0,
Total Equity Gross Minority Interest,8546130000.0,8187334000.0,7977577000.0,7593648000.0,7255397000.0,
Stockholders Equity,8546130000.0,8187334000.0,7977577000.0,7593648000.0,7255397000.0,
Gains Losses Not Affecting Retained Earnings,-160916000.0,-171068000.0,-184058000.0,-168860000.0,-188317000.0,
Other Equity Adjustments,-160916000.0,-171068000.0,-184058000.0,-168860000.0,-188317000.0,
Retained Earnings,5814513000.0,5472645000.0,5263110000.0,4869994000.0,4557038000.0,
Additional Paid In Capital,2892426000.0,2885650000.0,2898418000.0,2892407000.0,2886569000.0,
Capital Stock,107000.0,107000.0,107000.0,107000.0,107000.0,
Common Stock,107000.0,107000.0,107000.0,107000.0,107000.0,
Total Liabilities Net Minority Interest,4311914000.0,3929331000.0,4146784000.0,3842990000.0,3758858000.0,
Total Non Current Liabilities Net Minority Interest,1459297000.0,1557619000.0,2069342000.0,2060825000.0,1986229000.0,
Other Non Current Liabilities,32999000.0,34571000.0,34074000.0,40778000.0,42919000.0,
Non Current Accrued Expenses,144599000.0,137770000.0,134394000.0,139035000.0,134803000.0,
Tradeand Other Payables Non Current,54110000.0,51086000.0,49256000.0,35175000.0,34626000.0,
Non Current Deferred Liabilities,821340000.0,914656000.0,1382521000.0,1373268000.0,1302928000.0,
Non Current Deferred Revenue,764819000.0,859409000.0,1327825000.0,1320331000.0,1258880000.0,
Non Current Deferred Taxes Liabilities,56521000.0,55247000.0,54696000.0,52937000.0,44048000.0,
Long Term Debt And Capital Lease Obligation,406249000.0,419536000.0,469097000.0,472569000.0,470953000.0,
Long Term Capital Lease Obligation,78277000.0,91594000.0,95743000.0,99248000.0,52228000.0,
Long Term Debt,327972000.0,327942000.0,373354000.0,373321000.0,418725000.0,
Current Liabilities,2852617000.0,2371712000.0,2077442000.0,1782165000.0,1772629000.0,
