,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,173000000.0,2682000000.0,3293000000.0,2580000000.0,-104000000.0,
Repurchase Of Capital Stock,-274000000.0,-326000000.0,-310000000.0,-680000000.0,-10000000.0,
Repayment Of Debt,-1607000000.0,0.0,0.0,0.0,0.0,
Issuance Of Debt,0.0,997000000.0,0.0,0.0,0.0,
Capital Expenditure,-32000000.0,-38000000.0,-47000000.0,-31000000.0,-29000000.0,
End Cash Position,1311000000.0,4750000000.0,3158000000.0,1928000000.0,1836000000.0,
Beginning Cash Position,4750000000.0,3158000000.0,1928000000.0,1836000000.0,3646000000.0,
Changes In Cash,-3439000000.0,1592000000.0,1230000000.0,92000000.0,-1810000000.0,
Financing Cash Flow,-3608000000.0,-1085000000.0,-2047000000.0,-2478000000.0,-1698000000.0,
Cash Flow From Continuing Financing Activities,-3608000000.0,-1085000000.0,-2047000000.0,-2478000000.0,-1698000000.0,
Net Other Financing Charges,-3000000.0,-26000000.0,0.0,-110000000.0,-1000000.0,
Cash Dividends Paid,-1724000000.0,-1730000000.0,-1737000000.0,-1688000000.0,-1687000000.0,
Common Stock Dividend Paid,-1724000000.0,-1730000000.0,-1737000000.0,-1688000000.0,-1687000000.0,
Net Common Stock Issuance,-274000000.0,-326000000.0,-310000000.0,-680000000.0,-10000000.0,
Common Stock Payments,-274000000.0,-326000000.0,-310000000.0,-680000000.0,-10000000.0,
Net Issuance Payments Of Debt,-1607000000.0,997000000.0,0.0,0.0,0.0,
Net Short Term Debt Issuance,,,0.0,0.0,,
Short Term Debt Payments,,,0.0,,,
Short Term Debt Issuance,,,0.0,0.0,,
Net Long Term Debt Issuance,-1607000000.0,997000000.0,0.0,0.0,0.0,
Long Term Debt Payments,-1607000000.0,0.0,0.0,0.0,0.0,
Long Term Debt Issuance,0.0,997000000.0,,,0.0,0.0
Investing Cash Flow,-36000000.0,-43000000.0,-63000000.0,-41000000.0,-37000000.0,
Cash Flow From Continuing Investing Activities,-36000000.0,-43000000.0,-63000000.0,-41000000.0,-37000000.0,
Net Other Investing Changes,-4000000.0,-5000000.0,-16000000.0,-10000000.0,-8000000.0,
Net Business Purchase And Sale,0.0,0.0,0.0,0.0,0.0,
Sale Of Business,0.0,0.0,0.0,0.0,0.0,
Purchase Of Business,,,0.0,0.0,,
Capital Expenditure Reported,-32000000.0,-38000000.0,-47000000.0,-31000000.0,-29000000.0,
Operating Cash Flow,205000000.0,2720000000.0,3340000000.0,2611000000.0,-75000000.0,
Cash Flow From Continuing Operating Activities,205000000.0,2720000000.0,3340000000.0,2611000000.0,-75000000.0,
Dividend Received Cfo,,,0.0,0.0,,
Change In Working Capital,-2343000000.0,707000000.0,1087000000.0,457000000.0,-2451000000.0,
Change In Other Working Capital,-485000000.0,263000000.0,771000000.0,-349000000.0,-468000000.0,
Change In Payables And Accrued Expense,-1921000000.0,542000000.0,420000000.0,746000000.0,-2055000000.0,
Change In Accrued Expense,-1934000000.0,678000000.0,236000000.0,798000000.0,-2100000000.0,
Change In Payable,13000000.0,-136000000.0,184000000.0,-52000000.0,45000000.0,
Change In Account Payable,13000000.0,-136000000.0,184000000.0,-52000000.0,45000000.0,
Change In Inventory,45000000.0,-18000000.0,-12000000.0,73000000.0,67000000.0,
Change In Receivables,18000000.0,-80000000.0,-92000000.0,-13000000.0,5000000.0,
Other Non Cash Items,63000000.0,84000000.0,-56000000.0,36000000.0,48000000.0,
Asset Impairment Charge,-4000000.0,873000000.0,35000000.0,0.0,354000000.0,
Deferred Tax,7000000.0,26000000.0,-716000000.0,7000000.0,637000000.0,
Deferred Income Tax,7000000.0,26000000.0,-716000000.0,7000000.0,637000000.0,
Depreciation Amortization Depletion,71000000.0,71000000.0,73000000.0,74000000.0,74000000.0,
Depreciation And Amortization,71000000.0,71000000.0,73000000.0,74000000.0,74000000.0,
Operating Gains Losses,-148000000.0,-118000000.0,-122000000.0,-256000000.0,-2679000000.0,
Earnings Losses From Equity Investments,-148000000.0,-143000000.0,-122000000.0,-116000000.0,-119000000.0,
Gain Loss On Investment Securities,0.0,25000000.0,0.0,-140000000.0,,
Net Income From Continuing Operations,2378000000.0,1077000000.0,3039000000.0,2293000000.0,3803000000.0,
