,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,840935000.0,594064000.0,-267293000.0,364604000.0,-655797000.0,
Repurchase Of Capital Stock,,,,,0.0,
Repayment Of Debt,-37284000.0,-157307000.0,-467881000.0,-1106178000.0,-27955000.0,
Issuance Of Debt,2285973000.0,734910000.0,121743000.0,1185034000.0,337679000.0,
Issuance Of Capital Stock,0.0,0.0,,,-7000.0,1731186000.0
Capital Expenditure,-22678000.0,-32700000.0,-27536000.0,-44300000.0,-13983000.0,
Interest Paid Supplemental Data,1444000.0,5040000.0,7552000.0,11454000.0,1202000.0,
Income Tax Paid Supplemental Data,56766000.0,213363000.0,53693000.0,3336000.0,91424000.0,
End Cash Position,5172301000.0,2537092000.0,1430987000.0,2089231000.0,1670273000.0,
Beginning Cash Position,2537092000.0,1430987000.0,2089231000.0,1670273000.0,2115982000.0,
Effect Of Exchange Rate Changes,847000.0,-11000.0,-3663000.0,4500000.0,-557000.0,
Changes In Cash,2634362000.0,1106116000.0,-654581000.0,414458000.0,-445152000.0,
Financing Cash Flow,1849427000.0,512052000.0,-387288000.0,49854000.0,258941000.0,
Cash Flow From Continuing Financing Activities,1849427000.0,512052000.0,-387288000.0,49854000.0,258941000.0,
Net Other Financing Charges,-205708000.0,-73134000.0,-41492000.0,-35529000.0,-55115000.0,
Proceeds From Stock Option Exercised,6446000.0,7583000.0,342000.0,6527000.0,4339000.0,
Net Common Stock Issuance,-200000000.0,0.0,,,-7000.0,1731186000.0
Common Stock Payments,,,,,0.0,
Common Stock Issuance,0.0,0.0,,,-7000.0,1731186000.0
Net Issuance Payments Of Debt,2248689000.0,577603000.0,-346138000.0,78856000.0,309724000.0,
Net Short Term Debt Issuance,-7284000.0,,,78856000.0,,
Short Term Debt Payments,-37284000.0,,,-1106178000.0,,
Short Term Debt Issuance,30000000.0,,,1185034000.0,,
Net Long Term Debt Issuance,2255973000.0,950978000.0,,,120740000.0,1615072000.0
Long Term Debt Payments,,,,,,-1162603000.0
Long Term Debt Issuance,2255973000.0,-623081000.0,,,-1818850000.0,838085000.0
Investing Cash Flow,-78678000.0,-32700000.0,-27536000.0,-44300000.0,-62279000.0,
Cash Flow From Continuing Investing Activities,-78678000.0,-32700000.0,-27536000.0,-44300000.0,-62279000.0,
Net Investment Purchase And Sale,-56000000.0,0.0,0.0,0.0,-48000000.0,
Purchase Of Investment,-56000000.0,0.0,0.0,0.0,-48000000.0,
Net PPE Purchase And Sale,-22678000.0,-32700000.0,-27536000.0,-44300000.0,-13983000.0,
Purchase Of PPE,-22678000.0,-32700000.0,-27536000.0,-44300000.0,-13983000.0,
Operating Cash Flow,863613000.0,626764000.0,-239757000.0,408904000.0,-641814000.0,
Cash Flow From Continuing Operating Activities,863613000.0,626764000.0,-239757000.0,408904000.0,-641814000.0,
Change In Working Capital,620480000.0,437421000.0,-623312000.0,-44562000.0,-1011249000.0,
Change In Other Working Capital,65585000.0,67145000.0,40470000.0,141806000.0,-20116000.0,
Change In Other Current Liabilities,-2500000.0,1341000.0,2553000.0,1520000.0,2621000.0,
Change In Payables And Accrued Expense,877090000.0,116114000.0,-1177492000.0,307767000.0,327509000.0,
Change In Accrued Expense,219690000.0,112368000.0,-85628000.0,25974000.0,-30995000.0,
Change In Payable,657400000.0,3746000.0,-1091864000.0,281793000.0,358504000.0,
Change In Account Payable,630722000.0,95226000.0,-1127269000.0,220353000.0,369577000.0,
Change In Tax Payable,26678000.0,-91480000.0,35405000.0,61440000.0,-11073000.0,
Change In Income Tax Payable,26678000.0,-91480000.0,35405000.0,61440000.0,-11073000.0,
Change In Prepaid Assets,55249000.0,114413000.0,-485543000.0,86774000.0,-18973000.0,
Change In Inventory,-813503000.0,-275748000.0,1331362000.0,-597717000.0,-220973000.0,
Change In Receivables,438559000.0,414156000.0,-334662000.0,15288000.0,-1081317000.0,
Changes In Account Receivables,438559000.0,414156000.0,-334662000.0,15288000.0,-1081317000.0,
Other Non Cash Items,1614000.0,9702000.0,-779000.0,-3346000.0,9157000.0,
Stock Based Compensation,83612000.0,84704000.0,82122000.0,64014000.0,74960000.0,
Deferred Tax,-80237000.0,-58323000.0,-29526000.0,-46552000.0,-24014000.0,
Deferred Income Tax,-80237000.0,-58323000.0,-29526000.0,-46552000.0,-24014000.0,
Depreciation Amortization Depletion,18636000.0,10745000.0,14883000.0,14080000.0,11811000.0,
Depreciation And Amortization,18636000.0,10745000.0,14883000.0,14080000.0,11811000.0,
Depreciation,,,14883000.0,14080000.0,,
Operating Gains Losses,24354000.0,33738000.0,-3741000.0,943000.0,277000.0,
Earnings Losses From Equity Investments,8264000.0,445000.0,-2517000.0,19000.0,526000.0,
Net Foreign Currency Exchange Gain Loss,16090000.0,3042000.0,-1224000.0,924000.0,-249000.0,
Net Income From Continuing Operations,195154000.0,108777000.0,320596000.0,424327000.0,297244000.0,
