,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,4864000000.0,1262000000.0,4357000000.0,5619000000.0,2329000000.0,
Repurchase Of Capital Stock,-2598000000.0,-3917000000.0,-4500000000.0,-4750000000.0,-3001000000.0,
Repayment Of Debt,-4761000000.0,-2778000000.0,-1556000000.0,-12000000.0,-38000000.0,
Issuance Of Debt,4462000000.0,7808000000.0,168000000.0,2596000000.0,1383000000.0,
Capital Expenditure,-3712000000.0,-3927000000.0,-4338000000.0,-4055000000.0,-3966000000.0,
Interest Paid Supplemental Data,286000000.0,124000000.0,261000000.0,88000000.0,182000000.0,
Income Tax Paid Supplemental Data,1584000000.0,2552000000.0,1872000000.0,1848000000.0,3310000000.0,
End Cash Position,5375000000.0,6166000000.0,8262000000.0,5764000000.0,4965000000.0,
Beginning Cash Position,6166000000.0,8262000000.0,5764000000.0,4965000000.0,7212000000.0,
Effect Of Exchange Rate Changes,50000000.0,-3000000.0,-85000000.0,83000000.0,-23000000.0,
Changes In Cash,-841000000.0,-2093000000.0,2583000000.0,716000000.0,-2224000000.0,
Financing Cash Flow,-5985000000.0,-1664000000.0,-8782000000.0,-5262000000.0,-4565000000.0,
Cash Flow From Continuing Financing Activities,-5985000000.0,-1664000000.0,-8782000000.0,-5262000000.0,-4565000000.0,
Net Other Financing Charges,-165000000.0,-11000000.0,-143000000.0,-199000000.0,-2000000.0,
Proceeds From Stock Option Exercised,11000000.0,218000000.0,136000000.0,36000000.0,71000000.0,
Cash Dividends Paid,-2934000000.0,-2984000000.0,-2887000000.0,-2933000000.0,-2978000000.0,
Common Stock Dividend Paid,-2934000000.0,-2984000000.0,-2887000000.0,-2933000000.0,-2978000000.0,
Net Common Stock Issuance,-2598000000.0,-3917000000.0,-4500000000.0,-4750000000.0,-3001000000.0,
Common Stock Payments,-2598000000.0,-3917000000.0,-4500000000.0,-4750000000.0,-3001000000.0,
Net Issuance Payments Of Debt,-299000000.0,5030000000.0,-1388000000.0,2584000000.0,1345000000.0,
Net Short Term Debt Issuance,2291000000.0,-400000000.0,-747000000.0,2496000000.0,1283000000.0,
Short Term Debt Payments,-2171000000.0,-2717000000.0,-840000000.0,0.0,0.0,
Short Term Debt Issuance,4462000000.0,2317000000.0,93000000.0,2496000000.0,1283000000.0,
Net Long Term Debt Issuance,-2590000000.0,5430000000.0,-641000000.0,88000000.0,62000000.0,
Long Term Debt Payments,-2590000000.0,-61000000.0,-716000000.0,-12000000.0,-38000000.0,
Long Term Debt Issuance,0.0,5491000000.0,75000000.0,100000000.0,100000000.0,
Investing Cash Flow,-3432000000.0,-5618000000.0,2670000000.0,-3696000000.0,-3954000000.0,
Cash Flow From Continuing Investing Activities,-3432000000.0,-5618000000.0,2670000000.0,-3696000000.0,-3954000000.0,
Net Other Investing Changes,229000000.0,527000000.0,6936000000.0,355000000.0,-51000000.0,
Net Investment Purchase And Sale,0.0,0.0,0.0,-4000000.0,0.0,
Sale Of Investment,9000000.0,0.0,2000000.0,0.0,0.0,
Purchase Of Investment,-9000000.0,0.0,-2000000.0,-4000000.0,0.0,
Net Business Purchase And Sale,51000000.0,-2218000000.0,72000000.0,8000000.0,63000000.0,
Sale Of Business,51000000.0,7000000.0,72000000.0,8000000.0,63000000.0,
Purchase Of Business,0.0,-2225000000.0,,,0.0,0.0
Capital Expenditure Reported,-3712000000.0,-3927000000.0,-4338000000.0,-4055000000.0,-3966000000.0,
Operating Cash Flow,8576000000.0,5189000000.0,8695000000.0,9674000000.0,6295000000.0,
Cash Flow From Continuing Operating Activities,8576000000.0,5189000000.0,8695000000.0,9674000000.0,6295000000.0,
Dividend Received Cfo,1444000000.0,1088000000.0,807000000.0,1404000000.0,1283000000.0,
Change In Working Capital,253000000.0,-2620000000.0,2983000000.0,1232000000.0,-2698000000.0,
Change In Other Working Capital,-55000000.0,-172000000.0,-460000000.0,-206000000.0,-259000000.0,
Change In Payables And Accrued Expense,-3011000000.0,-2575000000.0,4174000000.0,-615000000.0,-1363000000.0,
Change In Payable,-3011000000.0,-2575000000.0,4174000000.0,-615000000.0,-1363000000.0,
Change In Account Payable,-2655000000.0,-1307000000.0,2690000000.0,-540000000.0,-119000000.0,
Change In Tax Payable,-356000000.0,-1268000000.0,1484000000.0,-75000000.0,-1244000000.0,
Change In Income Tax Payable,-356000000.0,-1268000000.0,1484000000.0,-75000000.0,-1244000000.0,
Change In Prepaid Assets,983000000.0,-769000000.0,-112000000.0,52000000.0,-211000000.0,
Change In Inventory,354000000.0,-201000000.0,539000000.0,752000000.0,-535000000.0,
Change In Receivables,1982000000.0,1097000000.0,-1158000000.0,1249000000.0,-330000000.0,
Changes In Account Receivables,1952000000.0,1137000000.0,-1218000000.0,1214000000.0,-322000000.0,
Other Non Cash Items,122000000.0,-816000000.0,-1219000000.0,-1022000000.0,-276000000.0,
Deferred Tax,29000000.0,480000000.0,-305000000.0,403000000.0,454000000.0,
Deferred Income Tax,29000000.0,480000000.0,-305000000.0,403000000.0,454000000.0,
Depreciation Amortization Depletion,4409000000.0,4235000000.0,4091000000.0,4230000000.0,4185000000.0,
Depletion,65000000.0,112000000.0,204000000.0,16000000.0,181000000.0,
Depreciation And Amortization,4344000000.0,4123000000.0,3887000000.0,4214000000.0,4004000000.0,
Depreciation,4344000000.0,4123000000.0,3887000000.0,4214000000.0,4004000000.0,
Operating Gains Losses,-196000000.0,-690000000.0,-1421000000.0,-1069000000.0,-1096000000.0,
Earnings Losses From Equity Investments,-536000000.0,-820000000.0,-688000000.0,-1261000000.0,-1206000000.0,
Net Foreign Currency Exchange Gain Loss,340000000.0,130000000.0,-733000000.0,192000000.0,110000000.0,
Net Income From Continuing Operations,2515000000.0,3512000000.0,3259000000.0,4496000000.0,4443000000.0,
