,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Ordinary Shares Number,270400000.0,270300000.0,269900000.0,266900000.0,266800000.0
Share Issued,270400000.0,270300000.0,269900000.0,266900000.0,266800000.0
Net Debt,19970000000.0,19600000000.0,18715000000.0,18244000000.0,17751000000.0
Total Debt,19981000000.0,19623000000.0,18722000000.0,18261000000.0,17770000000.0
Tangible Book Value,11903000000.0,11808000000.0,11703000000.0,11422000000.0,11128000000.0
Invested Capital,32295000000.0,31842000000.0,30836000000.0,30094000000.0,29309000000.0
Working Capital,-613000000.0,-408000000.0,-1149000000.0,-1310000000.0,-1076000000.0
Net Tangible Assets,11903000000.0,11808000000.0,11703000000.0,11422000000.0,11128000000.0
Common Stock Equity,12314000000.0,12219000000.0,12114000000.0,11833000000.0,11539000000.0
Total Capitalization,31125000000.0,30573000000.0,29376000000.0,28255000000.0,27819000000.0
Total Equity Gross Minority Interest,12443000000.0,12348000000.0,12243000000.0,11962000000.0,11668000000.0
Minority Interest,129000000.0,129000000.0,129000000.0,129000000.0,129000000.0
Stockholders Equity,12314000000.0,12219000000.0,12114000000.0,11833000000.0,11539000000.0
Gains Losses Not Affecting Retained Earnings,-14000000.0,-10000000.0,-6000000.0,-10000000.0,-9000000.0
Other Equity Adjustments,-14000000.0,-10000000.0,-6000000.0,-10000000.0,-9000000.0
Retained Earnings,4784000000.0,4702000000.0,4604000000.0,4576000000.0,4299000000.0
Additional Paid In Capital,7541000000.0,7524000000.0,7513000000.0,7264000000.0,7246000000.0
Capital Stock,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0
Common Stock,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0
Total Liabilities Net Minority Interest,34182000000.0,33317000000.0,32355000000.0,31336000000.0,30666000000.0
Total Non Current Liabilities Net Minority Interest,31095000000.0,30454000000.0,28942000000.0,27769000000.0,27373000000.0
Other Non Current Liabilities,551000000.0,535000000.0,487000000.0,510000000.0,446000000.0
Non Current Deferred Liabilities,4881000000.0,4782000000.0,4474000000.0,4477000000.0,4325000000.0
Non Current Deferred Taxes Liabilities,4881000000.0,4782000000.0,4474000000.0,4477000000.0,4325000000.0
Long Term Debt And Capital Lease Obligation,18811000000.0,18354000000.0,17262000000.0,16422000000.0,16280000000.0
Long Term Debt,18811000000.0,18354000000.0,17262000000.0,16422000000.0,16280000000.0
Long Term Provisions,838000000.0,830000000.0,822000000.0,798000000.0,791000000.0
Current Liabilities,3087000000.0,2863000000.0,3413000000.0,3567000000.0,3293000000.0
Other Current Liabilities,410000000.0,510000000.0,475000000.0,600000000.0,655000000.0
Current Deferred Liabilities,240000000.0,223000000.0,223000000.0,205000000.0,197000000.0
Current Deferred Revenue,240000000.0,223000000.0,223000000.0,205000000.0,197000000.0
Current Debt And Capital Lease Obligation,1170000000.0,1269000000.0,1460000000.0,1839000000.0,1490000000.0
Current Debt,1170000000.0,1269000000.0,1460000000.0,1839000000.0,1490000000.0
Other Current Borrowings,29000000.0,17000000.0,317000000.0,300000000.0,799000000.0
Commercial Paper,1141000000.0,1252000000.0,1143000000.0,1539000000.0,691000000.0
Payables And Accrued Expenses,1267000000.0,861000000.0,1255000000.0,923000000.0,951000000.0
Current Accrued Expenses,230000000.0,159000000.0,196000000.0,,177000000.0
Interest Payable,230000000.0,159000000.0,196000000.0,,177000000.0
Payables,1037000000.0,702000000.0,1059000000.0,923000000.0,774000000.0
Total Tax Payable,155000000.0,,,206000000.0,
Accounts Payable,882000000.0,702000000.0,1059000000.0,717000000.0,774000000.0
Total Assets,46625000000.0,45665000000.0,44598000000.0,43298000000.0,42334000000.0
Total Non Current Assets,44151000000.0,43210000000.0,42334000000.0,41041000000.0,40117000000.0
Other Non Current Assets,1110000000.0,1143000000.0,1123000000.0,1081000000.0,1049000000.0
Defined Pension Benefit,734000000.0,765000000.0,757000000.0,581000000.0,566000000.0
Investments And Advances,1414000000.0,1312000000.0,1342000000.0,1333000000.0,1266000000.0
Other Investments,1414000000.0,1312000000.0,1342000000.0,1333000000.0,1266000000.0
Goodwill And Other Intangible Assets,411000000.0,411000000.0,411000000.0,411000000.0,411000000.0
Goodwill,411000000.0,411000000.0,411000000.0,411000000.0,411000000.0
Net PPE,37816000000.0,37010000000.0,36304000000.0,35720000000.0,34873000000.0
Accumulated Depreciation,,,-16495000000.0,,
Gross PPE,,,52799000000.0,,
Construction In Progress,,,2009000000.0,,
Other Properties,,,4457000000.0,,
Current Assets,2474000000.0,2455000000.0,2264000000.0,2257000000.0,2217000000.0
Other Current Assets,590000000.0,516000000.0,528000000.0,379000000.0,475000000.0
Inventory,738000000.0,669000000.0,762000000.0,792000000.0,740000000.0
Other Inventories,,,91000000.0,,
Receivables,1135000000.0,1247000000.0,967000000.0,1069000000.0,983000000.0
Other Receivables,101000000.0,327000000.0,96000000.0,70000000.0,62000000.0
Accounts Receivable,567000000.0,667000000.0,525000000.0,651000000.0,514000000.0
Allowance For Doubtful Accounts Receivable,-39000000.0,-41000000.0,-30000000.0,-31000000.0,-37000000.0
Gross Accounts Receivable,606000000.0,708000000.0,555000000.0,682000000.0,551000000.0
Cash Cash Equivalents And Short Term Investments,11000000.0,23000000.0,7000000.0,17000000.0,19000000.0
Cash And Cash Equivalents,11000000.0,23000000.0,7000000.0,17000000.0,19000000.0
