,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Ordinary Shares Number,210595766.0,211929275.0,212984747.0,213794691.0,214758093.0,
Share Issued,210595766.0,211929275.0,212984747.0,213794691.0,214758093.0,
Net Debt,145935000.0,,,,,
Total Debt,169992000.0,59990000.0,59987000.0,59985000.0,59983000.0,
Tangible Book Value,4230631000.0,4235324000.0,4244588000.0,4175740000.0,4111899000.0,
Invested Capital,4400623000.0,4295314000.0,4304575000.0,4235725000.0,4171882000.0,
Working Capital,191280000.0,177031000.0,180154000.0,181479000.0,254359000.0,
Net Tangible Assets,4230631000.0,4235324000.0,4244588000.0,4175740000.0,4111899000.0,
Common Stock Equity,4230631000.0,4235324000.0,4244588000.0,4175740000.0,4111899000.0,
Total Capitalization,4380623000.0,4275314000.0,4284575000.0,4215725000.0,4151882000.0,
Total Equity Gross Minority Interest,4230631000.0,4235324000.0,4244588000.0,4175740000.0,4111899000.0,
Stockholders Equity,4230631000.0,4235324000.0,4244588000.0,4175740000.0,4111899000.0,
Retained Earnings,3980946000.0,3987555000.0,3995209000.0,3967376000.0,3903839000.0,
Additional Paid In Capital,228625000.0,226576000.0,228081000.0,186985000.0,186584000.0,
Capital Stock,21060000.0,21193000.0,21298000.0,21379000.0,21476000.0,
Common Stock,21060000.0,21193000.0,21298000.0,21379000.0,21476000.0,
Total Liabilities Net Minority Interest,1320465000.0,1255970000.0,1246807000.0,1250091000.0,1231197000.0,
Total Non Current Liabilities Net Minority Interest,813602000.0,698617000.0,706278000.0,696511000.0,678443000.0,
Other Non Current Liabilities,281680000.0,276697000.0,284361000.0,281708000.0,275328000.0,
Non Current Deferred Liabilities,381930000.0,381930000.0,381930000.0,374818000.0,363132000.0,
Non Current Deferred Taxes Liabilities,381930000.0,381930000.0,381930000.0,374818000.0,363132000.0,
Long Term Debt And Capital Lease Obligation,149992000.0,39990000.0,39987000.0,39985000.0,39983000.0,
Long Term Debt,149992000.0,39990000.0,39987000.0,39985000.0,39983000.0,
Current Liabilities,506863000.0,557353000.0,540529000.0,553580000.0,552754000.0,
Current Debt And Capital Lease Obligation,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,
Current Debt,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,
Other Current Borrowings,,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0
Pensionand Other Post Retirement Benefit Plans Current,256771000.0,233260000.0,285421000.0,283817000.0,259895000.0,
Payables And Accrued Expenses,230092000.0,304093000.0,235108000.0,249763000.0,272859000.0,
Current Accrued Expenses,144417000.0,142574000.0,143289000.0,139349000.0,134286000.0,
Payables,85675000.0,161519000.0,91819000.0,110414000.0,138573000.0,
Total Tax Payable,,77279000.0,,11135000.0,25967000.0,76714000.0
Income Tax Payable,,77279000.0,,11135000.0,25967000.0,76714000.0
Accounts Payable,85675000.0,84240000.0,91819000.0,99279000.0,112606000.0,
Total Assets,5551096000.0,5491294000.0,5491395000.0,5425831000.0,5343096000.0,
Total Non Current Assets,4852953000.0,4756910000.0,4770712000.0,4690772000.0,4535983000.0,
Other Non Current Assets,262517000.0,259549000.0,265281000.0,265019000.0,258163000.0,
Net PPE,4590436000.0,4497361000.0,4505431000.0,4425753000.0,4277820000.0,
Accumulated Depreciation,-2376745000.0,-2342456000.0,-2325971000.0,-2270948000.0,-2254955000.0,
Gross PPE,6967181000.0,6839817000.0,6831402000.0,6696701000.0,6532775000.0,
Leases,14959000.0,14919000.0,14919000.0,14914000.0,14645000.0,
Other Properties,3459878000.0,3416507000.0,3452782000.0,3402080000.0,3326057000.0,
Land And Improvements,3492344000.0,3408391000.0,3363701000.0,3279707000.0,3192073000.0,
Current Assets,698143000.0,734384000.0,720683000.0,735059000.0,807113000.0,
Other Current Assets,88153000.0,68644000.0,84316000.0,84215000.0,98200000.0,
Receivables,585933000.0,568542000.0,527691000.0,576681000.0,604338000.0,
Other Receivables,21327000.0,22958000.0,21135000.0,20135000.0,19414000.0,
Taxes Receivable,34140000.0,0.0,5002000.0,10800000.0,6823000.0,
Accounts Receivable,530466000.0,545584000.0,501554000.0,545746000.0,578101000.0,
Allowance For Doubtful Accounts Receivable,-9366000.0,-9509000.0,-9272000.0,-9563000.0,-9989000.0,
Gross Accounts Receivable,539832000.0,555093000.0,510826000.0,555309000.0,588090000.0,
Cash Cash Equivalents And Short Term Investments,24057000.0,97198000.0,108676000.0,74163000.0,104575000.0,
Other Short Term Investments,,,,,30271000.0,
Cash And Cash Equivalents,24057000.0,97198000.0,108676000.0,74163000.0,74304000.0,
