,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,26802000.0,200722000.0,631459000.0,350052000.0,226260000.0,
Repurchase Of Capital Stock,-471413000.0,-583394000.0,-564315000.0,-357450000.0,-638976000.0,
Repayment Of Debt,-1153000.0,-1066000.0,-826000.0,-753000.0,-593000.0,
Capital Expenditure,-8303000.0,-7059000.0,-5591000.0,-8210000.0,-6432000.0,
Interest Paid Supplemental Data,14095000.0,651000.0,14109000.0,670000.0,14003000.0,
Income Tax Paid Supplemental Data,243357000.0,3863000.0,102590000.0,143256000.0,157116000.0,
End Cash Position,1829925000.0,2287910000.0,2664667000.0,2568667000.0,2528946000.0,
Beginning Cash Position,2287910000.0,2664667000.0,2568667000.0,2528946000.0,2924793000.0,
Changes In Cash,-457985000.0,-376757000.0,96000000.0,39721000.0,-395847000.0,
Financing Cash Flow,-457842000.0,-569522000.0,-534294000.0,-309889000.0,-624127000.0,
Cash Flow From Continuing Financing Activities,-457842000.0,-569522000.0,-534294000.0,-309889000.0,-624127000.0,
Proceeds From Stock Option Exercised,14724000.0,14938000.0,30847000.0,48314000.0,15442000.0,
Net Common Stock Issuance,-471413000.0,-583394000.0,-564315000.0,-357450000.0,-638976000.0,
Common Stock Payments,-471413000.0,-583394000.0,-564315000.0,-357450000.0,-638976000.0,
Net Issuance Payments Of Debt,-1153000.0,-1066000.0,-826000.0,-753000.0,-593000.0,
Net Long Term Debt Issuance,-1153000.0,-1066000.0,-826000.0,-753000.0,-593000.0,
Long Term Debt Payments,-1153000.0,-1066000.0,-826000.0,-753000.0,-593000.0,
Investing Cash Flow,-35248000.0,-15016000.0,-6756000.0,-8652000.0,-4412000.0,
Cash Flow From Continuing Investing Activities,-35248000.0,-15016000.0,-6756000.0,-8652000.0,-4412000.0,
Dividends Received Cfi,,,0.0,0.0,2715000.0,0.0
Net Business Purchase And Sale,-27183000.0,-8167000.0,-1460000.0,-741000.0,-899000.0,
Purchase Of Business,-27183000.0,-8167000.0,-1460000.0,-741000.0,-899000.0,
Net PPE Purchase And Sale,-8065000.0,-6849000.0,-5296000.0,-7911000.0,-6228000.0,
Sale Of PPE,238000.0,210000.0,295000.0,299000.0,204000.0,
Purchase Of PPE,-8303000.0,-7059000.0,-5591000.0,-8210000.0,-6432000.0,
Operating Cash Flow,35105000.0,207781000.0,637050000.0,358262000.0,232692000.0,
Cash Flow From Continuing Operating Activities,35105000.0,207781000.0,637050000.0,358262000.0,232692000.0,
Dividend Received Cfo,0.0,0.0,0.0,0.0,0.0,
Change In Working Capital,-307510000.0,-60150000.0,84606000.0,-106486000.0,-115372000.0,
Change In Other Working Capital,-20601000.0,-7180000.0,-35683000.0,-10665000.0,13943000.0,
Change In Other Current Assets,-93800000.0,-38640000.0,-70274000.0,-26018000.0,-35609000.0,
Change In Payables And Accrued Expense,-134736000.0,55502000.0,-23798000.0,-54345000.0,41843000.0,
Change In Inventory,-59668000.0,-51665000.0,198690000.0,-12978000.0,-127385000.0,
Change In Receivables,1295000.0,-18167000.0,15671000.0,-2480000.0,-8164000.0,
Other Non Cash Items,-27775000.0,-64072000.0,52771000.0,7594000.0,-73972000.0,
Stock Based Compensation,17812000.0,18527000.0,19460000.0,19223000.0,18101000.0,
Provisionand Write Offof Assets,,,,3923000.0,-1325000.0,-7466000.0
Asset Impairment Charge,,8118000.0,,,,-7466000.0
Depreciation Amortization Depletion,5689000.0,5782000.0,4953000.0,4685000.0,4356000.0,
Depreciation And Amortization,5689000.0,5782000.0,4953000.0,4685000.0,4356000.0,
Net Income From Continuing Operations,333737000.0,299576000.0,457432000.0,429323000.0,400904000.0,
