,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,68000000.0,-315000000.0,351000000.0,114000000.0,41000000.0,
Repayment Of Debt,-380000000.0,-3125000000.0,-1830000000.0,-3000000.0,-809000000.0,
Issuance Of Debt,,,2126000000.0,,,
Capital Expenditure,-149000000.0,-122000000.0,-137000000.0,-139000000.0,-74000000.0,
Interest Paid Supplemental Data,,81000000.0,,,,103000000.0
End Cash Position,1688000000.0,2296000000.0,2414000000.0,2080000000.0,2096000000.0,
Beginning Cash Position,2296000000.0,2414000000.0,2080000000.0,2096000000.0,3030000000.0,
Effect Of Exchange Rate Changes,52000000.0,36000000.0,-90000000.0,41000000.0,-22000000.0,
Changes In Cash,-660000000.0,-154000000.0,424000000.0,-57000000.0,-912000000.0,
Financing Cash Flow,-762000000.0,-3226000000.0,141000000.0,-146000000.0,-936000000.0,
Cash Flow From Continuing Financing Activities,-762000000.0,-3226000000.0,141000000.0,-146000000.0,-936000000.0,
Net Other Financing Charges,-1000000.0,-24000000.0,-16000000.0,-6000000.0,9000000.0,
Proceeds From Stock Option Exercised,6000000.0,10000000.0,8000000.0,11000000.0,12000000.0,
Cash Dividends Paid,-87000000.0,-87000000.0,-147000000.0,-148000000.0,-148000000.0,
Common Stock Dividend Paid,-87000000.0,-87000000.0,-147000000.0,-148000000.0,-148000000.0,
Net Issuance Payments Of Debt,-680000000.0,-3125000000.0,296000000.0,-3000000.0,-809000000.0,
Net Short Term Debt Issuance,0.0,-300000000.0,2126000000.0,0.0,0.0,
Short Term Debt Payments,,-300000000.0,,,0.0,0.0
Short Term Debt Issuance,,,2126000000.0,,,
Net Long Term Debt Issuance,-680000000.0,-2825000000.0,-1830000000.0,-3000000.0,-809000000.0,
Long Term Debt Payments,-680000000.0,-2825000000.0,-1830000000.0,-3000000.0,-809000000.0,
Investing Cash Flow,-115000000.0,3265000000.0,-205000000.0,-164000000.0,-91000000.0,
Cash From Discontinued Investing Activities,0.0,3389000000.0,-76000000.0,-25000000.0,-49000000.0,
Cash Flow From Continuing Investing Activities,-115000000.0,-124000000.0,-129000000.0,-139000000.0,-42000000.0,
Net Other Investing Changes,34000000.0,-2000000.0,8000000.0,0.0,-2000000.0,
Net Investment Purchase And Sale,,,0.0,0.0,18000000.0,16000000.0
Sale Of Investment,,,0.0,0.0,18000000.0,16000000.0
Net Intangibles Purchase And Sale,,,-5000000.0,-5000000.0,-1000000.0,-6000000.0
Purchase Of Intangibles,,,-5000000.0,-5000000.0,-1000000.0,-6000000.0
Capital Expenditure Reported,-140000000.0,-122000000.0,-132000000.0,-134000000.0,-70000000.0,
Operating Cash Flow,217000000.0,-193000000.0,488000000.0,253000000.0,115000000.0,
Cash From Discontinued Operating Activities,0.0,-94000000.0,45000000.0,-93000000.0,152000000.0,
Cash Flow From Continuing Operating Activities,217000000.0,-99000000.0,443000000.0,346000000.0,-37000000.0,
Change In Working Capital,-182000000.0,-298000000.0,282000000.0,5000000.0,-356000000.0,
Change In Other Working Capital,10000000.0,-51000000.0,40000000.0,-44000000.0,-5000000.0,
Change In Payables And Accrued Expense,-3000000.0,-127000000.0,345000000.0,115000000.0,-183000000.0,
Change In Accrued Expense,-8000000.0,-143000000.0,236000000.0,107000000.0,-59000000.0,
Change In Payable,5000000.0,16000000.0,109000000.0,8000000.0,-124000000.0,
Change In Account Payable,5000000.0,16000000.0,109000000.0,8000000.0,-124000000.0,
Change In Prepaid Assets,34000000.0,-24000000.0,-64000000.0,-37000000.0,-20000000.0,
Change In Inventory,-157000000.0,-122000000.0,-21000000.0,-8000000.0,-27000000.0,
Change In Receivables,-66000000.0,26000000.0,-18000000.0,-21000000.0,-121000000.0,
Changes In Account Receivables,-66000000.0,26000000.0,-18000000.0,-21000000.0,-121000000.0,
Other Non Cash Items,14000000.0,6000000.0,21000000.0,-5000000.0,20000000.0,
Stock Based Compensation,35000000.0,10000000.0,39000000.0,38000000.0,20000000.0,
Asset Impairment Charge,2000000.0,22000000.0,477000000.0,42000000.0,0.0,
Deferred Tax,-23000000.0,-142000000.0,-126000000.0,-44000000.0,-34000000.0,
Deferred Income Tax,-23000000.0,-142000000.0,-126000000.0,-44000000.0,-34000000.0,
Depreciation Amortization Depletion,257000000.0,247000000.0,245000000.0,254000000.0,227000000.0,
Depreciation And Amortization,257000000.0,247000000.0,245000000.0,254000000.0,227000000.0,
Operating Gains Losses,-8000000.0,-8000000.0,-7000000.0,-5000000.0,-9000000.0,
Pension And Employee Benefit Expense,-8000000.0,-8000000.0,-7000000.0,-5000000.0,-9000000.0,
Net Income From Continuing Operations,122000000.0,64000000.0,-488000000.0,61000000.0,95000000.0,
