,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,822000000.0,211000000.0,1724000000.0,1848000000.0,1002000000.0,
Repurchase Of Capital Stock,0.0,-2300000000.0,-501000000.0,-501000000.0,-465000000.0,
Repayment Of Debt,-1000000.0,-27000000.0,-397000000.0,-113000000.0,-436000000.0,
Issuance Of Debt,-724000000.0,1805000000.0,0.0,-374000000.0,1504000000.0,
Capital Expenditure,-320000000.0,-449000000.0,-666000000.0,-601000000.0,-434000000.0,
End Cash Position,3236000000.0,2936000000.0,3544000000.0,3086000000.0,2953000000.0,
Beginning Cash Position,2936000000.0,3544000000.0,3086000000.0,2953000000.0,2788000000.0,
Effect Of Exchange Rate Changes,23000000.0,42000000.0,-24000000.0,3000000.0,1000000.0,
Changes In Cash,277000000.0,-650000000.0,482000000.0,130000000.0,164000000.0,
Financing Cash Flow,-1111000000.0,-878000000.0,-1431000000.0,-1295000000.0,221000000.0,
Cash Flow From Continuing Financing Activities,-1111000000.0,-878000000.0,-1431000000.0,-1295000000.0,221000000.0,
Net Other Financing Charges,1000000.0,-83000000.0,-33000000.0,-38000000.0,7000000.0,
Proceeds From Stock Option Exercised,0.0,113000000.0,4000000.0,124000000.0,5000000.0,
Cash Dividends Paid,-387000000.0,-386000000.0,-389000000.0,-393000000.0,-394000000.0,
Common Stock Dividend Paid,-387000000.0,-386000000.0,-389000000.0,-393000000.0,-394000000.0,
Net Common Stock Issuance,0.0,-2300000000.0,-501000000.0,-501000000.0,-465000000.0,
Common Stock Payments,0.0,-2300000000.0,-501000000.0,-501000000.0,-465000000.0,
Net Issuance Payments Of Debt,-725000000.0,1778000000.0,-512000000.0,-487000000.0,1068000000.0,
Net Short Term Debt Issuance,-1000000.0,-27000000.0,27000000.0,-123000000.0,-10000000.0,
Short Term Debt Payments,-1000000.0,-27000000.0,,-123000000.0,-10000000.0,-9000000.0
Net Long Term Debt Issuance,-724000000.0,1805000000.0,-539000000.0,-364000000.0,1078000000.0,
Long Term Debt Payments,0.0,0.0,-539000000.0,10000000.0,-426000000.0,
Long Term Debt Issuance,-724000000.0,1805000000.0,0.0,-374000000.0,1504000000.0,
Investing Cash Flow,246000000.0,-432000000.0,-477000000.0,-1024000000.0,-1493000000.0,
Cash Flow From Continuing Investing Activities,246000000.0,-432000000.0,-477000000.0,-1024000000.0,-1493000000.0,
Net Other Investing Changes,-69000000.0,-3000000.0,58000000.0,92000000.0,-96000000.0,
Net Investment Purchase And Sale,645000000.0,57000000.0,132000000.0,-468000000.0,-485000000.0,
Sale Of Investment,810000000.0,240000000.0,60000000.0,-6000000.0,-326000000.0,
Purchase Of Investment,-165000000.0,-183000000.0,72000000.0,-462000000.0,-159000000.0,
Net Business Purchase And Sale,-10000000.0,-37000000.0,-1000000.0,-47000000.0,-478000000.0,
Sale Of Business,,,0.0,0.0,0.0,0.0
Purchase Of Business,-10000000.0,-37000000.0,-1000000.0,-47000000.0,-478000000.0,
Capital Expenditure Reported,-320000000.0,-449000000.0,-666000000.0,-601000000.0,-434000000.0,
Operating Cash Flow,1142000000.0,660000000.0,2390000000.0,2449000000.0,1436000000.0,
Cash Flow From Continuing Operating Activities,1142000000.0,660000000.0,2390000000.0,2449000000.0,1436000000.0,
Change In Working Capital,-451000000.0,-921000000.0,361000000.0,197000000.0,-429000000.0,
Change In Other Current Liabilities,46000000.0,27000000.0,-7000000.0,20000000.0,14000000.0,
Change In Other Current Assets,-27000000.0,69000000.0,-4000000.0,-82000000.0,49000000.0,
Change In Payables And Accrued Expense,-388000000.0,-331000000.0,70000000.0,-6000000.0,-189000000.0,
Change In Payable,-388000000.0,-331000000.0,70000000.0,-6000000.0,-189000000.0,
Change In Account Payable,-282000000.0,-275000000.0,-26000000.0,-26000000.0,-68000000.0,
Change In Tax Payable,-106000000.0,-56000000.0,96000000.0,20000000.0,-121000000.0,
Change In Income Tax Payable,-106000000.0,-56000000.0,96000000.0,20000000.0,-121000000.0,
Change In Inventory,-74000000.0,-214000000.0,142000000.0,-94000000.0,23000000.0,
Change In Receivables,-8000000.0,-472000000.0,160000000.0,359000000.0,-326000000.0,
Other Non Cash Items,-174000000.0,68000000.0,426000000.0,283000000.0,-13000000.0,
Stock Based Compensation,77000000.0,91000000.0,72000000.0,71000000.0,73000000.0,
Deferred Tax,-23000000.0,-37000000.0,-73000000.0,61000000.0,1000000.0,
Deferred Income Tax,-23000000.0,-37000000.0,-73000000.0,61000000.0,1000000.0,
Depreciation Amortization Depletion,633000000.0,640000000.0,14000000.0,640000000.0,631000000.0,
Depreciation And Amortization,633000000.0,640000000.0,14000000.0,640000000.0,631000000.0,
Operating Gains Losses,-37000000.0,-10000000.0,-9000000.0,-21000000.0,28000000.0,
Earnings Losses From Equity Investments,-37000000.0,-10000000.0,-9000000.0,-21000000.0,28000000.0,
Net Income From Continuing Operations,1048000000.0,829000000.0,1118000000.0,1218000000.0,1145000000.0,
