,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Ordinary Shares Number,72486000.0,73057000.0,73849000.0,74757000.0,74696000.0,
Share Issued,72486000.0,73057000.0,73849000.0,74757000.0,74696000.0,
Total Debt,123020000.0,118535000.0,119277000.0,127603000.0,129091000.0,
Tangible Book Value,3318222000.0,3233882000.0,3305867000.0,3356937000.0,3187710000.0,
Invested Capital,3912779000.0,3794243000.0,3851985000.0,3944354000.0,3757908000.0,
Working Capital,452575000.0,411081000.0,454414000.0,533774000.0,372255000.0,
Net Tangible Assets,3318222000.0,3233882000.0,3305867000.0,3356937000.0,3187710000.0,
Capital Lease Obligations,123020000.0,118535000.0,119277000.0,127603000.0,129091000.0,
Common Stock Equity,3912779000.0,3794243000.0,3851985000.0,3944354000.0,3757908000.0,
Total Capitalization,3912779000.0,3794243000.0,3851985000.0,3944354000.0,3757908000.0,
Total Equity Gross Minority Interest,3912779000.0,3794243000.0,3851985000.0,3944354000.0,3757908000.0,
Stockholders Equity,3912779000.0,3794243000.0,3851985000.0,3944354000.0,3757908000.0,
Gains Losses Not Affecting Retained Earnings,61187000.0,18177000.0,5978000.0,35913000.0,25041000.0,
Other Equity Adjustments,61187000.0,18177000.0,5978000.0,35913000.0,25041000.0,
Retained Earnings,2425044000.0,2389252000.0,2483766000.0,2572525000.0,2456562000.0,
Additional Paid In Capital,1426541000.0,1386807000.0,1362234000.0,1335909000.0,1276298000.0,
Capital Stock,7000.0,7000.0,7000.0,7000.0,7000.0,
Common Stock,7000.0,7000.0,7000.0,7000.0,7000.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,2306315000.0,2308577000.0,2362615000.0,2421620000.0,2400416000.0,
Total Non Current Liabilities Net Minority Interest,310832000.0,317629000.0,324588000.0,358007000.0,360299000.0,
Other Non Current Liabilities,116800000.0,131361000.0,139908000.0,150014000.0,158215000.0,
Tradeand Other Payables Non Current,103558000.0,99781000.0,96466000.0,111558000.0,103783000.0,
Long Term Debt And Capital Lease Obligation,90474000.0,86487000.0,88214000.0,96435000.0,98301000.0,
Long Term Capital Lease Obligation,90474000.0,86487000.0,88214000.0,96435000.0,98301000.0,
Current Liabilities,1995483000.0,1990948000.0,2038027000.0,2063613000.0,2040117000.0,
Current Deferred Liabilities,1317990000.0,1319393000.0,1331146000.0,1380022000.0,1378867000.0,
Current Deferred Revenue,1317990000.0,1319393000.0,1331146000.0,1380022000.0,1378867000.0,
Current Debt And Capital Lease Obligation,32546000.0,32048000.0,31063000.0,31168000.0,30790000.0,
Current Capital Lease Obligation,32546000.0,32048000.0,31063000.0,31168000.0,30790000.0,
Payables And Accrued Expenses,644947000.0,639507000.0,675818000.0,652423000.0,630460000.0,
Current Accrued Expenses,500322000.0,466287000.0,518317000.0,506528000.0,488586000.0,
Payables,144625000.0,173220000.0,157501000.0,145895000.0,141874000.0,
Total Tax Payable,30191000.0,47838000.0,48808000.0,36860000.0,36082000.0,
Income Tax Payable,30191000.0,47838000.0,48808000.0,36860000.0,36082000.0,
Accounts Payable,114434000.0,125382000.0,108693000.0,109035000.0,105792000.0,
Total Assets,6219094000.0,6102820000.0,6214600000.0,6365974000.0,6158324000.0,
Total Non Current Assets,3771036000.0,3700791000.0,3722159000.0,3768587000.0,3745952000.0,
Other Non Current Assets,250667000.0,238925000.0,234159000.0,199714000.0,197898000.0,
Non Current Deferred Assets,1548229000.0,1523479000.0,1557372000.0,1569950000.0,1577856000.0,
Non Current Deferred Taxes Assets,1548229000.0,1523479000.0,1557372000.0,1569950000.0,1577856000.0,
Investments And Advances,,,0.0,0.0,0.0,3619000.0
Investmentin Financial Assets,,,0.0,0.0,0.0,3619000.0
Available For Sale Securities,,,,,,3619000.0
Goodwill And Other Intangible Assets,594557000.0,560361000.0,546118000.0,587417000.0,570198000.0,
Other Intangible Assets,103485000.0,102750000.0,103488000.0,115905000.0,115705000.0,
Goodwill,491072000.0,457611000.0,442630000.0,471512000.0,454493000.0,
Net PPE,1377583000.0,1378026000.0,1384510000.0,1411506000.0,1400000000.0,
Accumulated Depreciation,,,-661712000.0,,,
Gross PPE,1377583000.0,1378026000.0,2046222000.0,1411506000.0,1400000000.0,
Leases,,,62172000.0,,,
Construction In Progress,,,133684000.0,,,
Other Properties,1377583000.0,1378026000.0,985203000.0,1411506000.0,1400000000.0,
Machinery Furniture Equipment,,,271572000.0,,,
