,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Ordinary Shares Number,850561094.0,856702725.0,862232760.0,867583800.0,873580665.0,
Share Issued,850561094.0,856702725.0,862232760.0,867583800.0,873580665.0,
Net Debt,5625131000.0,5460573000.0,5390687000.0,5244197000.0,5252732000.0,
Total Debt,8312948000.0,8103819000.0,7920850000.0,7706543000.0,7711523000.0,
Tangible Book Value,-2175176000.0,-2290586000.0,-2369034000.0,-2436290000.0,-2583466000.0,
Invested Capital,4591882000.0,4294365000.0,4149971000.0,3920746000.0,3814382000.0,
Working Capital,-2406080000.0,-2481039000.0,-2443610000.0,-2486878000.0,-2443720000.0,
Net Tangible Assets,-2175176000.0,-2290586000.0,-2369034000.0,-2436290000.0,-2583466000.0,
Capital Lease Obligations,2489204000.0,2451998000.0,2399918000.0,2346733000.0,2313749000.0,
Common Stock Equity,-1231862000.0,-1357456000.0,-1370961000.0,-1439064000.0,-1583392000.0,
Total Capitalization,4591882000.0,4294365000.0,4149971000.0,3920746000.0,3814382000.0,
Total Equity Gross Minority Interest,-1231862000.0,-1357456000.0,-1370961000.0,-1439064000.0,-1583392000.0,
Stockholders Equity,-1231862000.0,-1357456000.0,-1370961000.0,-1439064000.0,-1583392000.0,
Gains Losses Not Affecting Retained Earnings,8565000.0,-36835000.0,-42813000.0,-13134000.0,8892000.0,
Other Equity Adjustments,8565000.0,-36835000.0,-42813000.0,-13134000.0,8892000.0,
Retained Earnings,-2748221000.0,-2805929000.0,-2791288000.0,-2875955000.0,-3008665000.0,
Additional Paid In Capital,1499288000.0,1484737000.0,1462565000.0,1449447000.0,1415799000.0,
Capital Stock,8506000.0,571000.0,575000.0,578000.0,582000.0,
Common Stock,8506000.0,571000.0,575000.0,578000.0,582000.0,
Preferred Stock,,,0.0,,,
Total Liabilities Net Minority Interest,17052481000.0,16651331000.0,16264702000.0,16016586000.0,15976574000.0,
Total Non Current Liabilities Net Minority Interest,8330595000.0,8140825000.0,7981197000.0,7831421000.0,7853366000.0,
Other Non Current Liabilities,239878000.0,225764000.0,231961000.0,207580000.0,207956000.0,
Non Current Deferred Liabilities,211920000.0,236572000.0,247599000.0,325869000.0,335600000.0,
Non Current Deferred Taxes Liabilities,211920000.0,236572000.0,247599000.0,325869000.0,335600000.0,
Long Term Debt And Capital Lease Obligation,7878797000.0,7678489000.0,7501637000.0,7297972000.0,7309810000.0,
Long Term Capital Lease Obligation,2055053000.0,2026668000.0,1980705000.0,1938162000.0,1912036000.0,
Long Term Debt,5823744000.0,5651821000.0,5520932000.0,5359810000.0,5397774000.0,
Current Liabilities,8721886000.0,8510506000.0,8283505000.0,8185165000.0,8123208000.0,
Other Current Liabilities,573084000.0,910977000.0,876732000.0,743982000.0,950145000.0,
Current Debt And Capital Lease Obligation,434151000.0,425330000.0,419213000.0,408571000.0,401713000.0,
Current Capital Lease Obligation,434151000.0,425330000.0,419213000.0,408571000.0,401713000.0,
Current Provisions,158844000.0,154013000.0,149387000.0,123505000.0,125859000.0,
Payables And Accrued Expenses,7555807000.0,7020186000.0,6838173000.0,6909107000.0,6645491000.0,
Current Accrued Expenses,384613000.0,347512000.0,307088000.0,342712000.0,329909000.0,
Payables,7171194000.0,6672674000.0,6531085000.0,6566395000.0,6315582000.0,
Total Tax Payable,312545000.0,137142000.0,6274000.0,206776000.0,89344000.0,
Income Tax Payable,312545000.0,137142000.0,6274000.0,206776000.0,89344000.0,
Accounts Payable,6858649000.0,6535532000.0,6524811000.0,6359619000.0,6226238000.0,
Total Assets,15820619000.0,15293875000.0,14893741000.0,14577522000.0,14393182000.0,
Total Non Current Assets,9504813000.0,9264408000.0,9053846000.0,8879235000.0,8713694000.0,
Other Non Current Assets,202358000.0,191380000.0,125979000.0,175698000.0,177619000.0,
Goodwill And Other Intangible Assets,943314000.0,933130000.0,998073000.0,997226000.0,1000074000.0,
Other Intangible Assets,,,67912000.0,,,
Goodwill,943314000.0,933130000.0,930161000.0,997226000.0,1000074000.0,
Net PPE,8359141000.0,8139898000.0,7929794000.0,7706311000.0,7536001000.0,
Accumulated Depreciation,-3758465000.0,-3684666000.0,-3587098000.0,-3532755000.0,-3434610000.0,
Gross PPE,12117606000.0,11824564000.0,11516892000.0,11239066000.0,10970611000.0,
Leases,,,1277447000.0,,,
Construction In Progress,,,438169000.0,,,
Other Properties,12117606000.0,11824564000.0,2324638000.0,11239066000.0,10970611000.0,
Machinery Furniture Equipment,,,2998855000.0,,,
Buildings And Improvements,,,3407685000.0,,,
Land And Improvements,,,1070098000.0,,,
Properties,,,0.0,,,
Current Assets,6315806000.0,6029467000.0,5839895000.0,5698287000.0,5679488000.0,
Other Current Assets,165504000.0,143694000.0,117916000.0,113187000.0,125861000.0,
Inventory,5399588000.0,5172436000.0,5095804000.0,4913237000.0,4788686000.0,
Receivables,552101000.0,522089000.0,495930000.0,556250000.0,619899000.0,
Other Receivables,,,139091000.0,,,139267000.0
Accounts Receivable,552101000.0,522089000.0,356839000.0,556250000.0,619899000.0,
Allowance For Doubtful Accounts Receivable,,,-22545000.0,,,
Gross Accounts Receivable,,,379384000.0,,,
Cash Cash Equivalents And Short Term Investments,198613000.0,191248000.0,130245000.0,115613000.0,145042000.0,
Cash And Cash Equivalents,198613000.0,191248000.0,130245000.0,115613000.0,145042000.0,
