,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Free Cash Flow,-108000000.0,72000000.0,365000000.0,220000000.0,525000000.0
Repurchase Of Capital Stock,-800000000.0,-416000000.0,-450000000.0,-450000000.0,-400000000.0
Repayment Of Debt,-2146000000.0,-2710000000.0,-95000000.0,-19000000.0,-1943000000.0
Issuance Of Debt,3984000000.0,2797000000.0,0.0,0.0,1748000000.0
Capital Expenditure,-286000000.0,-454000000.0,-550000000.0,-541000000.0,-289000000.0
Interest Paid Supplemental Data,117000000.0,246000000.0,87000000.0,209000000.0,94000000.0
Income Tax Paid Supplemental Data,101000000.0,34000000.0,16000000.0,91000000.0,84000000.0
End Cash Position,3575000000.0,3161000000.0,3775000000.0,4333000000.0,4836000000.0
Beginning Cash Position,3161000000.0,3775000000.0,4333000000.0,4836000000.0,5080000000.0
Effect Of Exchange Rate Changes,10000000.0,6000000.0,-44000000.0,50000000.0,-1000000.0
Changes In Cash,404000000.0,-620000000.0,-514000000.0,-553000000.0,-243000000.0
Financing Cash Flow,512000000.0,-692000000.0,-879000000.0,-773000000.0,-769000000.0
Cash Flow From Continuing Financing Activities,512000000.0,-692000000.0,-879000000.0,-773000000.0,-769000000.0
Net Other Financing Charges,-280000000.0,-184000000.0,-129000000.0,-159000000.0,-26000000.0
Proceeds From Stock Option Exercised,,,0.0,1000000.0,
Cash Dividends Paid,-246000000.0,-179000000.0,-145000000.0,-146000000.0,-148000000.0
Common Stock Dividend Paid,-246000000.0,-179000000.0,-145000000.0,-146000000.0,-148000000.0
Net Common Stock Issuance,-800000000.0,-416000000.0,-450000000.0,-450000000.0,-400000000.0
Common Stock Payments,-800000000.0,-416000000.0,-450000000.0,-450000000.0,-400000000.0
Net Issuance Payments Of Debt,1838000000.0,87000000.0,-95000000.0,-19000000.0,-195000000.0
Net Long Term Debt Issuance,1838000000.0,87000000.0,-95000000.0,-19000000.0,-195000000.0
Long Term Debt Payments,-2146000000.0,-2710000000.0,-95000000.0,-19000000.0,-1943000000.0
Long Term Debt Issuance,3984000000.0,2797000000.0,0.0,0.0,1748000000.0
Investing Cash Flow,-286000000.0,-454000000.0,-550000000.0,-541000000.0,-288000000.0
Cash Flow From Continuing Investing Activities,-286000000.0,-454000000.0,-550000000.0,-541000000.0,-288000000.0
Net Intangibles Purchase And Sale,0.0,-75000000.0,-3000000.0,-2000000.0,-4000000.0
Purchase Of Intangibles,0.0,-75000000.0,-3000000.0,-2000000.0,-4000000.0
Net PPE Purchase And Sale,,,0.0,0.0,
Sale Of PPE,,,0.0,0.0,
Capital Expenditure Reported,-286000000.0,-379000000.0,-547000000.0,-539000000.0,-285000000.0
Operating Cash Flow,178000000.0,526000000.0,915000000.0,761000000.0,814000000.0
Cash Flow From Continuing Operating Activities,178000000.0,526000000.0,915000000.0,761000000.0,814000000.0
Change In Working Capital,-784000000.0,-290000000.0,121000000.0,74000000.0,50000000.0
Change In Other Current Liabilities,164000000.0,-220000000.0,138000000.0,69000000.0,87000000.0
Change In Other Current Assets,-9000000.0,-36000000.0,-20000000.0,-24000000.0,-9000000.0
Change In Payables And Accrued Expense,8000000.0,-14000000.0,29000000.0,-14000000.0,-6000000.0
Change In Payable,8000000.0,-14000000.0,29000000.0,-14000000.0,-6000000.0
Change In Account Payable,8000000.0,-14000000.0,29000000.0,-14000000.0,-6000000.0
Change In Receivables,-99000000.0,-20000000.0,-26000000.0,43000000.0,-22000000.0
Changes In Account Receivables,-99000000.0,-20000000.0,-26000000.0,43000000.0,-22000000.0
Other Non Cash Items,14000000.0,13000000.0,-5000000.0,-4000000.0,-3000000.0
Stock Based Compensation,14000000.0,11000000.0,13000000.0,13000000.0,15000000.0
Provisionand Write Offof Assets,16000000.0,5000000.0,9000000.0,-5000000.0,4000000.0
Deferred Tax,-19000000.0,-6000000.0,20000000.0,-2000000.0,-4000000.0
Deferred Income Tax,-19000000.0,-6000000.0,20000000.0,-2000000.0,-4000000.0
Depreciation Amortization Depletion,391000000.0,377000000.0,363000000.0,339000000.0,330000000.0
Depreciation And Amortization,391000000.0,377000000.0,363000000.0,339000000.0,330000000.0
Depreciation,391000000.0,377000000.0,363000000.0,339000000.0,330000000.0
Operating Gains Losses,27000000.0,8000000.0,2000000.0,-7000000.0,-2000000.0
Net Foreign Currency Exchange Gain Loss,27000000.0,2000000.0,-1000000.0,-11000000.0,-11000000.0
Net Income From Continuing Operations,519000000.0,408000000.0,392000000.0,353000000.0,424000000.0
