,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Preferred Shares Number,,,409797847.0,,,409797858.0
Ordinary Shares Number,7436679485.0,7560084716.0,7610862311.0,7688767832.0,7774753442.0,
Share Issued,7436679485.0,7560084716.0,7610862311.0,7688767832.0,7774753442.0,
Net Debt,85921000000.0,64755000000.0,30184000000.0,31627000000.0,1902000000.0,
Total Debt,361309000000.0,345616000000.0,326670000000.0,335367000000.0,330903000000.0,
Tangible Book Value,207083000000.0,206061000000.0,203379000000.0,202937000000.0,198323000000.0,
Invested Capital,637413000000.0,620698000000.0,599070000000.0,607325000000.0,598247000000.0,
Net Tangible Assets,230578000000.0,226560000000.0,226538000000.0,227491000000.0,224871000000.0,
Common Stock Equity,276104000000.0,275082000000.0,272400000000.0,271958000000.0,267344000000.0,
Preferred Stock Equity,23495000000.0,20499000000.0,23159000000.0,24554000000.0,26548000000.0,
Total Capitalization,613017000000.0,599727000000.0,578838000000.0,593439000000.0,584366000000.0,
Total Equity Gross Minority Interest,299599000000.0,295581000000.0,295559000000.0,296512000000.0,293892000000.0,
Stockholders Equity,299599000000.0,295581000000.0,295559000000.0,296512000000.0,293892000000.0,
Gains Losses Not Affecting Retained Earnings,-12504000000.0,-13271000000.0,-15285000000.0,-14334000000.0,-17629000000.0,
Other Equity Adjustments,-12504000000.0,-13271000000.0,-15285000000.0,-14334000000.0,-17629000000.0,
Retained Earnings,252180000000.0,247315000000.0,242349000000.0,237954000000.0,233597000000.0,
Capital Stock,59923000000.0,61537000000.0,68495000000.0,72892000000.0,77924000000.0,
Common Stock,36428000000.0,41038000000.0,45336000000.0,48338000000.0,51376000000.0,
Preferred Stock,23495000000.0,20499000000.0,23159000000.0,24554000000.0,26548000000.0,
Total Liabilities Net Minority Interest,3141543000000.0,3053843000000.0,2965960000000.0,3027781000000.0,2964104000000.0,
Derivative Product Liabilities,41693000000.0,35365000000.0,39353000000.0,43131000000.0,40508000000.0,
Long Term Debt And Capital Lease Obligation,313418000000.0,304146000000.0,283279000000.0,296927000000.0,290474000000.0,
Long Term Debt,313418000000.0,304146000000.0,283279000000.0,296927000000.0,290474000000.0,
Long Term Provisions,1143000000.0,1110000000.0,1096000000.0,1100000000.0,1104000000.0,
Current Debt And Capital Lease Obligation,47891000000.0,41470000000.0,43391000000.0,38440000000.0,40429000000.0,
Current Debt,47891000000.0,41470000000.0,43391000000.0,38440000000.0,40429000000.0,
Other Current Borrowings,47891000000.0,41470000000.0,43391000000.0,38440000000.0,40429000000.0,
Total Assets,3441142000000.0,3349424000000.0,3261519000000.0,3324293000000.0,3257996000000.0,
Investments And Advances,1106468000000.0,1107638000000.0,1061416000000.0,1053128000000.0,1033146000000.0,
Held To Maturity Securities,541286000000.0,550720000000.0,558677000000.0,567553000000.0,577366000000.0,
Available For Sale Securities,10897000000.0,12310000000.0,12175000000.0,9717000000.0,9756000000.0,
Trading Securities,176252000000.0,168359000000.0,144132000000.0,160139000000.0,154729000000.0,
Goodwill And Other Intangible Assets,69021000000.0,69021000000.0,69021000000.0,69021000000.0,69021000000.0,
Goodwill,69021000000.0,69021000000.0,69021000000.0,69021000000.0,69021000000.0,
Net PPE,12254000000.0,12151000000.0,12168000000.0,12033000000.0,11917000000.0,
Receivables,109674000000.0,95986000000.0,97919000000.0,106221000000.0,95815000000.0,
Other Receivables,15710000000.0,15657000000.0,15672000000.0,14954000000.0,14837000000.0,
Accounts Receivable,93964000000.0,80329000000.0,82247000000.0,91267000000.0,80978000000.0,
Other Short Term Investments,378033000000.0,376249000000.0,346432000000.0,315719000000.0,291295000000.0,
Cash And Cash Equivalents,275388000000.0,280861000000.0,296486000000.0,303740000000.0,329001000000.0,
Cash Financial,26661000000.0,24734000000.0,26003000000.0,24847000000.0,25849000000.0,
Cash Cash Equivalents And Federal Funds Sold,627780000000.0,609226000000.0,571195000000.0,641446000000.0,666753000000.0,
