,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Free Cash Flow,559000000.0,1061000000.0,-229000000.0,1250000000.0,154000000.0
Repurchase Of Capital Stock,-494000000.0,-242000000.0,-58000000.0,-601000000.0,-87000000.0
Repayment Of Debt,,,0.0,-100000000.0,
Issuance Of Debt,0.0,0.0,0.0,994000000.0,1746000000.0
Issuance Of Capital Stock,,,0.0,,
Capital Expenditure,-14000000.0,-5000000.0,-9000000.0,-11000000.0,-7000000.0
End Cash Position,11175000000.0,14316000000.0,10712000000.0,10521000000.0,8479000000.0
Beginning Cash Position,14316000000.0,10712000000.0,10521000000.0,8479000000.0,11250000000.0
Changes In Cash,-3141000000.0,3604000000.0,191000000.0,2042000000.0,-2771000000.0
Financing Cash Flow,-1566000000.0,2372000000.0,-87000000.0,1279000000.0,-1461000000.0
Cash Flow From Continuing Financing Activities,-1566000000.0,2372000000.0,-87000000.0,1279000000.0,-1461000000.0
Net Other Financing Charges,-19000000.0,-2000000.0,-2000000.0,-1000000.0,-23000000.0
Cash Dividends Paid,-251000000.0,-252000000.0,-254000000.0,-249000000.0,-244000000.0
Preferred Stock Dividend Paid,-25000000.0,-25000000.0,-26000000.0,-29000000.0,-24000000.0
Common Stock Dividend Paid,-226000000.0,-227000000.0,-228000000.0,-220000000.0,-220000000.0
Net Preferred Stock Issuance,,,0.0,-11000000.0,
Preferred Stock Payments,,,0.0,-500000000.0,
Preferred Stock Issuance,,,0.0,,
Net Common Stock Issuance,-144000000.0,-242000000.0,-58000000.0,-101000000.0,-87000000.0
Common Stock Payments,-144000000.0,-242000000.0,-58000000.0,-101000000.0,-87000000.0
Net Issuance Payments Of Debt,-750000000.0,-500000000.0,-1000000000.0,1881000000.0,1259000000.0
Net Short Term Debt Issuance,0.0,-500000000.0,-1000000000.0,987000000.0,-487000000.0
Net Long Term Debt Issuance,-750000000.0,0.0,0.0,894000000.0,1746000000.0
Long Term Debt Payments,,,0.0,-100000000.0,
Long Term Debt Issuance,0.0,0.0,0.0,994000000.0,1746000000.0
Investing Cash Flow,-2148000000.0,166000000.0,498000000.0,-498000000.0,-1471000000.0
Cash Flow From Continuing Investing Activities,-2148000000.0,166000000.0,498000000.0,-498000000.0,-1471000000.0
Net Other Investing Changes,-69000000.0,-97000000.0,-68000000.0,-50000000.0,-37000000.0
Net Investment Purchase And Sale,-922000000.0,-604000000.0,581000000.0,-1045000000.0,-713000000.0
Sale Of Investment,990000000.0,1471000000.0,2119000000.0,2512000000.0,1727000000.0
Purchase Of Investment,-1912000000.0,-2075000000.0,-1538000000.0,-3557000000.0,-2440000000.0
Net Intangibles Purchase And Sale,-14000000.0,-5000000.0,-9000000.0,-11000000.0,-7000000.0
Purchase Of Intangibles,-14000000.0,-5000000.0,-9000000.0,-11000000.0,-7000000.0
Operating Cash Flow,573000000.0,1066000000.0,-220000000.0,1261000000.0,161000000.0
Cash Flow From Continuing Operating Activities,573000000.0,1066000000.0,-220000000.0,1261000000.0,161000000.0
Change In Working Capital,44000000.0,148000000.0,-845000000.0,479000000.0,-411000000.0
Change In Other Current Liabilities,3000000.0,-356000000.0,309000000.0,-321000000.0,74000000.0
Change In Other Current Assets,-270000000.0,204000000.0,9000000.0,219000000.0,-366000000.0
Change In Receivables,311000000.0,300000000.0,-1163000000.0,581000000.0,-119000000.0
Changes In Account Receivables,311000000.0,300000000.0,-1163000000.0,581000000.0,-119000000.0
Other Non Cash Items,-186000000.0,269000000.0,-62000000.0,100000000.0,-123000000.0
Deferred Tax,20000000.0,-3000000.0,-12000000.0,-15000000.0,13000000.0
Deferred Income Tax,20000000.0,-3000000.0,-12000000.0,-15000000.0,13000000.0
Depreciation Amortization Depletion,19000000.0,22000000.0,21000000.0,34000000.0,41000000.0
Depreciation And Amortization,19000000.0,22000000.0,21000000.0,34000000.0,41000000.0
Operating Gains Losses,-13000000.0,16000000.0,24000000.0,60000000.0,38000000.0
Gain Loss On Investment Securities,1000000.0,25000000.0,30000000.0,78000000.0,50000000.0
Net Income From Continuing Operations,563000000.0,490000000.0,534000000.0,490000000.0,501000000.0
