,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,303000000.0,-86000000.0,543000000.0,419000000.0,341000000.0,
Repurchase Of Capital Stock,-500000000.0,-200000000.0,-395000000.0,-205000000.0,-200000000.0,
Repayment Of Debt,-1000000.0,-1000000.0,-2000000.0,-1000000.0,-651000000.0,
Issuance Of Debt,0.0,0.0,0.0,0.0,0.0,
Capital Expenditure,-58000000.0,-51000000.0,-56000000.0,-63000000.0,-66000000.0,
End Cash Position,5343000000.0,4983000000.0,4998000000.0,4712000000.0,4376000000.0,
Beginning Cash Position,4983000000.0,4998000000.0,4712000000.0,4376000000.0,5251000000.0,
Effect Of Exchange Rate Changes,127000000.0,80000000.0,-129000000.0,85000000.0,-6000000.0,
Changes In Cash,233000000.0,-95000000.0,415000000.0,251000000.0,-869000000.0,
Financing Cash Flow,-824000000.0,24000000.0,-664000000.0,-159000000.0,-1192000000.0,
Cash Flow From Continuing Financing Activities,-824000000.0,24000000.0,-664000000.0,-159000000.0,-1192000000.0,
Net Other Financing Charges,-232000000.0,313000000.0,-178000000.0,136000000.0,-251000000.0,
Cash Dividends Paid,-91000000.0,-88000000.0,-89000000.0,-89000000.0,-90000000.0,
Common Stock Dividend Paid,-91000000.0,-88000000.0,,-89000000.0,-90000000.0,-86000000.0
Net Common Stock Issuance,-500000000.0,-200000000.0,-395000000.0,-205000000.0,-200000000.0,
Common Stock Payments,-500000000.0,-200000000.0,-395000000.0,-205000000.0,-200000000.0,
Net Issuance Payments Of Debt,-1000000.0,-1000000.0,-2000000.0,-1000000.0,-651000000.0,
Net Long Term Debt Issuance,-1000000.0,-1000000.0,-2000000.0,-1000000.0,-651000000.0,
Long Term Debt Payments,-1000000.0,-1000000.0,-2000000.0,-1000000.0,-651000000.0,
Long Term Debt Issuance,0.0,0.0,0.0,0.0,0.0,
Investing Cash Flow,696000000.0,-84000000.0,480000000.0,-72000000.0,-84000000.0,
Cash Flow From Continuing Investing Activities,696000000.0,-84000000.0,480000000.0,-72000000.0,-84000000.0,
Net Investment Purchase And Sale,-61000000.0,-32000000.0,1000000.0,1000000.0,-15000000.0,
Sale Of Investment,,,,,,1000000.0
Purchase Of Investment,,,,1000000.0,,
Net Business Purchase And Sale,815000000.0,-1000000.0,535000000.0,-10000000.0,-3000000.0,
Sale Of Business,,,619000000.0,0.0,,
Purchase Of Business,-21000000.0,-1000000.0,-84000000.0,-10000000.0,-3000000.0,
Net PPE Purchase And Sale,-58000000.0,-51000000.0,-30000000.0,20000000.0,-66000000.0,
Purchase Of PPE,-58000000.0,-51000000.0,-30000000.0,20000000.0,-66000000.0,
Capital Expenditure Reported,,,-26000000.0,-27000000.0,-29000000.0,-27000000.0
Operating Cash Flow,361000000.0,-35000000.0,599000000.0,482000000.0,407000000.0,
Cash Flow From Continuing Operating Activities,361000000.0,-35000000.0,599000000.0,482000000.0,407000000.0,
Change In Working Capital,-121000000.0,-512000000.0,-187000000.0,101000000.0,113000000.0,
Change In Other Working Capital,3000000.0,16000000.0,-69000000.0,3000000.0,32000000.0,
Change In Other Current Liabilities,-87000000.0,-691000000.0,460000000.0,83000000.0,184000000.0,
Change In Other Current Assets,-100000000.0,1000000.0,-74000000.0,-138000000.0,-108000000.0,
Change In Receivables,63000000.0,162000000.0,-504000000.0,153000000.0,5000000.0,
Changes In Account Receivables,63000000.0,162000000.0,-504000000.0,153000000.0,5000000.0,
Other Non Cash Items,31000000.0,34000000.0,72000000.0,42000000.0,37000000.0,
Stock Based Compensation,31000000.0,37000000.0,36000000.0,31000000.0,30000000.0,
Provisionand Write Offof Assets,2000000.0,5000000.0,0.0,3000000.0,2000000.0,
Asset Impairment Charge,,,0.0,,,
Deferred Tax,-47000000.0,-23000000.0,166000000.0,-354000000.0,-16000000.0,
Deferred Income Tax,-47000000.0,-23000000.0,166000000.0,-354000000.0,-16000000.0,
Depreciation Amortization Depletion,106000000.0,102000000.0,104000000.0,116000000.0,117000000.0,
Depreciation And Amortization,106000000.0,102000000.0,104000000.0,116000000.0,117000000.0,
Amortization Cash Flow,49000000.0,48000000.0,50000000.0,56000000.0,60000000.0,
Amortization Of Intangibles,49000000.0,48000000.0,50000000.0,56000000.0,60000000.0,
Depreciation,57000000.0,54000000.0,54000000.0,60000000.0,57000000.0,
Operating Gains Losses,27000000.0,83000000.0,-840000000.0,1173000000.0,-18000000.0,
Pension And Employee Benefit Expense,6000000.0,88000000.0,19000000.0,-4000000.0,-7000000.0,
Net Foreign Currency Exchange Gain Loss,21000000.0,9000000.0,-6000000.0,-13000000.0,-11000000.0,
Gain Loss On Sale Of Business,0.0,-14000000.0,-853000000.0,1190000000.0,0.0,
Net Income From Continuing Operations,332000000.0,239000000.0,1248000000.0,-1672000000.0,142000000.0,
