,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Ordinary Shares Number,1242000000.0,1245000000.0,1246265857.0,1246000000.0,1245853209.0,
Share Issued,1242000000.0,1245000000.0,1246265857.0,1246000000.0,1245853209.0,
Net Debt,19802000000.0,17026000000.0,16720000000.0,18212000000.0,20578000000.0,
Total Debt,24946000000.0,24952000000.0,26711000000.0,23249000000.0,23350000000.0,
Tangible Book Value,-7206000000.0,-8506000000.0,-8932000000.0,-10385000000.0,-12865000000.0,
Invested Capital,44621000000.0,44114000000.0,46041000000.0,41723000000.0,41631000000.0,
Working Capital,3529000000.0,4558000000.0,7169000000.0,3055000000.0,1537000000.0,
Net Tangible Assets,-7206000000.0,-8506000000.0,-8932000000.0,-10385000000.0,-12865000000.0,
Common Stock Equity,19675000000.0,19162000000.0,19330000000.0,18474000000.0,18281000000.0,
Total Capitalization,41815000000.0,41308000000.0,44226000000.0,39911000000.0,39821000000.0,
Total Equity Gross Minority Interest,19591000000.0,19078000000.0,19246000000.0,18390000000.0,18197000000.0,
Minority Interest,-84000000.0,-84000000.0,-84000000.0,-84000000.0,-84000000.0,
Stockholders Equity,19675000000.0,19162000000.0,19330000000.0,18474000000.0,18281000000.0,
Gains Losses Not Affecting Retained Earnings,-18000000.0,92000000.0,132000000.0,73000000.0,93000000.0,
Other Equity Adjustments,-18000000.0,92000000.0,132000000.0,73000000.0,93000000.0,
Retained Earnings,11325000000.0,10931000000.0,11497000000.0,11073000000.0,11165000000.0,
Additional Paid In Capital,8367000000.0,8138000000.0,7700000000.0,7327000000.0,7022000000.0,
Capital Stock,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,
Common Stock,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,36130000000.0,37356000000.0,39749000000.0,36135000000.0,35382000000.0,
Total Non Current Liabilities Net Minority Interest,24941000000.0,25013000000.0,27745000000.0,24411000000.0,24602000000.0,
Other Non Current Liabilities,1290000000.0,1339000000.0,1295000000.0,1398000000.0,1417000000.0,
Tradeand Other Payables Non Current,859000000.0,819000000.0,830000000.0,782000000.0,738000000.0,
Non Current Deferred Liabilities,652000000.0,709000000.0,724000000.0,794000000.0,907000000.0,
Non Current Deferred Taxes Liabilities,652000000.0,709000000.0,724000000.0,794000000.0,907000000.0,
Long Term Debt And Capital Lease Obligation,22140000000.0,22146000000.0,24896000000.0,21437000000.0,21540000000.0,
Long Term Debt,22140000000.0,22146000000.0,24896000000.0,21437000000.0,21540000000.0,
Current Liabilities,11189000000.0,12343000000.0,12004000000.0,11724000000.0,10780000000.0,
Other Current Liabilities,3586000000.0,4615000000.0,2269000000.0,1988000000.0,1980000000.0,
Current Debt And Capital Lease Obligation,2806000000.0,2806000000.0,1815000000.0,1812000000.0,1810000000.0,
Current Debt,2806000000.0,2806000000.0,1815000000.0,1812000000.0,1810000000.0,
Pensionand Other Post Retirement Benefit Plans Current,,,1228000000.0,1051000000.0,852000000.0,755000000.0
Current Provisions,,,321000000.0,321000000.0,413000000.0,376000000.0
Payables And Accrued Expenses,4797000000.0,4922000000.0,6371000000.0,6552000000.0,5725000000.0,
Current Accrued Expenses,4215000000.0,4185000000.0,3892000000.0,4113000000.0,3923000000.0,
Payables,582000000.0,737000000.0,2479000000.0,2439000000.0,1802000000.0,
Total Tax Payable,,,1646000000.0,1536000000.0,1265000000.0,1198000000.0
Income Tax Payable,,,1646000000.0,1536000000.0,1265000000.0,1198000000.0
Accounts Payable,582000000.0,737000000.0,833000000.0,903000000.0,537000000.0,
Total Assets,55721000000.0,56434000000.0,58995000000.0,54525000000.0,53579000000.0,
Total Non Current Assets,41005000000.0,39532000000.0,39822000000.0,39744000000.0,41262000000.0,
Other Non Current Assets,4031000000.0,3871000000.0,6146000000.0,5494000000.0,4770000000.0,
Non Current Deferred Assets,2721000000.0,2572000000.0,,,,
Non Current Deferred Taxes Assets,2721000000.0,2572000000.0,,,,
Investments And Advances,1913000000.0,,0.0,0.0,0.0,0.0
Investmentin Financial Assets,1913000000.0,,0.0,0.0,0.0,0.0
Available For Sale Securities,1913000000.0,,,,,
Goodwill And Other Intangible Assets,26881000000.0,27668000000.0,28262000000.0,28859000000.0,31146000000.0,
Other Intangible Assets,18567000000.0,19354000000.0,19948000000.0,20545000000.0,22832000000.0,
Goodwill,8314000000.0,8314000000.0,8314000000.0,8314000000.0,8314000000.0,
Net PPE,5459000000.0,5421000000.0,5414000000.0,5391000000.0,5346000000.0,
Accumulated Depreciation,-2621000000.0,-2542000000.0,-2470000000.0,,,
Gross PPE,8080000000.0,7963000000.0,7884000000.0,,,
Construction In Progress,,,501000000.0,,,
Other Properties,8080000000.0,7963000000.0,1192000000.0,,,
Machinery Furniture Equipment,,,1090000000.0,,,
Buildings And Improvements,,,4539000000.0,,,
Land And Improvements,,,561000000.0,,,
Properties,,,0.0,,,
Current Assets,14718000000.0,16901000000.0,19173000000.0,14779000000.0,12317000000.0,
Other Current Assets,2899000000.0,2828000000.0,995000000.0,3286000000.0,2856000000.0,
Prepaid Assets,,,480000000.0,,,
Inventory,1825000000.0,1759000000.0,1710000000.0,1869000000.0,2026000000.0,
Receivables,4781000000.0,4388000000.0,4420000000.0,4587000000.0,4663000000.0,
Accounts Receivable,4781000000.0,4388000000.0,4420000000.0,4587000000.0,4663000000.0,
Allowance For Doubtful Accounts Receivable,-841000000.0,-866000000.0,-900000000.0,-876000000.0,-824000000.0,
Gross Accounts Receivable,5622000000.0,5254000000.0,5319000000.0,5462000000.0,5486000000.0,
