,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,-417000000.0,-971000000.0,288000000.0,537000000.0,-43000000.0,
Repurchase Of Capital Stock,,,0.0,,,
Repayment Of Debt,46000000.0,-2051000000.0,-941000000.0,69000000.0,-2042000000.0,
Issuance Of Debt,752000000.0,4096000000.0,1201000000.0,1438000000.0,3049000000.0,
Issuance Of Capital Stock,7000000.0,7000000.0,379000000.0,6000000.0,16000000.0,
Capital Expenditure,-3280000000.0,-3148000000.0,-3089000000.0,-2987000000.0,-2996000000.0,
End Cash Position,442000000.0,536000000.0,421000000.0,447000000.0,483000000.0,
Beginning Cash Position,536000000.0,421000000.0,447000000.0,483000000.0,518000000.0,
Changes In Cash,-94000000.0,115000000.0,-26000000.0,-36000000.0,-35000000.0,
Financing Cash Flow,7000000.0,1238000000.0,-131000000.0,-284000000.0,245000000.0,
Cash Flow From Continuing Financing Activities,7000000.0,1238000000.0,-131000000.0,-284000000.0,245000000.0,
Net Other Financing Charges,9000000.0,-11000000.0,32000000.0,24000000.0,6000000.0,
Cash Dividends Paid,-807000000.0,-803000000.0,-802000000.0,-821000000.0,-784000000.0,
Common Stock Dividend Paid,,,-802000000.0,,,-806000000.0
Net Preferred Stock Issuance,,,0.0,,,
Preferred Stock Payments,,,0.0,,,
Net Common Stock Issuance,7000000.0,7000000.0,379000000.0,6000000.0,16000000.0,
Common Stock Issuance,7000000.0,7000000.0,379000000.0,6000000.0,16000000.0,
Net Issuance Payments Of Debt,798000000.0,2045000000.0,260000000.0,1507000000.0,1007000000.0,
Net Short Term Debt Issuance,865000000.0,-1055000000.0,-412000000.0,221000000.0,-545000000.0,
Short Term Debt Payments,865000000.0,-1055000000.0,-417000000.0,171000000.0,-703000000.0,
Short Term Debt Issuance,0.0,0.0,5000000.0,50000000.0,158000000.0,
Net Long Term Debt Issuance,-67000000.0,3100000000.0,672000000.0,1286000000.0,1552000000.0,
Long Term Debt Payments,-819000000.0,-996000000.0,-524000000.0,-102000000.0,-1339000000.0,
Long Term Debt Issuance,752000000.0,4096000000.0,1196000000.0,1388000000.0,2891000000.0,
Investing Cash Flow,-2964000000.0,-3300000000.0,-3272000000.0,-3276000000.0,-3233000000.0,
Cash Flow From Continuing Investing Activities,-2964000000.0,-3300000000.0,-3272000000.0,-3276000000.0,-3233000000.0,
Net Other Investing Changes,-247000000.0,-237000000.0,-238000000.0,-315000000.0,-241000000.0,
Net Investment Purchase And Sale,4000000.0,85000000.0,30000000.0,26000000.0,5000000.0,
Sale Of Investment,1484000000.0,2051000000.0,2353000000.0,1131000000.0,1334000000.0,
Purchase Of Investment,-1480000000.0,-1966000000.0,-2323000000.0,-1105000000.0,-1329000000.0,
Net Business Purchase And Sale,559000000.0,0.0,25000000.0,0.0,-1000000.0,
Purchase Of Business,0.0,0.0,0.0,0.0,-1000000.0,
Capital Expenditure Reported,-3280000000.0,-3148000000.0,-3089000000.0,-2987000000.0,-2996000000.0,
Operating Cash Flow,2863000000.0,2177000000.0,3377000000.0,3524000000.0,2953000000.0,
Cash Flow From Continuing Operating Activities,2863000000.0,2177000000.0,3377000000.0,3524000000.0,2953000000.0,
Change In Working Capital,-293000000.0,-925000000.0,40000000.0,762000000.0,527000000.0,
Change In Other Working Capital,181000000.0,85000000.0,-138000000.0,72000000.0,-4000000.0,
Change In Other Current Liabilities,81000000.0,-384000000.0,467000000.0,5000000.0,31000000.0,
Change In Other Current Assets,-368000000.0,43000000.0,-1181000000.0,63000000.0,462000000.0,
Change In Payables And Accrued Expense,-76000000.0,-918000000.0,1069000000.0,575000000.0,380000000.0,
Change In Payable,-76000000.0,-918000000.0,1069000000.0,575000000.0,380000000.0,
Change In Account Payable,-121000000.0,-866000000.0,1239000000.0,305000000.0,338000000.0,
Change In Tax Payable,45000000.0,-52000000.0,-170000000.0,270000000.0,42000000.0,
Change In Income Tax Payable,45000000.0,-52000000.0,-170000000.0,270000000.0,42000000.0,
Change In Inventory,-14000000.0,99000000.0,-176000000.0,50000000.0,-97000000.0,
Change In Receivables,-97000000.0,150000000.0,-1000000.0,-3000000.0,-245000000.0,
Other Non Cash Items,-216000000.0,-172000000.0,-188000000.0,-312000000.0,-208000000.0,
Provisionand Write Offof Assets,,,1000000.0,-21000000.0,-3000000.0,-4000000.0
Asset Impairment Charge,,,-1000000.0,-5000000.0,43000000.0,1000000.0
Deferred Tax,419000000.0,192000000.0,618000000.0,105000000.0,115000000.0,
Deferred Income Tax,419000000.0,192000000.0,618000000.0,105000000.0,115000000.0,
Depreciation Amortization Depletion,1968000000.0,1691000000.0,1627000000.0,1692000000.0,1566000000.0,
Depreciation And Amortization,1968000000.0,1691000000.0,1627000000.0,1692000000.0,1566000000.0,
Depreciation,1968000000.0,1691000000.0,,,1566000000.0,1534000000.0
Operating Gains Losses,-25000000.0,-13000000.0,53000000.0,-5000000.0,-12000000.0,
Earnings Losses From Equity Investments,-11000000.0,-11000000.0,62000000.0,-15000000.0,-21000000.0,
Gain Loss On Sale Of Business,0.0,4000000.0,-8000000.0,17000000.0,15000000.0,
Net Income From Continuing Operations,1007000000.0,1404000000.0,1227000000.0,1315000000.0,921000000.0,
