,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Free Cash Flow,2267369000.0,2660922000.0,1378220000.0,2194238000.0,1212560000.0
Repurchase Of Capital Stock,-1654327000.0,-3536396000.0,-963748000.0,-1700000000.0,-1599998000.0
Repayment Of Debt,-1033450000.0,-800000000.0,0.0,0.0,0.0
Issuance Of Debt,,,0.0,1794460000.0,
Issuance Of Capital Stock,169066000.0,351602000.0,302012000.0,143244000.0,118750000.0
Capital Expenditure,-155889000.0,-128277000.0,-158674000.0,-126863000.0,-78287000.0
End Cash Position,8180573000.0,7204028000.0,7807337000.0,7459085000.0,6627045000.0
Beginning Cash Position,7204028000.0,7807337000.0,7459085000.0,6627045000.0,7026589000.0
Effect Of Exchange Rate Changes,287471000.0,150146000.0,-351270000.0,153452000.0,-122723000.0
Changes In Cash,689074000.0,-753455000.0,699522000.0,678588000.0,-276821000.0
Financing Cash Flow,-2502868000.0,-4028316000.0,-678698000.0,226596000.0,-1489381000.0
Cash Flow From Continuing Financing Activities,-2502868000.0,-4028316000.0,-678698000.0,226596000.0,-1489381000.0
Net Other Financing Charges,15843000.0,-43522000.0,-16962000.0,-11108000.0,-8133000.0
Net Common Stock Issuance,-1485261000.0,-3184794000.0,-661736000.0,-1556756000.0,-1481248000.0
Common Stock Payments,-1654327000.0,-3536396000.0,-963748000.0,-1700000000.0,-1599998000.0
Common Stock Issuance,169066000.0,351602000.0,302012000.0,143244000.0,118750000.0
Net Issuance Payments Of Debt,-1033450000.0,-800000000.0,0.0,1794460000.0,0.0
Net Long Term Debt Issuance,-1033450000.0,-800000000.0,0.0,1794460000.0,0.0
Long Term Debt Payments,-1033450000.0,-800000000.0,0.0,0.0,0.0
Long Term Debt Issuance,,,0.0,1794460000.0,
Investing Cash Flow,768684000.0,485662000.0,-158674000.0,-1869109000.0,-78287000.0
Cash Flow From Continuing Investing Activities,768684000.0,485662000.0,-158674000.0,-1869109000.0,-78287000.0
Net Other Investing Changes,-36190000.0,,,,
Net Investment Purchase And Sale,960763000.0,613939000.0,0.0,-1742246000.0,0.0
Sale Of Investment,962413000.0,769954000.0,0.0,0.0,0.0
Purchase Of Investment,-1650000.0,-156015000.0,0.0,-1742246000.0,0.0
Net PPE Purchase And Sale,-155889000.0,-128277000.0,-158674000.0,-126863000.0,-78287000.0
Purchase Of PPE,-155889000.0,-128277000.0,-158674000.0,-126863000.0,-78287000.0
Operating Cash Flow,2423258000.0,2789199000.0,1536894000.0,2321101000.0,1290847000.0
Cash Flow From Continuing Operating Activities,2423258000.0,2789199000.0,1536894000.0,2321101000.0,1290847000.0
Change In Working Capital,-684861000.0,-94747000.0,-70461000.0,179579000.0,-247227000.0
Change In Other Working Capital,-251989000.0,6633000.0,-159383000.0,-84985000.0,-84607000.0
Change In Other Current Assets,-176683000.0,-131367000.0,-41866000.0,54956000.0,-28959000.0
Change In Payables And Accrued Expense,-256189000.0,29987000.0,130788000.0,209608000.0,-133661000.0
Change In Accrued Expense,-267235000.0,306413000.0,-124591000.0,179011000.0,-114303000.0
Change In Payable,11046000.0,-276426000.0,255379000.0,30597000.0,-19358000.0
Change In Account Payable,11046000.0,-276426000.0,255379000.0,30597000.0,-19358000.0
Other Non Cash Items,-3929726000.0,-3846180000.0,-4438012000.0,-3971899000.0,-4276836000.0
Stock Based Compensation,80862000.0,71977000.0,61827000.0,65650000.0,68766000.0
Deferred Tax,-135755000.0,-163928000.0,-73252000.0,-200982000.0,-209387000.0
Deferred Income Tax,-135755000.0,-163928000.0,-73252000.0,-200982000.0,-209387000.0
Depreciation Amortization Depletion,3912087000.0,3903179000.0,4241040000.0,3780435000.0,3850917000.0
Depreciation And Amortization,3912087000.0,3903179000.0,4241040000.0,3780435000.0,3850917000.0
Amortization Cash Flow,3832074000.0,3823112000.0,4161501000.0,3699521000.0,3769690000.0
Amortization Of Intangibles,3832074000.0,3823112000.0,4161501000.0,3699521000.0,3769690000.0
Depreciation,80013000.0,80067000.0,79539000.0,80914000.0,81227000.0
Operating Gains Losses,55238000.0,28547000.0,-52855000.0,104809000.0,-42692000.0
Net Foreign Currency Exchange Gain Loss,55238000.0,28547000.0,-52855000.0,104809000.0,-42692000.0
Net Income From Continuing Operations,3125413000.0,2890351000.0,1868607000.0,2363509000.0,2147306000.0
