Date,Open,High,Low,Close,Volume
2005-01-03,4.798474327529346,4.853804823323576,4.7202487302355625,4.741236209869385,10098800
2005-01-04,4.76031871284066,4.77176627082672,4.706896169053539,4.724067687988281,11391200
2005-01-05,4.722159521057485,4.7622261544375215,4.693540445227274,4.7049880027771,7756000
2005-01-06,4.752685457835064,4.758409417209554,4.68590738744416,4.706894874572754,9952000
2005-01-07,4.716433140922433,4.716433140922433,4.645839481014665,4.683998107910156,6769600
2005-01-10,4.64584191534715,4.766042180721698,4.64584191534715,4.735515117645264,7185600
2005-01-11,4.697357532805097,4.733608200959902,4.661106500738913,4.703081130981445,5811600
2005-01-12,4.693540329652855,4.746962506177428,4.674460824932099,4.743146896362305,7502400
2005-01-13,4.731696605682373,4.7545920726641295,4.703077544888504,4.731696605682373,7692400
2005-01-14,4.7221593117763465,4.769857890683178,4.712619741559491,4.764133930206299,4350800
2005-01-18,4.735514972026258,4.857623220577117,4.731698998281222,4.85189962387085,9930000
2005-01-19,4.823280638746554,4.859531298268014,4.796569185943387,4.7984771728515625,4928000
2005-01-20,4.77558154880486,4.832819694304643,4.76985758869038,4.788937091827393,5409200
2005-01-21,4.779397460900034,4.8156484827643835,4.762225943380672,4.764133930206299,4629600
2005-01-24,4.767949788232027,4.798476848879199,4.697356096952169,4.708803653717041,6725600
2005-01-25,4.708802766030508,4.79084436252032,4.708802766030508,4.733605861663818,4448800
2005-01-26,4.735514668152777,4.76222575483143,4.7297910718137866,4.7507781982421875,6670000
2005-01-27,4.722159616823501,4.811832819953092,4.714527669027978,4.771766185760498,7864000
2005-01-28,4.787029828517265,4.794661412578569,4.7183437524089875,4.739331245422363,5216000
2005-01-31,4.769857715148765,4.796568801901994,4.745054615150948,4.77748966217041,5944400
2005-02-01,4.790844564095806,4.85953025853789,4.78512060459596,4.846174716949463,4668000
2005-02-02,4.8652570102291115,4.930127132811747,4.863349022634161,4.909139633178711,7460000
2005-02-03,4.9472940484879455,4.9472940484879455,4.878608014701482,4.92249059677124,6824400
2005-02-04,4.907229597510198,4.953020188943659,4.90150600102556,4.932033061981201,4523600
2005-02-07,4.930125746155188,4.951113239885242,4.916770200658362,4.9396653175354,4609200
2005-02-08,4.919595392565676,4.9425307298246555,4.871813774108887,4.871813774108887,4358400
2005-02-09,4.856523622908992,4.871813726082642,4.799185827144007,4.803008079528809,6467600
2005-02-10,4.833589764761613,4.845057253649373,4.806831804630306,4.818299293518066,6636400
2005-02-11,4.816391425706149,4.883285457401823,4.812568805453501,4.845060348510742,3926800
2005-02-14,4.835501452161511,4.864170725603677,4.824033961511617,4.833590507507324,3848000
2005-02-15,4.835503797879123,4.883285457401823,4.812568805453501,4.845060348510742,6314000
2005-02-16,4.8259453773498535,4.841235486735896,4.791542540095017,4.8259453773498535,6576000
2005-02-17,4.825945892677992,4.869904916288813,4.797276980085935,4.831679821014404,5214400
2005-02-18,4.8354997634887695,4.85843510132394,4.806830864603427,4.8354997634887695,4414800
