,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,1186000000.0,313000000.0,1822000000.0,1836000000.0,993000000.0,
Repurchase Of Capital Stock,-2290000000.0,-2352000000.0,-1346000000.0,-1261000000.0,-1556000000.0,
Repayment Of Debt,-1405000000.0,-955000000.0,-731000000.0,-3208000000.0,-470000000.0,
Issuance Of Debt,2903000000.0,776000000.0,642000000.0,2952000000.0,446000000.0,
Issuance Of Capital Stock,13000000.0,24000000.0,18000000.0,21000000.0,19000000.0,
Capital Expenditure,-479000000.0,-335000000.0,-399000000.0,-402000000.0,-348000000.0,
Interest Paid Supplemental Data,255000000.0,454000000.0,170000000.0,481000000.0,167000000.0,
Income Tax Paid Supplemental Data,518000000.0,727000000.0,154000000.0,-262000000.0,577000000.0,
End Cash Position,2969000000.0,3369000000.0,2993000000.0,3473000000.0,2802000000.0,
Beginning Cash Position,3369000000.0,2993000000.0,3473000000.0,2802000000.0,3191000000.0,
Effect Of Exchange Rate Changes,66000000.0,26000000.0,-57000000.0,37000000.0,5000000.0,
Changes In Cash,-466000000.0,350000000.0,-423000000.0,634000000.0,-394000000.0,
Financing Cash Flow,-1793000000.0,627000000.0,-1980000000.0,-1071000000.0,-925000000.0,
Cash Flow From Continuing Financing Activities,-1793000000.0,627000000.0,-1980000000.0,-1071000000.0,-925000000.0,
Net Other Financing Charges,-243000000.0,438000000.0,-496000000.0,612000000.0,-380000000.0,
Net Common Stock Issuance,-2277000000.0,-2328000000.0,-1328000000.0,-1240000000.0,-1537000000.0,
Common Stock Payments,-2290000000.0,-2352000000.0,-1346000000.0,-1261000000.0,-1556000000.0,
Common Stock Issuance,13000000.0,24000000.0,18000000.0,21000000.0,19000000.0,
Net Issuance Payments Of Debt,727000000.0,2517000000.0,-156000000.0,-443000000.0,992000000.0,
Net Short Term Debt Issuance,-771000000.0,2696000000.0,-67000000.0,-187000000.0,1016000000.0,
Net Long Term Debt Issuance,1498000000.0,-179000000.0,-89000000.0,-256000000.0,-24000000.0,
Long Term Debt Payments,-1405000000.0,-955000000.0,-731000000.0,-3208000000.0,-470000000.0,
Long Term Debt Issuance,2903000000.0,776000000.0,642000000.0,2952000000.0,446000000.0,
Investing Cash Flow,-338000000.0,-925000000.0,-664000000.0,-533000000.0,-810000000.0,
Cash Flow From Continuing Investing Activities,-338000000.0,-925000000.0,-664000000.0,-533000000.0,-810000000.0,
Net Other Investing Changes,-316000000.0,-242000000.0,-156000000.0,-194000000.0,-452000000.0,
Dividends Received Cfi,13000000.0,0.0,1000000.0,20000000.0,17000000.0,
Net Investment Purchase And Sale,465000000.0,-32000000.0,-110000000.0,43000000.0,-27000000.0,
Sale Of Investment,474000000.0,0.0,8000000.0,45000000.0,5000000.0,
Purchase Of Investment,-9000000.0,-32000000.0,-118000000.0,-2000000.0,-32000000.0,
Net Business Purchase And Sale,-21000000.0,-316000000.0,0.0,0.0,0.0,
Sale Of Business,,,0.0,,,
Purchase Of Business,-21000000.0,-316000000.0,,,0.0,0.0
Capital Expenditure Reported,-479000000.0,-335000000.0,-399000000.0,-402000000.0,-348000000.0,
Operating Cash Flow,1665000000.0,648000000.0,2221000000.0,2238000000.0,1341000000.0,
Cash Flow From Continuing Operating Activities,1665000000.0,648000000.0,2221000000.0,2238000000.0,1341000000.0,
Dividend Received Cfo,12000000.0,10000000.0,10000000.0,10000000.0,11000000.0,
Change In Working Capital,-134000000.0,-1111000000.0,352000000.0,428000000.0,-310000000.0,
Change In Other Working Capital,-26000000.0,-55000000.0,-12000000.0,-111000000.0,-35000000.0,
Change In Payables And Accrued Expense,173000000.0,-445000000.0,292000000.0,582000000.0,9000000.0,
Change In Payable,173000000.0,-445000000.0,292000000.0,582000000.0,9000000.0,
Change In Account Payable,173000000.0,-445000000.0,292000000.0,582000000.0,9000000.0,
Change In Prepaid Assets,-147000000.0,-465000000.0,105000000.0,-83000000.0,-105000000.0,
Change In Receivables,-134000000.0,-146000000.0,-33000000.0,40000000.0,-179000000.0,
Changes In Account Receivables,-134000000.0,-146000000.0,-33000000.0,40000000.0,-179000000.0,
Other Non Cash Items,-4000000.0,20000000.0,-86000000.0,105000000.0,22000000.0,
Stock Based Compensation,91000000.0,124000000.0,94000000.0,88000000.0,99000000.0,
Asset Impairment Charge,,,,0.0,0.0,14000000.0
Deferred Tax,-178000000.0,-37000000.0,-123000000.0,-332000000.0,-183000000.0,
Deferred Income Tax,-178000000.0,-37000000.0,-123000000.0,-332000000.0,-183000000.0,
Depreciation Amortization Depletion,802000000.0,768000000.0,758000000.0,778000000.0,785000000.0,
Depreciation And Amortization,802000000.0,768000000.0,758000000.0,778000000.0,785000000.0,
Amortization Cash Flow,342000000.0,331000000.0,334000000.0,345000000.0,371000000.0,
Amortization Of Intangibles,342000000.0,331000000.0,334000000.0,345000000.0,371000000.0,
Depreciation,460000000.0,437000000.0,424000000.0,433000000.0,414000000.0,
Operating Gains Losses,46000000.0,26000000.0,282000000.0,576000000.0,23000000.0,
Earnings Losses From Equity Investments,16000000.0,8000000.0,43000000.0,626000000.0,8000000.0,
Net Foreign Currency Exchange Gain Loss,27000000.0,38000000.0,,,15000000.0,35000000.0
Gain Loss On Sale Of Business,,,0.0,0.0,0.0,0.0
Net Income From Continuing Operations,1030000000.0,848000000.0,948000000.0,571000000.0,909000000.0,
