,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Free Cash Flow,185574000.0,158380000.0,93346000.0,163116000.0,98241000.0
Repurchase Of Capital Stock,-316997000.0,-240012000.0,-106047000.0,-203970000.0,-201454000.0
Repayment Of Debt,-870600000.0,-1305602000.0,-870300000.0,-861800000.0,-820900000.0
Issuance Of Debt,1009700000.0,1406900000.0,815300000.0,909900000.0,937800000.0
Capital Expenditure,-216479000.0,-245812000.0,-224290000.0,-175383000.0,-262313000.0
Interest Paid Supplemental Data,6261000.0,26307000.0,9313000.0,28064000.0,14490000.0
Income Tax Paid Supplemental Data,117279000.0,3747000.0,62501000.0,65522000.0,171729000.0
End Cash Position,50901000.0,43407000.0,46983000.0,120002000.0,53505000.0
Beginning Cash Position,43407000.0,46983000.0,120002000.0,53505000.0,64185000.0
Changes In Cash,7494000.0,-3576000.0,-73019000.0,66497000.0,-10680000.0
Financing Cash Flow,-220530000.0,-182718000.0,-204477000.0,-199556000.0,-128563000.0
Cash Flow From Continuing Financing Activities,-220530000.0,-182718000.0,-204477000.0,-199556000.0,-128563000.0
Cash Dividends Paid,-42633000.0,-44004000.0,-43430000.0,-43686000.0,-44009000.0
Common Stock Dividend Paid,-42633000.0,-44004000.0,-43430000.0,-43686000.0,-44009000.0
Net Common Stock Issuance,-316997000.0,-240012000.0,-106047000.0,-203970000.0,-201454000.0
Common Stock Payments,-316997000.0,-240012000.0,-106047000.0,-203970000.0,-201454000.0
Net Issuance Payments Of Debt,139100000.0,101298000.0,-55000000.0,48100000.0,116900000.0
Net Short Term Debt Issuance,,,,48100000.0,
Short Term Debt Payments,,,,-861800000.0,
Short Term Debt Issuance,,,,909900000.0,
Net Long Term Debt Issuance,139100000.0,101298000.0,-55000000.0,48100000.0,116900000.0
Long Term Debt Payments,-870600000.0,-1305602000.0,-870300000.0,-861800000.0,-820900000.0
Long Term Debt Issuance,1009700000.0,1406900000.0,815300000.0,909900000.0,937800000.0
Investing Cash Flow,-174029000.0,-225050000.0,-186178000.0,-72446000.0,-242671000.0
Cash Flow From Continuing Investing Activities,-174029000.0,-225050000.0,-186178000.0,-72446000.0,-242671000.0
Net Investment Purchase And Sale,,,161000.0,,
Sale Of Investment,,,161000.0,,
Net Business Purchase And Sale,0.0,0.0,0.0,0.0,0.0
Sale Of Business,0.0,0.0,0.0,0.0,0.0
Net PPE Purchase And Sale,-174029000.0,-225050000.0,-186339000.0,-79214000.0,-242671000.0
Sale Of PPE,42450000.0,20762000.0,37951000.0,96169000.0,19642000.0
Purchase Of PPE,-216479000.0,-245812000.0,-224290000.0,-175383000.0,-262313000.0
Operating Cash Flow,402053000.0,404192000.0,317636000.0,338499000.0,360554000.0
Cash Flow From Continuing Operating Activities,402053000.0,404192000.0,317636000.0,338499000.0,360554000.0
Change In Working Capital,44241000.0,93710000.0,-61857000.0,-28494000.0,63894000.0
Change In Other Working Capital,-77366000.0,72573000.0,-10948000.0,7459000.0,-50387000.0
Change In Other Current Assets,29231000.0,35870000.0,-96381000.0,29698000.0,69301000.0
Change In Payables And Accrued Expense,71721000.0,-36070000.0,6717000.0,-54394000.0,24529000.0
Change In Accrued Expense,26894000.0,-32662000.0,8908000.0,-6547000.0,18899000.0
Change In Payable,44827000.0,-3408000.0,-2191000.0,-47847000.0,5630000.0
Change In Account Payable,44827000.0,-3408000.0,-2191000.0,-47847000.0,5630000.0
Change In Receivables,20655000.0,21337000.0,38755000.0,-11257000.0,20451000.0
Changes In Account Receivables,20655000.0,21337000.0,38755000.0,-11257000.0,20451000.0
Other Non Cash Items,24480000.0,24404000.0,24441000.0,24608000.0,24632000.0
Stock Based Compensation,19663000.0,18444000.0,8310000.0,19812000.0,19155000.0
Deferred Tax,5179000.0,-36058000.0,-15468000.0,-18298000.0,-72870000.0
Deferred Income Tax,5179000.0,-36058000.0,-15468000.0,-18298000.0,-72870000.0
Depreciation Amortization Depletion,176980000.0,179476000.0,205504000.0,187982000.0,184659000.0
Depreciation And Amortization,176980000.0,179476000.0,205504000.0,187982000.0,184659000.0
Operating Gains Losses,2886000.0,6476000.0,1252000.0,823000.0,5211000.0
Gain Loss On Sale Of PPE,2886000.0,6476000.0,1252000.0,823000.0,5211000.0
Net Income From Continuing Operations,128624000.0,117740000.0,155454000.0,152066000.0,135873000.0
