,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Free Cash Flow,-11200000.0,42300000.0,677200000.0,55500000.0,243900000.0
Repurchase Of Capital Stock,-323300000.0,-76300000.0,-74400000.0,-129000000.0,-201200000.0
Repayment Of Debt,-6000000.0,-5500000.0,-5700000.0,-5900000.0,-4900000.0
Issuance Of Debt,498200000.0,,,,0.0
Capital Expenditure,-187300000.0,-79900000.0,-61200000.0,-41700000.0,-33400000.0
End Cash Position,2097400000.0,1929400000.0,1947000000.0,1362200000.0,1593600000.0
Beginning Cash Position,1929400000.0,1947000000.0,1362200000.0,1593600000.0,1670600000.0
Effect Of Exchange Rate Changes,76100000.0,32700000.0,-77700000.0,49900000.0,-13100000.0
Changes In Cash,91900000.0,-50300000.0,662500000.0,-281300000.0,-63900000.0
Financing Cash Flow,114100000.0,-132800000.0,-131300000.0,-186300000.0,-253600000.0
Cash Flow From Continuing Financing Activities,114100000.0,-132800000.0,-131300000.0,-186300000.0,-253600000.0
Net Other Financing Charges,-4100000.0,,,,
Cash Dividends Paid,-50700000.0,-51000000.0,-51200000.0,-51400000.0,-47500000.0
Common Stock Dividend Paid,-50700000.0,-51000000.0,-51200000.0,-51400000.0,-47500000.0
Net Common Stock Issuance,-323300000.0,-76300000.0,-74400000.0,-129000000.0,-201200000.0
Common Stock Payments,-323300000.0,-76300000.0,-74400000.0,-129000000.0,-201200000.0
Net Issuance Payments Of Debt,492200000.0,-5500000.0,-5700000.0,-5900000.0,-4900000.0
Net Long Term Debt Issuance,492200000.0,-5500000.0,-5700000.0,-5900000.0,-4900000.0
Long Term Debt Payments,-6000000.0,-5500000.0,-5700000.0,-5900000.0,-4900000.0
Long Term Debt Issuance,498200000.0,,,,0.0
Investing Cash Flow,-198300000.0,-39700000.0,55400000.0,-192200000.0,-87600000.0
Cash Flow From Continuing Investing Activities,-198300000.0,-39700000.0,55400000.0,-192200000.0,-87600000.0
Net Other Investing Changes,6000000.0,-1600000.0,200000.0,0.0,1000000.0
Net Investment Purchase And Sale,-17000000.0,41800000.0,116400000.0,-150500000.0,-55200000.0
Sale Of Investment,154100000.0,195400000.0,248100000.0,171700000.0,119100000.0
Purchase Of Investment,-171100000.0,-153600000.0,-131700000.0,-322200000.0,-174300000.0
Capital Expenditure Reported,-187300000.0,-79900000.0,-61200000.0,-41700000.0,-33400000.0
Operating Cash Flow,176100000.0,122200000.0,738400000.0,97200000.0,277300000.0
Cash Flow From Continuing Operating Activities,176100000.0,122200000.0,738400000.0,97200000.0,277300000.0
Change In Working Capital,-117300000.0,-3100000.0,335100000.0,-146400000.0,16300000.0
Change In Other Working Capital,-48800000.0,63000000.0,115400000.0,-52500000.0,4000000.0
Change In Payables And Accrued Expense,85800000.0,-142400000.0,142800000.0,80200000.0,145600000.0
Change In Prepaid Assets,1400000.0,34700000.0,-68300000.0,17700000.0,-58100000.0
Change In Inventory,-234800000.0,64100000.0,86900000.0,-58100000.0,-145500000.0
Change In Receivables,79100000.0,-22500000.0,58300000.0,-133700000.0,70300000.0
Changes In Account Receivables,79100000.0,-22500000.0,58300000.0,-133700000.0,70300000.0
Other Non Cash Items,-1800000.0,-12000000.0,18500000.0,-4300000.0,600000.0
Stock Based Compensation,22400000.0,23200000.0,24700000.0,35700000.0,24300000.0
Asset Impairment Charge,2700000.0,7300000.0,600000.0,1300000.0,800000.0
Deferred Tax,-5800000.0,-77200000.0,7800000.0,7100000.0,12300000.0
Deferred Income Tax,-5800000.0,-77200000.0,7800000.0,7100000.0,12300000.0
Depreciation Amortization Depletion,55500000.0,55000000.0,54300000.0,55900000.0,54400000.0
Depreciation And Amortization,55500000.0,55000000.0,54300000.0,55900000.0,54400000.0
Net Income From Continuing Operations,220400000.0,129000000.0,297400000.0,147900000.0,168600000.0
