,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,-234000000.0,359000000.0,16000000.0,-414000000.0,-523000000.0,
Repurchase Of Capital Stock,-1500000000.0,-750000000.0,,,0.0,0.0
Repayment Of Debt,-2592000000.0,-5000000.0,-1310000000.0,-11000000.0,-8000000.0,
Capital Expenditure,-635000000.0,-501000000.0,-460000000.0,-527000000.0,-500000000.0,
Interest Paid Supplemental Data,53000000.0,11000000.0,96000000.0,14000000.0,92000000.0,
Income Tax Paid Supplemental Data,4000000.0,1000000.0,2000000.0,0.0,4000000.0,
End Cash Position,3475000000.0,8134000000.0,7509000000.0,8503000000.0,8142000000.0,
Beginning Cash Position,8134000000.0,7509000000.0,8503000000.0,8142000000.0,8367000000.0,
Changes In Cash,-4659000000.0,625000000.0,-994000000.0,361000000.0,-225000000.0,
Financing Cash Flow,-4178000000.0,-858000000.0,-1543000000.0,-210000000.0,4000000.0,
Cash Flow From Continuing Financing Activities,-4178000000.0,-858000000.0,-1543000000.0,-210000000.0,4000000.0,
Net Other Financing Charges,2000000.0,-13000000.0,2000000.0,2000000.0,3000000.0,
Proceeds From Stock Option Exercised,15000000.0,17000000.0,14000000.0,15000000.0,9000000.0,
Cash Dividends Paid,-103000000.0,-107000000.0,1000000.0,-216000000.0,0.0,
Common Stock Dividend Paid,-103000000.0,-107000000.0,1000000.0,-216000000.0,0.0,
Net Common Stock Issuance,-1500000000.0,-750000000.0,,,0.0,0.0
Common Stock Payments,-1500000000.0,-750000000.0,,,0.0,0.0
Net Issuance Payments Of Debt,-2592000000.0,-5000000.0,-1310000000.0,-11000000.0,-8000000.0,
Net Long Term Debt Issuance,-2592000000.0,-5000000.0,-1310000000.0,-11000000.0,-8000000.0,
Long Term Debt Payments,-2592000000.0,-5000000.0,-1310000000.0,-11000000.0,-8000000.0,
Investing Cash Flow,-882000000.0,623000000.0,73000000.0,458000000.0,-206000000.0,
Cash Flow From Continuing Investing Activities,-882000000.0,623000000.0,73000000.0,458000000.0,-206000000.0,
Net Other Investing Changes,,-3000000.0,-4000000.0,,6000000.0,-35000000.0
Net Investment Purchase And Sale,-247000000.0,1103000000.0,-334000000.0,985000000.0,288000000.0,
Sale Of Investment,72000000.0,1154000000.0,835000000.0,1621000000.0,1820000000.0,
Purchase Of Investment,-319000000.0,-51000000.0,-1169000000.0,-636000000.0,-1532000000.0,
Net PPE Purchase And Sale,0.0,24000000.0,871000000.0,-10000000.0,-6000000.0,
Sale Of PPE,0.0,24000000.0,,,0.0,0.0
Purchase Of PPE,0.0,0.0,0.0,-10000000.0,-6000000.0,
Capital Expenditure Reported,-635000000.0,-501000000.0,-460000000.0,-517000000.0,-494000000.0,
Operating Cash Flow,401000000.0,860000000.0,476000000.0,113000000.0,-23000000.0,
Cash Flow From Continuing Operating Activities,401000000.0,860000000.0,476000000.0,113000000.0,-23000000.0,
Change In Working Capital,-371000000.0,673000000.0,-127000000.0,-411000000.0,-872000000.0,
Change In Other Working Capital,-606000000.0,660000000.0,-458000000.0,-377000000.0,-317000000.0,
Change In Other Current Liabilities,28000000.0,-63000000.0,-61000000.0,-18000000.0,-45000000.0,
Change In Other Current Assets,212000000.0,145000000.0,-12000000.0,-13000000.0,32000000.0,
Change In Payables And Accrued Expense,-95000000.0,-126000000.0,305000000.0,-196000000.0,-576000000.0,
Change In Receivables,90000000.0,57000000.0,99000000.0,193000000.0,34000000.0,
Other Non Cash Items,85000000.0,-14000000.0,-28000000.0,-15000000.0,-33000000.0,
Unrealized Gain Loss On Investment Securities,,,0.0,0.0,0.0,0.0
Asset Impairment Charge,8000000.0,,,,0.0,
Deferred Tax,66000000.0,-43000000.0,70000000.0,19000000.0,110000000.0,
Deferred Income Tax,66000000.0,-43000000.0,70000000.0,19000000.0,110000000.0,
Depreciation Amortization Depletion,400000000.0,396000000.0,407000000.0,438000000.0,404000000.0,
Depreciation And Amortization,400000000.0,396000000.0,407000000.0,438000000.0,404000000.0,
Operating Gains Losses,,-3000000.0,-107000000.0,15000000.0,1000000.0,1000000.0
Gain Loss On Investment Securities,,,,15000000.0,1000000.0,1000000.0
Gain Loss On Sale Of PPE,0.0,-3000000.0,,,0.0,0.0
Net Income From Continuing Operations,213000000.0,-149000000.0,261000000.0,67000000.0,367000000.0,
