,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,18370000.0,33806000.0,159228000.0,161605000.0,117426000.0,
Repurchase Of Capital Stock,-29993000.0,-99964000.0,-199666000.0,-49794000.0,-99908000.0,
Repayment Of Debt,,,0.0,,0.0,-2000.0
Capital Expenditure,-8259000.0,-14608000.0,-8064000.0,-8533000.0,-9636000.0,
End Cash Position,370536000.0,415090000.0,464116000.0,256325000.0,252102000.0,
Beginning Cash Position,415090000.0,464116000.0,256325000.0,252102000.0,253652000.0,
Effect Of Exchange Rate Changes,7557000.0,3675000.0,-7410000.0,2638000.0,-374000.0,
Changes In Cash,-52111000.0,-52701000.0,215201000.0,1585000.0,-1176000.0,
Financing Cash Flow,-27555000.0,-214175000.0,-202732000.0,-56071000.0,-100612000.0,
Cash Flow From Continuing Financing Activities,-27555000.0,-214175000.0,-202732000.0,-56071000.0,-100612000.0,
Net Other Financing Charges,-2864000.0,-12110000.0,-7785000.0,-6286000.0,-7473000.0,
Proceeds From Stock Option Exercised,5302000.0,67000.0,4719000.0,14000.0,6769000.0,
Net Common Stock Issuance,-29993000.0,-99964000.0,-199666000.0,-49794000.0,-99908000.0,
Common Stock Payments,-29993000.0,-99964000.0,-199666000.0,-49794000.0,-99908000.0,
Net Issuance Payments Of Debt,0.0,-102168000.0,0.0,-5000.0,0.0,
Net Short Term Debt Issuance,0.0,-102168000.0,,,0.0,-2000.0
Net Long Term Debt Issuance,,,0.0,-5000.0,0.0,-2000.0
Long Term Debt Payments,,,0.0,,0.0,-2000.0
Investing Cash Flow,-51185000.0,113060000.0,250641000.0,-112482000.0,-27626000.0,
Cash Flow From Continuing Investing Activities,-51185000.0,113060000.0,250641000.0,-112482000.0,-27626000.0,
Net Investment Purchase And Sale,-42926000.0,127668000.0,258705000.0,-103949000.0,-17990000.0,
Sale Of Investment,242820000.0,335398000.0,351843000.0,215241000.0,282063000.0,
Purchase Of Investment,-285746000.0,-207730000.0,-93138000.0,-319190000.0,-300053000.0,
Net Business Purchase And Sale,,,0.0,,,
Purchase Of Business,,,0.0,,,
Net PPE Purchase And Sale,-8259000.0,-14608000.0,-8064000.0,-8533000.0,-9636000.0,
Purchase Of PPE,-8259000.0,-14608000.0,-8064000.0,-8533000.0,-9636000.0,
Operating Cash Flow,26629000.0,48414000.0,167292000.0,170138000.0,127062000.0,
Cash Flow From Continuing Operating Activities,26629000.0,48414000.0,167292000.0,170138000.0,127062000.0,
Change In Working Capital,-95533000.0,-70381000.0,65403000.0,43327000.0,45868000.0,
Change In Other Working Capital,-50813000.0,-82357000.0,104112000.0,1690000.0,-1401000.0,
Change In Other Current Liabilities,2639000.0,10558000.0,8657000.0,7053000.0,15000.0,
Change In Payables And Accrued Expense,37212000.0,54232000.0,-27396000.0,32088000.0,-23944000.0,
Change In Payable,37212000.0,54232000.0,,,-23944000.0,-66284000.0
Change In Account Payable,37212000.0,54232000.0,,,-23944000.0,-66284000.0
Change In Prepaid Assets,-64261000.0,-75553000.0,-16487000.0,-64149000.0,-42810000.0,
Change In Inventory,-28991000.0,20979000.0,-6167000.0,17231000.0,31825000.0,
Change In Receivables,8681000.0,1760000.0,2684000.0,49414000.0,82183000.0,
Changes In Account Receivables,8681000.0,1760000.0,2684000.0,49414000.0,82183000.0,
Other Non Cash Items,828000.0,1679000.0,2188000.0,2173000.0,2157000.0,
Stock Based Compensation,53896000.0,55633000.0,51830000.0,45940000.0,52757000.0,
Unrealized Gain Loss On Investment Securities,9464000.0,-323000.0,-3697000.0,741000.0,1931000.0,
Provisionand Write Offof Assets,130000.0,62000.0,2206000.0,2704000.0,1897000.0,
Asset Impairment Charge,1538000.0,27000.0,4702000.0,17568000.0,6241000.0,
Amortization Of Securities,-1234000.0,3512000.0,-7490000.0,-2904000.0,-1030000.0,
Deferred Tax,403000.0,8560000.0,-30675000.0,-5276000.0,-14076000.0,
Deferred Income Tax,403000.0,8560000.0,-30675000.0,-5276000.0,-14076000.0,
Depreciation Amortization Depletion,20085000.0,19915000.0,20665000.0,20103000.0,20484000.0,
Depreciation And Amortization,20085000.0,19915000.0,20665000.0,20103000.0,20484000.0,
Net Income From Continuing Operations,37052000.0,29730000.0,62160000.0,45762000.0,10833000.0,
