,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Ordinary Shares Number,130736000.0,131185907.0,132448000.0,135084000.0,135396000.0,
Share Issued,130736000.0,131185907.0,132448000.0,135084000.0,135396000.0,
Net Debt,832183000.0,851814000.0,933270000.0,1043867000.0,1045922000.0,
Total Debt,1208798000.0,1208045000.0,1308195000.0,1306512000.0,1303147000.0,
Tangible Book Value,633367000.0,560931000.0,579047000.0,665929000.0,614569000.0,
Invested Capital,2083356000.0,2012589000.0,2135396000.0,2231565000.0,2182547000.0,
Working Capital,1126352000.0,1037956000.0,1666993000.0,1793403000.0,1712017000.0,
Net Tangible Assets,633367000.0,560931000.0,579047000.0,665929000.0,614569000.0,
Capital Lease Obligations,6079000.0,6154000.0,5815000.0,6320000.0,5123000.0,
Common Stock Equity,880637000.0,810698000.0,833016000.0,931373000.0,884523000.0,
Total Capitalization,1452177000.0,1381912000.0,2034105000.0,2131634000.0,2083955000.0,
Total Equity Gross Minority Interest,880637000.0,810698000.0,833016000.0,931373000.0,884523000.0,
Stockholders Equity,880637000.0,810698000.0,833016000.0,931373000.0,884523000.0,
Gains Losses Not Affecting Retained Earnings,5360000.0,-1610000.0,-6352000.0,3263000.0,-7951000.0,
Other Equity Adjustments,5360000.0,-1610000.0,-6352000.0,3263000.0,-7951000.0,
Retained Earnings,-309221000.0,-315856000.0,-245206000.0,-104927000.0,-100895000.0,
Additional Paid In Capital,1184497000.0,1128163000.0,1084573000.0,1033036000.0,993368000.0,
Capital Stock,1000.0,1000.0,1000.0,1000.0,1000.0,
Common Stock,1000.0,1000.0,1000.0,1000.0,1000.0,
Total Liabilities Net Minority Interest,2298152000.0,2295388000.0,2416660000.0,2332818000.0,2282053000.0,
Total Non Current Liabilities Net Minority Interest,1135563000.0,1136099000.0,1756569000.0,1765340000.0,1752421000.0,
Other Non Current Liabilities,59542000.0,61032000.0,55265000.0,62392000.0,52872000.0,
Non Current Deferred Liabilities,331531000.0,333704000.0,341982000.0,354210000.0,353199000.0,
Non Current Deferred Revenue,331531000.0,333704000.0,341982000.0,354210000.0,353199000.0,
Long Term Debt And Capital Lease Obligation,571540000.0,571214000.0,1201089000.0,1200261000.0,1199432000.0,
Long Term Debt,571540000.0,571214000.0,1201089000.0,1200261000.0,1199432000.0,
Long Term Provisions,172950000.0,170149000.0,158233000.0,148477000.0,146918000.0,
Current Liabilities,1162589000.0,1159289000.0,660091000.0,567478000.0,529632000.0,
Current Deferred Liabilities,129040000.0,167771000.0,237225000.0,129556000.0,123577000.0,
Current Deferred Revenue,129040000.0,167771000.0,237225000.0,129556000.0,123577000.0,
Current Debt And Capital Lease Obligation,637258000.0,636831000.0,107106000.0,106251000.0,103715000.0,
Current Capital Lease Obligation,6079000.0,6154000.0,5815000.0,6320000.0,5123000.0,
Current Debt,631179000.0,630677000.0,101291000.0,99931000.0,98592000.0,
Other Current Borrowings,,630677000.0,101291000.0,99931000.0,98592000.0,97264000.0
Current Notes Payable,631179000.0,,,,,
Current Provisions,33136000.0,33298000.0,34656000.0,35755000.0,30261000.0,
Payables And Accrued Expenses,363155000.0,321389000.0,281104000.0,295916000.0,272079000.0,
Current Accrued Expenses,193806000.0,191216000.0,186060000.0,177111000.0,182425000.0,
Payables,169349000.0,130173000.0,95044000.0,118805000.0,89654000.0,
Total Tax Payable,6652000.0,14799000.0,5012000.0,6388000.0,10008000.0,
Income Tax Payable,2613000.0,11497000.0,3540000.0,2187000.0,2726000.0,
Accounts Payable,162697000.0,115374000.0,90032000.0,112417000.0,79646000.0,
Total Assets,3178789000.0,3106086000.0,3249676000.0,3264191000.0,3166576000.0,
Total Non Current Assets,889848000.0,908841000.0,922592000.0,903310000.0,924927000.0,
Other Non Current Assets,193426000.0,211447000.0,180925000.0,185448000.0,204202000.0,
Non Current Deferred Assets,312250000.0,305408000.0,315567000.0,275854000.0,279307000.0,
Non Current Deferred Taxes Assets,312250000.0,305408000.0,315567000.0,275854000.0,279307000.0,
Goodwill And Other Intangible Assets,247270000.0,249767000.0,253969000.0,265444000.0,269954000.0,
Other Intangible Assets,32380000.0,37408000.0,42398000.0,51152000.0,56715000.0,
Goodwill,214890000.0,212359000.0,211571000.0,214292000.0,213239000.0,
Net PPE,136902000.0,142219000.0,172131000.0,176564000.0,171464000.0,
Accumulated Depreciation,,,-183278000.0,,,
Gross PPE,,142219000.0,355409000.0,176564000.0,171464000.0,178178000.0
Construction In Progress,,,19305000.0,,,
Other Properties,,142219000.0,24617000.0,176564000.0,171464000.0,178178000.0
Machinery Furniture Equipment,,,292440000.0,,,
Buildings And Improvements,,,19047000.0,,,
Properties,,,0.0,,,
Current Assets,2288941000.0,2197245000.0,2327084000.0,2360881000.0,2241649000.0,
Other Current Assets,362523000.0,295725000.0,220735000.0,203195000.0,141702000.0,
Restricted Cash,0.0,65013000.0,95006000.0,,,
Inventory,173016000.0,144025000.0,165004000.0,158837000.0,176068000.0,
Finished Goods,133902000.0,103636000.0,126264000.0,132468000.0,126599000.0,
Raw Materials,39114000.0,40389000.0,38740000.0,26369000.0,49469000.0,
Receivables,223218000.0,225625000.0,223749000.0,232225000.0,277475000.0,
Accounts Receivable,223218000.0,225625000.0,223749000.0,232225000.0,277475000.0,
Allowance For Doubtful Accounts Receivable,-7588000.0,-7929000.0,-7788000.0,-6213000.0,-3307000.0,
Gross Accounts Receivable,230806000.0,233554000.0,231537000.0,238438000.0,280782000.0,
Cash Cash Equivalents And Short Term Investments,1530184000.0,1466857000.0,1622590000.0,1766624000.0,1646404000.0,
Other Short Term Investments,1159648000.0,1116780000.0,1253480000.0,1510299000.0,1394302000.0,
Cash And Cash Equivalents,370536000.0,350077000.0,369110000.0,256325000.0,252102000.0,
