,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,687000000.0,614000000.0,645000000.0,188000000.0,408000000.0,
Repurchase Of Capital Stock,-100000000.0,-115000000.0,0.0,-87000000.0,-58000000.0,
Repayment Of Debt,-400000000.0,-257000000.0,110000000.0,-50000000.0,-174000000.0,
Issuance Of Debt,,,0.0,0.0,,
Capital Expenditure,-59000000.0,-49000000.0,-60000000.0,-56000000.0,-52000000.0,
Interest Paid Supplemental Data,84000000.0,125000000.0,90000000.0,89000000.0,81000000.0,
Income Tax Paid Supplemental Data,131000000.0,45000000.0,122000000.0,134000000.0,79000000.0,
End Cash Position,4201000000.0,4731000000.0,5006000000.0,5795000000.0,5477000000.0,
Beginning Cash Position,4731000000.0,5006000000.0,5795000000.0,5477000000.0,5230000000.0,
Effect Of Exchange Rate Changes,245000000.0,403000000.0,-462000000.0,205000000.0,31000000.0,
Changes In Cash,-775000000.0,-678000000.0,-327000000.0,113000000.0,216000000.0,
Financing Cash Flow,-1462000000.0,-1083000000.0,-24000000.0,-204000000.0,-458000000.0,
Cash Flow From Continuing Financing Activities,-1462000000.0,-1083000000.0,-24000000.0,-204000000.0,-458000000.0,
Net Other Financing Charges,-801000000.0,-548000000.0,376000000.0,17000000.0,-79000000.0,
Proceeds From Stock Option Exercised,-6000000.0,-25000000.0,-81000000.0,54000000.0,-9000000.0,
Cash Dividends Paid,-155000000.0,-138000000.0,-138000000.0,-138000000.0,-138000000.0,
Common Stock Dividend Paid,-155000000.0,-138000000.0,-138000000.0,-138000000.0,-138000000.0,
Net Common Stock Issuance,-100000000.0,-115000000.0,0.0,-87000000.0,-58000000.0,
Common Stock Payments,-100000000.0,-115000000.0,0.0,-87000000.0,-58000000.0,
Net Issuance Payments Of Debt,-400000000.0,-257000000.0,-181000000.0,-50000000.0,-174000000.0,
Net Short Term Debt Issuance,0.0,0.0,0.0,-50000000.0,-174000000.0,
Short Term Debt Payments,0.0,0.0,,-50000000.0,-174000000.0,-67000000.0
Net Long Term Debt Issuance,-400000000.0,-257000000.0,-181000000.0,0.0,0.0,
Long Term Debt Payments,-400000000.0,-257000000.0,-181000000.0,0.0,0.0,
Long Term Debt Issuance,,,0.0,0.0,,
Investing Cash Flow,-59000000.0,-258000000.0,-1008000000.0,73000000.0,214000000.0,
Cash Flow From Continuing Investing Activities,-59000000.0,-258000000.0,-1008000000.0,73000000.0,214000000.0,
Net Other Investing Changes,-177000000.0,-209000000.0,-952000000.0,145000000.0,265000000.0,
Net Investment Purchase And Sale,125000000.0,0.0,4000000.0,-16000000.0,1000000.0,
Sale Of Investment,220000000.0,105000000.0,58000000.0,22000000.0,75000000.0,
Purchase Of Investment,-95000000.0,-105000000.0,-54000000.0,-38000000.0,-74000000.0,
Net PPE Purchase And Sale,-59000000.0,-49000000.0,-60000000.0,-56000000.0,-52000000.0,
Purchase Of PPE,-59000000.0,-49000000.0,-60000000.0,-56000000.0,-52000000.0,
Operating Cash Flow,746000000.0,663000000.0,705000000.0,244000000.0,460000000.0,
Cash Flow From Continuing Operating Activities,746000000.0,663000000.0,705000000.0,244000000.0,460000000.0,
Change In Working Capital,146000000.0,109000000.0,172000000.0,-286000000.0,70000000.0,
Change In Other Working Capital,-139000000.0,257000000.0,59000000.0,-136000000.0,-130000000.0,
Change In Other Current Liabilities,-38000000.0,-56000000.0,-37000000.0,-17000000.0,32000000.0,
Change In Other Current Assets,18000000.0,66000000.0,-7000000.0,-45000000.0,7000000.0,
Change In Payables And Accrued Expense,208000000.0,-206000000.0,251000000.0,-45000000.0,200000000.0,
Change In Accrued Expense,74000000.0,-134000000.0,23000000.0,97000000.0,24000000.0,
Change In Payable,134000000.0,-72000000.0,228000000.0,-142000000.0,176000000.0,
Change In Account Payable,-13000000.0,-17000000.0,-17000000.0,-2000000.0,32000000.0,
Change In Receivables,97000000.0,48000000.0,-94000000.0,-43000000.0,-39000000.0,
Other Non Cash Items,2000000.0,-11000000.0,0.0,60000000.0,17000000.0,
Stock Based Compensation,46000000.0,35000000.0,36000000.0,36000000.0,39000000.0,
Asset Impairment Charge,,,0.0,0.0,,
Deferred Tax,6000000.0,6000000.0,-5000000.0,-22000000.0,-38000000.0,
Deferred Income Tax,6000000.0,6000000.0,-5000000.0,-22000000.0,-38000000.0,
Depreciation Amortization Depletion,157000000.0,156000000.0,153000000.0,152000000.0,153000000.0,
Depreciation And Amortization,157000000.0,156000000.0,153000000.0,152000000.0,153000000.0,
Operating Gains Losses,-62000000.0,-27000000.0,-6000000.0,-1000000.0,-3000000.0,
Earnings Losses From Equity Investments,-23000000.0,-27000000.0,-9000000.0,-1000000.0,-3000000.0,
Net Income From Continuing Operations,451000000.0,395000000.0,355000000.0,305000000.0,222000000.0,
