,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,6302000000.0,4558000000.0,1457000000.0,12954000000.0,5893000000.0,
Repurchase Of Capital Stock,-2545000000.0,-3000000000.0,-4972000000.0,-956000000.0,0.0,
Repayment Of Debt,0.0,0.0,-500000000.0,-750000000.0,-1000000000.0,
Issuance Of Debt,-942000000.0,3911000000.0,0.0,11886000000.0,-6189000000.0,
Issuance Of Capital Stock,221000000.0,360000000.0,235000000.0,867000000.0,258000000.0,
Capital Expenditure,-886000000.0,-898000000.0,-912000000.0,-991000000.0,-853000000.0,
End Cash Position,28596000000.0,30717000000.0,25312000000.0,32400000000.0,26286000000.0,
Other Cash Adjustment Outside Changein Cash,66000000.0,-91000000.0,35000000.0,11000000.0,-265000000.0,
Beginning Cash Position,30717000000.0,25312000000.0,32400000000.0,26286000000.0,28414000000.0,
Effect Of Exchange Rate Changes,14000000.0,15000000.0,-31000000.0,14000000.0,4000000.0,
Changes In Cash,-2201000000.0,5481000000.0,-7092000000.0,6089000000.0,-1867000000.0,
Financing Cash Flow,-7947000000.0,99000000.0,-8342000000.0,-2205000000.0,-1196000000.0,
Cash Flow From Continuing Financing Activities,-7947000000.0,99000000.0,-8342000000.0,-2205000000.0,-1196000000.0,
Net Other Financing Charges,-1278000000.0,740000000.0,-1213000000.0,-2509000000.0,-945000000.0,
Cash Dividends Paid,-2000000000.0,-1912000000.0,-1932000000.0,-1937000000.0,-1935000000.0,
Common Stock Dividend Paid,-2000000000.0,-1912000000.0,-1932000000.0,-1937000000.0,-1935000000.0,
Net Common Stock Issuance,-2324000000.0,-2640000000.0,-4737000000.0,-89000000.0,258000000.0,
Common Stock Payments,-2545000000.0,-3000000000.0,-4972000000.0,-956000000.0,0.0,
Common Stock Issuance,221000000.0,360000000.0,235000000.0,867000000.0,258000000.0,
Net Issuance Payments Of Debt,-2345000000.0,3911000000.0,-460000000.0,2330000000.0,1426000000.0,
Net Short Term Debt Issuance,-5314000000.0,3911000000.0,40000000.0,-8806000000.0,2426000000.0,
Short Term Debt Issuance,,3911000000.0,,,2426000000.0,6189000000.0
Net Long Term Debt Issuance,2969000000.0,0.0,-500000000.0,11136000000.0,-1000000000.0,
Long Term Debt Payments,0.0,0.0,-500000000.0,-750000000.0,-1000000000.0,
Long Term Debt Issuance,2969000000.0,0.0,0.0,11886000000.0,0.0,
Investing Cash Flow,-1442000000.0,-74000000.0,-1119000000.0,-5651000000.0,-7417000000.0,
Cash Flow From Continuing Investing Activities,-1442000000.0,-74000000.0,-1119000000.0,-5651000000.0,-7417000000.0,
Net Other Investing Changes,-634000000.0,309000000.0,2854000000.0,1910000000.0,-5826000000.0,
Net Investment Purchase And Sale,110000000.0,1217000000.0,-1327000000.0,2073000000.0,-713000000.0,
Sale Of Investment,4155000000.0,5352000000.0,6030000000.0,11894000000.0,4619000000.0,
Purchase Of Investment,-4045000000.0,-4135000000.0,-7357000000.0,-9821000000.0,-5332000000.0,
Net Business Purchase And Sale,-32000000.0,-702000000.0,-1734000000.0,-8643000000.0,-25000000.0,
Purchase Of Business,-32000000.0,-702000000.0,-1734000000.0,-8643000000.0,-25000000.0,
Net PPE Purchase And Sale,-886000000.0,-898000000.0,-912000000.0,-991000000.0,-853000000.0,
Purchase Of PPE,-886000000.0,-898000000.0,-912000000.0,-991000000.0,-853000000.0,
Operating Cash Flow,7188000000.0,5456000000.0,2369000000.0,13945000000.0,6746000000.0,
Cash Flow From Continuing Operating Activities,7188000000.0,5456000000.0,2369000000.0,13945000000.0,6746000000.0,
Change In Working Capital,2415000000.0,-2630000000.0,-1809000000.0,7334000000.0,-91000000.0,
Change In Other Working Capital,-272000000.0,-10000000.0,-16000000.0,373000000.0,-563000000.0,
Change In Other Current Liabilities,,-544000000.0,,1133000000.0,-2194000000.0,-1927000000.0
Change In Other Current Assets,-1599000000.0,-544000000.0,-1152000000.0,1133000000.0,-2194000000.0,
Change In Payables And Accrued Expense,1505000000.0,2386000000.0,1481000000.0,2672000000.0,-1025000000.0,
Change In Payable,1505000000.0,2386000000.0,1481000000.0,2672000000.0,-1025000000.0,
Change In Account Payable,127000000.0,-607000000.0,1213000000.0,1214000000.0,267000000.0,
Change In Receivables,2781000000.0,-4462000000.0,-2122000000.0,3156000000.0,3691000000.0,
Changes In Account Receivables,2781000000.0,-4462000000.0,-2122000000.0,3156000000.0,3691000000.0,
Other Non Cash Items,30000000.0,97000000.0,-2751000000.0,-1069000000.0,280000000.0,
Stock Based Compensation,197000000.0,375000000.0,187000000.0,237000000.0,222000000.0,
Deferred Tax,-151000000.0,64000000.0,-62000000.0,124000000.0,-331000000.0,
Deferred Income Tax,-151000000.0,64000000.0,-62000000.0,124000000.0,-331000000.0,
Depreciation Amortization Depletion,1084000000.0,1061000000.0,1041000000.0,1041000000.0,1020000000.0,
Depreciation And Amortization,1084000000.0,1061000000.0,1041000000.0,1041000000.0,1020000000.0,
Operating Gains Losses,41000000.0,15000000.0,-21000000.0,20000000.0,1225000000.0,
Gain Loss On Sale Of Business,41000000.0,15000000.0,-21000000.0,20000000.0,1225000000.0,
Net Income From Continuing Operations,3572000000.0,6474000000.0,5784000000.0,6258000000.0,4421000000.0,
