,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Free Cash Flow,208900000.0,96800000.0,176800000.0,88300000.0,213300000.0
Repurchase Of Capital Stock,,,0.0,-750000000.0,
Repayment Of Debt,,,0.0,,
Issuance Of Debt,,,0.0,0.0,
Issuance Of Capital Stock,0.0,14200000.0,0.0,14800000.0,0.0
Capital Expenditure,-94100000.0,-87000000.0,-124600000.0,-111200000.0,-66100000.0
End Cash Position,1160300000.0,906100000.0,607300000.0,622400000.0,940500000.0
Beginning Cash Position,906100000.0,607300000.0,622400000.0,940500000.0,852400000.0
Effect Of Exchange Rate Changes,16500000.0,2300000.0,-11200000.0,8600000.0,-1000000.0
Changes In Cash,237700000.0,296500000.0,-3900000.0,-326700000.0,89100000.0
Financing Cash Flow,-1700000.0,12500000.0,-1600000.0,-736500000.0,-1400000.0
Cash Flow From Continuing Financing Activities,-1700000.0,12500000.0,-1600000.0,-736500000.0,-1400000.0
Net Other Financing Charges,-1700000.0,-1700000.0,-1600000.0,-1300000.0,-1400000.0
Net Common Stock Issuance,0.0,14200000.0,0.0,-735200000.0,0.0
Common Stock Payments,,,0.0,-750000000.0,
Common Stock Issuance,0.0,14200000.0,0.0,14800000.0,0.0
Net Issuance Payments Of Debt,,,0.0,0.0,
Net Long Term Debt Issuance,,,0.0,0.0,
Long Term Debt Payments,,,0.0,,
Long Term Debt Issuance,,,0.0,0.0,
Investing Cash Flow,-63600000.0,100200000.0,-303700000.0,210300000.0,-188900000.0
Cash Flow From Continuing Investing Activities,-63600000.0,100200000.0,-303700000.0,210300000.0,-188900000.0
Net Other Investing Changes,0.0,-500000.0,-10200000.0,-2200000.0,-5400000.0
Net Investment Purchase And Sale,30500000.0,187700000.0,-168900000.0,323700000.0,-117400000.0
Sale Of Investment,638700000.0,650200000.0,405200000.0,630600000.0,666800000.0
Purchase Of Investment,-608200000.0,-462500000.0,-574100000.0,-306900000.0,-784200000.0
Net PPE Purchase And Sale,-94100000.0,-87000000.0,-124600000.0,-111200000.0,-66100000.0
Purchase Of PPE,-94100000.0,-87000000.0,-124600000.0,-111200000.0,-66100000.0
Operating Cash Flow,303000000.0,183800000.0,301400000.0,199500000.0,279400000.0
Cash Flow From Continuing Operating Activities,303000000.0,183800000.0,301400000.0,199500000.0,279400000.0
Change In Working Capital,22400000.0,400000.0,6400000.0,15800000.0,67600000.0
Change In Other Working Capital,-2400000.0,1800000.0,-11200000.0,1000000.0,-5500000.0
Change In Payables And Accrued Expense,249900000.0,124800000.0,-15700000.0,40700000.0,77800000.0
Change In Accrued Expense,15900000.0,-600000.0,4300000.0,-9100000.0,5500000.0
Change In Payable,234000000.0,125400000.0,-20000000.0,49800000.0,72300000.0
Change In Account Payable,234000000.0,125400000.0,-20000000.0,49800000.0,72300000.0
Change In Prepaid Assets,-22000000.0,16500000.0,8000000.0,31600000.0,-56800000.0
Change In Inventory,-18500000.0,6200000.0,32700000.0,-1900000.0,18300000.0
Change In Receivables,-184600000.0,-148900000.0,-7400000.0,-55600000.0,33800000.0
Changes In Account Receivables,-184600000.0,-148900000.0,-7400000.0,-55600000.0,33800000.0
Other Non Cash Items,1400000.0,-10400000.0,17900000.0,-38000000.0,-13800000.0
Stock Based Compensation,45300000.0,34200000.0,43300000.0,43400000.0,44700000.0
Deferred Tax,-8900000.0,-5800000.0,24300000.0,-11600000.0,-14700000.0
Deferred Income Tax,-8900000.0,-5800000.0,24300000.0,-11600000.0,-14700000.0
Depreciation Amortization Depletion,63000000.0,60000000.0,57800000.0,55300000.0,52100000.0
Depreciation And Amortization,63000000.0,60000000.0,57800000.0,55300000.0,52100000.0
Net Income From Continuing Operations,179800000.0,105400000.0,151700000.0,134600000.0,143500000.0
