,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,284100000.0,796800000.0,380000000.0,571800000.0,318900000.0,
Repurchase Of Capital Stock,,,0.0,-600000.0,,
Issuance Of Capital Stock,11100000.0,20200000.0,23400000.0,20100000.0,6200000.0,
Capital Expenditure,-167800000.0,-66500000.0,-97600000.0,-36300000.0,-23100000.0,
Income Tax Paid Supplemental Data,237200000.0,26800000.0,155900000.0,139800000.0,252100000.0,
End Cash Position,3368500000.0,3596600000.0,2875900000.0,2489300000.0,2203200000.0,
Beginning Cash Position,3596600000.0,2875900000.0,2489300000.0,2203200000.0,1926300000.0,
Effect Of Exchange Rate Changes,400000.0,900000.0,-2300000.0,2100000.0,-1000000.0,
Changes In Cash,-228500000.0,719800000.0,388900000.0,284000000.0,277900000.0,
Financing Cash Flow,-414200000.0,-32700000.0,-8800000.0,3000000.0,-14000000.0,
Cash Flow From Continuing Financing Activities,-414200000.0,-32700000.0,-8800000.0,3000000.0,-14000000.0,
Net Other Financing Charges,-24200000.0,-52900000.0,-32200000.0,-16500000.0,-20200000.0,
Net Common Stock Issuance,-390000000.0,20200000.0,23400000.0,19500000.0,6200000.0,
Common Stock Payments,,,0.0,-600000.0,,
Common Stock Issuance,11100000.0,20200000.0,23400000.0,20100000.0,6200000.0,
Investing Cash Flow,-266200000.0,-110800000.0,-79900000.0,-327100000.0,-50100000.0,
Cash Flow From Continuing Investing Activities,-266200000.0,-110800000.0,-79900000.0,-327100000.0,-50100000.0,
Net Other Investing Changes,-100000.0,200000.0,0.0,,,
Net Investment Purchase And Sale,-67900000.0,-33300000.0,46200000.0,-49600000.0,-27000000.0,
Sale Of Investment,405600000.0,469700000.0,509500000.0,478100000.0,511200000.0,
Purchase Of Investment,-473500000.0,-503000000.0,-463300000.0,-527700000.0,-538200000.0,
Net Business Purchase And Sale,-30400000.0,-11200000.0,-28500000.0,-241300000.0,0.0,
Purchase Of Business,-30400000.0,-11200000.0,-28500000.0,-241300000.0,0.0,
Net PPE Purchase And Sale,-167800000.0,-66500000.0,-97600000.0,-36300000.0,-23100000.0,
Purchase Of PPE,-167800000.0,-66500000.0,-97600000.0,-36300000.0,-23100000.0,
Operating Cash Flow,451900000.0,863300000.0,477600000.0,608100000.0,342000000.0,
Cash Flow From Continuing Operating Activities,451900000.0,863300000.0,477600000.0,608100000.0,342000000.0,
Change In Working Capital,-159200000.0,295800000.0,-207100000.0,22600000.0,-206600000.0,
Change In Other Working Capital,-8700000.0,-64300000.0,208900000.0,-60800000.0,-19000000.0,
Change In Other Current Liabilities,5000000.0,5300000.0,-8800000.0,-200000.0,-3600000.0,
Change In Other Current Assets,-13200000.0,1500000.0,-2200000.0,-1200000.0,-1400000.0,
Change In Payables And Accrued Expense,-20100000.0,80100000.0,-4700000.0,4200000.0,-132400000.0,
Change In Accrued Expense,-42300000.0,55500000.0,-26500000.0,-31000000.0,-126800000.0,
Change In Payable,22200000.0,24600000.0,21800000.0,35200000.0,-5600000.0,
Change In Account Payable,22200000.0,24600000.0,21800000.0,35200000.0,-5600000.0,
Change In Prepaid Assets,-35500000.0,3400000.0,-4700000.0,3300000.0,-12200000.0,
Change In Inventory,-45500000.0,-34100000.0,26300000.0,19700000.0,48700000.0,
Change In Receivables,-41200000.0,303900000.0,-421900000.0,57600000.0,-86700000.0,
Changes In Account Receivables,-41200000.0,303900000.0,-421900000.0,57600000.0,-86700000.0,
Other Non Cash Items,72700000.0,42500000.0,63500000.0,-61600000.0,88400000.0,
Stock Based Compensation,69100000.0,66100000.0,65800000.0,65900000.0,63900000.0,
Amortization Of Securities,-9100000.0,-10300000.0,-11500000.0,-12400000.0,-12700000.0,
Depreciation Amortization Depletion,38300000.0,35800000.0,35200000.0,29800000.0,29200000.0,
Depreciation And Amortization,38300000.0,35800000.0,35200000.0,29800000.0,29200000.0,
Amortization Cash Flow,13200000.0,11800000.0,11500000.0,5300000.0,3300000.0,
Amortization Of Intangibles,13200000.0,11800000.0,11500000.0,5300000.0,3300000.0,
Depreciation,25100000.0,24000000.0,23700000.0,24500000.0,25900000.0,
Operating Gains Losses,,,5500000.0,5300000.0,12000000.0,6600000.0
Earnings Losses From Equity Investments,,,5500000.0,5300000.0,12000000.0,6600000.0
Net Income From Continuing Operations,440100000.0,433400000.0,526200000.0,539900000.0,379800000.0,
