,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,5667000000.0,4319000000.0,2092000000.0,6146000000.0,5954000000.0,
Repurchase Of Capital Stock,-667000000.0,-375000000.0,-161000000.0,-161000000.0,-163000000.0,
Repayment Of Debt,-2935000000.0,-6073000000.0,-3873000000.0,-2643000000.0,-2606000000.0,
Issuance Of Debt,166000000.0,1749000000.0,835000000.0,2814000000.0,149000000.0,
Issuance Of Capital Stock,111000000.0,93000000.0,72000000.0,76000000.0,95000000.0,
Capital Expenditure,-399000000.0,-348000000.0,-356000000.0,-312000000.0,-289000000.0,
Interest Paid Supplemental Data,3393000000.0,3211000000.0,3370000000.0,3346000000.0,3377000000.0,
Income Tax Paid Supplemental Data,218000000.0,3000000.0,542000000.0,337000000.0,179000000.0,
End Cash Position,61578000000.0,48965000000.0,43671000000.0,49719000000.0,47829000000.0,
Beginning Cash Position,48965000000.0,43671000000.0,49719000000.0,47829000000.0,51502000000.0,
Changes In Cash,12613000000.0,5294000000.0,-6048000000.0,1890000000.0,-3673000000.0,
Financing Cash Flow,-9924000000.0,-218000000.0,5753000000.0,1736000000.0,-2384000000.0,
Cash Flow From Continuing Financing Activities,-9924000000.0,-218000000.0,5753000000.0,1736000000.0,-2384000000.0,
Proceeds From Stock Option Exercised,0.0,1000000.0,0.0,3000000.0,0.0,
Cash Dividends Paid,-453000000.0,-291000000.0,-289000000.0,-290000000.0,-289000000.0,
Preferred Stock Dividend Paid,-65000000.0,-57000000.0,-57000000.0,-57000000.0,-57000000.0,
Common Stock Dividend Paid,-388000000.0,-234000000.0,-232000000.0,-233000000.0,-232000000.0,
Net Common Stock Issuance,-56000000.0,-282000000.0,-89000000.0,-85000000.0,-68000000.0,
Common Stock Payments,-167000000.0,-375000000.0,-161000000.0,-161000000.0,-163000000.0,
Common Stock Issuance,111000000.0,93000000.0,72000000.0,76000000.0,95000000.0,
Net Issuance Payments Of Debt,-2769000000.0,-4324000000.0,-3038000000.0,171000000.0,-2457000000.0,
Net Long Term Debt Issuance,-2769000000.0,-4324000000.0,-3038000000.0,171000000.0,-2457000000.0,
Long Term Debt Payments,-2935000000.0,-6073000000.0,-3873000000.0,-2643000000.0,-2606000000.0,
Long Term Debt Issuance,166000000.0,1749000000.0,835000000.0,2814000000.0,149000000.0,
Investing Cash Flow,16471000000.0,845000000.0,-14249000000.0,-6304000000.0,-7532000000.0,
Cash Flow From Continuing Investing Activities,16471000000.0,845000000.0,-14249000000.0,-6304000000.0,-7532000000.0,
Net Other Investing Changes,-444000000.0,-318000000.0,-861000000.0,-256000000.0,-194000000.0,
Net Investment Purchase And Sale,11746000000.0,234000000.0,-2389000000.0,-1258000000.0,-1177000000.0,
Sale Of Investment,15534000000.0,3073000000.0,3117000000.0,3560000000.0,2950000000.0,
Purchase Of Investment,-3788000000.0,-2839000000.0,-5506000000.0,-4818000000.0,-4127000000.0,
Net Business Purchase And Sale,,,0.0,0.0,0.0,0.0
Purchase Of Business,,,,,0.0,0.0
Net PPE Purchase And Sale,-399000000.0,-348000000.0,-356000000.0,-312000000.0,-289000000.0,
Purchase Of PPE,,,-356000000.0,,,
Operating Cash Flow,6066000000.0,4667000000.0,2448000000.0,6458000000.0,6243000000.0,
Cash Flow From Continuing Operating Activities,6168000000.0,4667000000.0,2452000000.0,6458000000.0,6243000000.0,
Change In Working Capital,-301000000.0,82000000.0,-1820000000.0,1018000000.0,480000000.0,
Change In Other Current Liabilities,360000000.0,178000000.0,-487000000.0,-293000000.0,328000000.0,
Change In Other Current Assets,-708000000.0,-9000000.0,-1339000000.0,1357000000.0,226000000.0,
Change In Payables And Accrued Expense,-105000000.0,-20000000.0,-39000000.0,37000000.0,-94000000.0,
Change In Payable,-105000000.0,-20000000.0,-39000000.0,37000000.0,-94000000.0,
Change In Account Payable,-105000000.0,-20000000.0,-39000000.0,37000000.0,-94000000.0,
Change In Receivables,152000000.0,-67000000.0,45000000.0,-83000000.0,20000000.0,
Changes In Account Receivables,152000000.0,-67000000.0,45000000.0,-83000000.0,20000000.0,
Other Non Cash Items,603000000.0,-436000000.0,-74000000.0,361000000.0,796000000.0,
Stock Based Compensation,225000000.0,177000000.0,144000000.0,127000000.0,105000000.0,
Deferred Tax,-2524000000.0,262000000.0,-352000000.0,-148000000.0,-469000000.0,
Deferred Income Tax,-2524000000.0,262000000.0,-352000000.0,-148000000.0,-469000000.0,
Depreciation Amortization Depletion,1011000000.0,812000000.0,814000000.0,806000000.0,811000000.0,
Depreciation And Amortization,1011000000.0,812000000.0,814000000.0,806000000.0,811000000.0,
Operating Gains Losses,1000000.0,-3000000.0,2000000.0,35000000.0,14000000.0,
Gain Loss On Investment Securities,,,0.0,,,
Net Income From Continuing Operations,-4277000000.0,1404000000.0,1096000000.0,1777000000.0,597000000.0,
