,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,-465500000.0,843600000.0,695700000.0,898000000.0,87700000.0,
Repayment Of Debt,-278800000.0,0.0,-11200000.0,-36600000.0,-685000000.0,
Issuance Of Debt,2700000.0,600000.0,4983900000.0,1200000.0,585300000.0,
Issuance Of Capital Stock,43600000.0,1334800000.0,8368800000.0,44500000.0,41500000.0,
Capital Expenditure,-39400000.0,-28200000.0,-43600000.0,-36800000.0,-31800000.0,
Interest Paid Supplemental Data,91000000.0,133000000.0,56200000.0,128500000.0,57700000.0,
Income Tax Paid Supplemental Data,138800000.0,67300000.0,73900000.0,88900000.0,96100000.0,
End Cash Position,20806500000.0,22239600000.0,20468600000.0,8295000000.0,6837800000.0,
Beginning Cash Position,22239600000.0,20468600000.0,8295000000.0,6837800000.0,7080800000.0,
Effect Of Exchange Rate Changes,127800000.0,67600000.0,-208700000.0,141300000.0,-1000000.0,
Changes In Cash,-1560900000.0,1703400000.0,12382300000.0,1315900000.0,-242000000.0,
Financing Cash Flow,210300000.0,1107000000.0,12500400000.0,611500000.0,-53800000.0,
Cash Flow From Continuing Financing Activities,210300000.0,1107000000.0,12500400000.0,611500000.0,-53800000.0,
Net Other Financing Charges,534500000.0,12500000.0,-709300000.0,734000000.0,43300000.0,
Cash Dividends Paid,-166600000.0,-166000000.0,-131800000.0,-131600000.0,-131300000.0,
Common Stock Dividend Paid,,-166000000.0,-131800000.0,,,-130700000.0
Net Common Stock Issuance,43600000.0,1334800000.0,8368800000.0,44500000.0,41500000.0,
Common Stock Issuance,43600000.0,1334800000.0,8368800000.0,44500000.0,41500000.0,
Net Issuance Payments Of Debt,-201200000.0,-74300000.0,4972700000.0,-35400000.0,-7300000.0,
Net Short Term Debt Issuance,,-74900000.0,232500000.0,,,-92400000.0
Short Term Debt Payments,,,1895700000.0,,,-1307400000.0
Short Term Debt Issuance,,,,,,1078200000.0
Net Long Term Debt Issuance,-276100000.0,600000.0,4740200000.0,238000000.0,-99700000.0,
Long Term Debt Payments,-278800000.0,0.0,,,-685000000.0,-1215000000.0
Long Term Debt Issuance,2700000.0,600000.0,6647100000.0,-1662000000.0,585300000.0,
Investing Cash Flow,-1345100000.0,-275400000.0,-857400000.0,-230400000.0,-307700000.0,
Cash Flow From Continuing Investing Activities,-1345100000.0,-275400000.0,-857400000.0,-230400000.0,-307700000.0,
Net Other Investing Changes,23100000.0,82500000.0,-25000000.0,-61900000.0,-10800000.0,
Net Investment Purchase And Sale,600000.0,300000.0,5600000.0,-400000.0,700000.0,
Net Business Purchase And Sale,-1329400000.0,-330000000.0,-794400000.0,-131300000.0,-265800000.0,
Sale Of Business,400000.0,1800000.0,-1500000.0,19500000.0,1600000.0,
Purchase Of Business,-1329800000.0,-331800000.0,-792900000.0,-150800000.0,-267400000.0,
Capital Expenditure Reported,-39400000.0,-28200000.0,-43600000.0,-36800000.0,-31800000.0,
Operating Cash Flow,-426100000.0,871800000.0,739300000.0,934800000.0,119500000.0,
Cash Flow From Continuing Operating Activities,-426100000.0,871800000.0,739300000.0,934800000.0,119500000.0,
Change In Working Capital,-582500000.0,-212700000.0,104100000.0,408400000.0,-374600000.0,
Change In Other Working Capital,71300000.0,-15700000.0,-155600000.0,-34500000.0,45900000.0,
Change In Other Current Assets,-18000000.0,17900000.0,-102200000.0,-14800000.0,11400000.0,
Change In Payables And Accrued Expense,-612800000.0,443200000.0,316400000.0,99000000.0,-434600000.0,
Change In Accrued Expense,-548100000.0,415800000.0,321900000.0,135900000.0,-438500000.0,
Change In Payable,-64700000.0,27400000.0,-5500000.0,-36900000.0,3900000.0,
Change In Tax Payable,-64700000.0,27400000.0,-5500000.0,-36900000.0,3900000.0,
Change In Income Tax Payable,-64700000.0,27400000.0,-5500000.0,-36900000.0,3900000.0,
Change In Receivables,-23000000.0,-658100000.0,45500000.0,358700000.0,2700000.0,
Changes In Account Receivables,-23000000.0,-658100000.0,45500000.0,358700000.0,2700000.0,
Other Non Cash Items,-443000000.0,34000000.0,62700000.0,900000.0,37300000.0,
Stock Based Compensation,11600000.0,13900000.0,9800000.0,11000000.0,10000000.0,
Deferred Tax,-28800000.0,55600000.0,105900000.0,-2900000.0,-50100000.0,
Deferred Income Tax,-28800000.0,55600000.0,105900000.0,-2900000.0,-50100000.0,
Depreciation Amortization Depletion,230800000.0,253400000.0,213000000.0,210000000.0,211600000.0,
Depreciation And Amortization,230800000.0,253400000.0,213000000.0,210000000.0,211600000.0,
Amortization Cash Flow,181100000.0,209300000.0,,,170800000.0,162300000.0
Amortization Of Intangibles,181100000.0,209300000.0,,,170800000.0,162300000.0
Depreciation,49700000.0,44100000.0,,,40800000.0,45400000.0
Operating Gains Losses,19600000.0,18700000.0,-14400000.0,-6700000.0,-100000.0,
Gain Loss On Investment Securities,-6100000.0,-5800000.0,1200000.0,-22100000.0,,
Net Foreign Currency Exchange Gain Loss,25700000.0,24500000.0,-15600000.0,15400000.0,1700000.0,
Net Income From Continuing Operations,366200000.0,708900000.0,258200000.0,314100000.0,285400000.0,
