,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-19547306.176084,-296940000.0,-436380000.0,-16650000.0,-421050000.0,
Tax Rate For Calcs,0.046321,0.21,0.21,0.05,0.21,
Normalized EBITDA,5745000000.0,6471000000.0,4598000000.0,7586000000.0,4411000000.0,
Total Unusual Items,-422000000.0,-1414000000.0,-2078000000.0,-333000000.0,-2005000000.0,
Total Unusual Items Excluding Goodwill,-422000000.0,-1414000000.0,-2078000000.0,-333000000.0,-2005000000.0,
Net Income From Continuing Operation Net Minority Interest,2885000000.0,2967000000.0,403000000.0,4473000000.0,24000000.0,
Reconciled Depreciation,1625000000.0,1618000000.0,1791000000.0,1755000000.0,1731000000.0,
Reconciled Cost Of Revenue,3364000000.0,2438000000.0,5477000000.0,4820000000.0,2876000000.0,
EBITDA,5323000000.0,5057000000.0,2520000000.0,7253000000.0,2406000000.0,
EBIT,3698000000.0,3439000000.0,729000000.0,5498000000.0,675000000.0,
Net Interest Income,-498000000.0,-511000000.0,-568000000.0,-667000000.0,-648000000.0,
Interest Expense,654000000.0,654000000.0,739000000.0,783000000.0,778000000.0,
Interest Income,156000000.0,143000000.0,171000000.0,116000000.0,130000000.0,
Normalized Income,3287452693.823916,4084060000.0,2044620000.0,4789350000.0,1607950000.0,
Net Income From Continuing And Discontinued Operation,2910000000.0,2967000000.0,410000000.0,4465000000.0,41000000.0,
Total Expenses,10888000000.0,9299000000.0,14665000000.0,12430000000.0,11026000000.0,
Diluted Average Shares,5706000000.0,5710000000.0,5703000000.0,5705000000.0,5696000000.0,
Basic Average Shares,5685000000.0,5675000000.0,5667000000.0,5667000000.0,5666000000.0,
Diluted EPS,0.51,0.52,0.07,0.78,0.01,
Basic EPS,0.51,0.52,0.07,0.79,0.01,
Diluted NI Availto Com Stockholders,2910000000.0,2967000000.0,410000000.0,4465000000.0,41000000.0,
Net Income Common Stockholders,2910000000.0,2967000000.0,410000000.0,4465000000.0,41000000.0,
Net Income,2910000000.0,2967000000.0,410000000.0,4465000000.0,41000000.0,
Minority Interests,-18000000.0,-6000000.0,-8000000.0,-8000000.0,-7000000.0,
Net Income Including Noncontrolling Interests,2928000000.0,2973000000.0,418000000.0,4473000000.0,48000000.0,
Net Income Discontinuous Operations,25000000.0,0.0,7000000.0,-8000000.0,17000000.0,
Net Income Continuous Operations,2903000000.0,2973000000.0,411000000.0,4481000000.0,31000000.0,
Tax Provision,141000000.0,-189000000.0,-421000000.0,234000000.0,-134000000.0,
Pretax Income,3044000000.0,2785000000.0,-10000000.0,4715000000.0,-103000000.0,
Other Income Expense,-224000000.0,-1121000000.0,-2541000000.0,112000000.0,-1713000000.0,
Other Non Operating Income Expenses,198000000.0,293000000.0,-463000000.0,295000000.0,252000000.0,
Special Income Charges,-497000000.0,-1044000000.0,-3046000000.0,-779000000.0,-1663000000.0,
Gain On Sale Of Business,,,795000000.0,-420000000.0,,150000000.0
Other Special Charges,422000000.0,142000000.0,145000000.0,45000000.0,169000000.0,
Write Off,44000000.0,173000000.0,255000000.0,111000000.0,41000000.0,
Impairment Of Capital Assets,93000000.0,224000000.0,2946000000.0,0.0,240000000.0,
Restructuring And Mergern Acquisition,-18000000.0,678000000.0,750000000.0,314000000.0,1254000000.0,
Earnings From Equity Interest,0.0,0.0,0.0,150000000.0,40000000.0,
Gain On Sale Of Security,75000000.0,-370000000.0,968000000.0,446000000.0,-342000000.0,
Net Non Operating Interest Income Expense,-498000000.0,-511000000.0,-568000000.0,-667000000.0,-648000000.0,
Interest Expense Non Operating,654000000.0,654000000.0,739000000.0,783000000.0,778000000.0,
Interest Income Non Operating,156000000.0,143000000.0,171000000.0,116000000.0,130000000.0,
Operating Income,3765000000.0,4416000000.0,3099000000.0,5271000000.0,2257000000.0,
Operating Expense,7110000000.0,6454000000.0,8756000000.0,7167000000.0,7726000000.0,
Depreciation Amortization Depletion Income Statement,1211000000.0,1211000000.0,1359000000.0,1312000000.0,1307000000.0,
Depreciation And Amortization In Income Statement,1211000000.0,1211000000.0,1359000000.0,1312000000.0,1307000000.0,
Amortization,1211000000.0,1211000000.0,1359000000.0,1312000000.0,1307000000.0,
Amortization Of Intangibles Income Statement,1211000000.0,1211000000.0,1359000000.0,1312000000.0,1307000000.0,
Research And Development,2484000000.0,2212000000.0,3123000000.0,2611000000.0,2702000000.0,
Selling General And Administration,3415000000.0,3031000000.0,4274000000.0,3244000000.0,3717000000.0,
Gross Profit,10875000000.0,10870000000.0,11855000000.0,12438000000.0,9983000000.0,
Cost Of Revenue,3778000000.0,2845000000.0,5909000000.0,5263000000.0,3300000000.0,
Total Revenue,14653000000.0,13715000000.0,17764000000.0,17701000000.0,13283000000.0,
Operating Revenue,14653000000.0,13715000000.0,17764000000.0,17701000000.0,13283000000.0,
