,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Free Cash Flow,934000000.0,-114000000.0,197000000.0,673000000.0,840000000.0
Repurchase Of Capital Stock,-52000000.0,-55000000.0,0.0,-59000000.0,0.0
Repayment Of Debt,-714000000.0,-639000000.0,-1073000000.0,-417000000.0,-670000000.0
Issuance Of Debt,542000000.0,1088000000.0,303000000.0,667000000.0,668000000.0
Capital Expenditure,-1261000000.0,-1172000000.0,-1239000000.0,-1199000000.0,-1116000000.0
End Cash Position,4824000000.0,4948000000.0,4911000000.0,6216000000.0,6402000000.0
Beginning Cash Position,4948000000.0,4911000000.0,6216000000.0,6402000000.0,6340000000.0
Changes In Cash,-124000000.0,37000000.0,-1305000000.0,-186000000.0,62000000.0
Financing Cash Flow,-1063000000.0,155000000.0,-1510000000.0,-646000000.0,-786000000.0
Cash Flow From Continuing Financing Activities,-1063000000.0,155000000.0,-1510000000.0,-646000000.0,-786000000.0
Net Other Financing Charges,-625000000.0,-22000000.0,-526000000.0,-622000000.0,-591000000.0
Proceeds From Stock Option Exercised,1000000.0,1000000.0,2000000.0,1000000.0,22000000.0
Cash Dividends Paid,-215000000.0,-218000000.0,-216000000.0,-216000000.0,-215000000.0
Common Stock Dividend Paid,-215000000.0,-218000000.0,-216000000.0,-216000000.0,-215000000.0
Net Common Stock Issuance,-52000000.0,-55000000.0,0.0,-59000000.0,0.0
Common Stock Payments,-52000000.0,-55000000.0,0.0,-59000000.0,0.0
Net Issuance Payments Of Debt,-172000000.0,449000000.0,-770000000.0,250000000.0,-2000000.0
Net Long Term Debt Issuance,-172000000.0,449000000.0,-770000000.0,250000000.0,-2000000.0
Long Term Debt Payments,-714000000.0,-639000000.0,-1073000000.0,-417000000.0,-670000000.0
Long Term Debt Issuance,542000000.0,1088000000.0,303000000.0,667000000.0,668000000.0
Investing Cash Flow,-1256000000.0,-1176000000.0,-1231000000.0,-1412000000.0,-1108000000.0
Cash Flow From Continuing Investing Activities,-1256000000.0,-1176000000.0,-1231000000.0,-1412000000.0,-1108000000.0
Net Other Investing Changes,5000000.0,-4000000.0,8000000.0,-3000000.0,8000000.0
Net Business Purchase And Sale,,,0.0,,
Purchase Of Business,,,0.0,,
Capital Expenditure Reported,-1261000000.0,-1172000000.0,-1239000000.0,-1199000000.0,-1116000000.0
Operating Cash Flow,2195000000.0,1058000000.0,1436000000.0,1872000000.0,1956000000.0
Cash Flow From Continuing Operating Activities,2195000000.0,1058000000.0,1436000000.0,1872000000.0,1956000000.0
Change In Working Capital,-45000000.0,-297000000.0,0.0,-5000000.0,73000000.0
Change In Other Current Assets,-8000000.0,24000000.0,-17000000.0,-45000000.0,21000000.0
Change In Payables And Accrued Expense,-13000000.0,37000000.0,-13000000.0,-1000000.0,-215000000.0
Change In Payable,-13000000.0,37000000.0,-13000000.0,-1000000.0,-215000000.0
Change In Account Payable,426000000.0,2000000.0,222000000.0,-182000000.0,263000000.0
Change In Tax Payable,-439000000.0,35000000.0,-235000000.0,181000000.0,-478000000.0
Change In Income Tax Payable,-439000000.0,35000000.0,-235000000.0,181000000.0,-478000000.0
Change In Inventory,81000000.0,-143000000.0,-337000000.0,40000000.0,-407000000.0
Change In Receivables,-105000000.0,-215000000.0,367000000.0,1000000.0,674000000.0
Changes In Account Receivables,-105000000.0,-215000000.0,367000000.0,1000000.0,674000000.0
Other Non Cash Items,-21000000.0,5000000.0,220000000.0,70000000.0,53000000.0
Stock Based Compensation,20000000.0,54000000.0,15000000.0,17000000.0,24000000.0
Deferred Tax,8000000.0,26000000.0,-112000000.0,-1000000.0,-9000000.0
Deferred Income Tax,8000000.0,26000000.0,-112000000.0,-1000000.0,-9000000.0
Depreciation Amortization Depletion,668000000.0,466000000.0,537000000.0,600000000.0,509000000.0
Operating Gains Losses,18000000.0,11000000.0,-14000000.0,-45000000.0,26000000.0
Pension And Employee Benefit Expense,18000000.0,11000000.0,-14000000.0,-45000000.0,26000000.0
Net Income From Continuing Operations,1547000000.0,793000000.0,721000000.0,1236000000.0,1280000000.0
