,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,122500000.0,17400000.0,191300000.0,163400000.0,34500000.0,
Repurchase Of Capital Stock,-130700000.0,-120600000.0,-68700000.0,-83900000.0,-78700000.0,
Capital Expenditure,-17100000.0,-21300000.0,-30600000.0,-32500000.0,-22900000.0,
End Cash Position,177900000.0,173000000.0,239600000.0,219300000.0,216100000.0,
Beginning Cash Position,173000000.0,239600000.0,219300000.0,216100000.0,251600000.0,
Effect Of Exchange Rate Changes,2300000.0,600000.0,-4900000.0,2300000.0,-900000.0,
Changes In Cash,2600000.0,-67200000.0,25200000.0,900000.0,-34600000.0,
Financing Cash Flow,-146000000.0,-95100000.0,-40700000.0,-144000000.0,-103100000.0,
Cash Flow From Continuing Financing Activities,-146000000.0,-95100000.0,-40700000.0,-144000000.0,-103100000.0,
Proceeds From Stock Option Exercised,1300000.0,-1800000.0,900000.0,7800000.0,1400000.0,
Cash Dividends Paid,-48300000.0,-49200000.0,-49500000.0,-46700000.0,-46900000.0,
Common Stock Dividend Paid,-48300000.0,-49200000.0,-49500000.0,-46700000.0,-46900000.0,
Net Common Stock Issuance,-130700000.0,-120600000.0,-68700000.0,-83900000.0,-78700000.0,
Common Stock Payments,-130700000.0,-120600000.0,-68700000.0,-83900000.0,-78700000.0,
Net Issuance Payments Of Debt,31700000.0,76500000.0,76600000.0,-21200000.0,21100000.0,
Net Long Term Debt Issuance,31700000.0,76500000.0,76600000.0,-21200000.0,21100000.0,
Investing Cash Flow,9000000.0,-10800000.0,-156000000.0,-51000000.0,11100000.0,
Cash Flow From Continuing Investing Activities,9000000.0,-10800000.0,-156000000.0,-51000000.0,11100000.0,
Net Investment Purchase And Sale,26100000.0,10500000.0,-800000.0,-18500000.0,34200000.0,
Sale Of Investment,26100000.0,33100000.0,0.0,3500000.0,37000000.0,
Purchase Of Investment,0.0,-22600000.0,-800000.0,-22000000.0,-2800000.0,
Net Business Purchase And Sale,0.0,0.0,-124600000.0,0.0,-200000.0,
Purchase Of Business,0.0,0.0,-124600000.0,0.0,-200000.0,
Capital Expenditure Reported,-17100000.0,-21300000.0,-30600000.0,-32500000.0,-22900000.0,
Operating Cash Flow,139600000.0,38700000.0,221900000.0,195900000.0,57400000.0,
Cash Flow From Continuing Operating Activities,139600000.0,38700000.0,221900000.0,195900000.0,57400000.0,
Change In Working Capital,-31500000.0,-119700000.0,89700000.0,52600000.0,-116100000.0,
Change In Other Working Capital,-31500000.0,-119700000.0,112900000.0,52600000.0,-116100000.0,
Stock Based Compensation,2500000.0,6100000.0,2200000.0,2300000.0,2100000.0,
Asset Impairment Charge,,,4700000.0,0.0,0.0,0.0
Deferred Tax,-4100000.0,-5000000.0,-3700000.0,600000.0,-4400000.0,
Deferred Income Tax,-4100000.0,-5000000.0,-3700000.0,600000.0,-4400000.0,
Depreciation Amortization Depletion,20500000.0,20700000.0,19300000.0,20300000.0,19600000.0,
Depreciation And Amortization,20500000.0,20700000.0,19300000.0,20300000.0,19600000.0,
Pension And Employee Benefit Expense,,,0.0,0.0,,
Net Income From Continuing Operations,152200000.0,136600000.0,109700000.0,120100000.0,156200000.0,
