,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,4502000000.0,5420000000.0,3260000000.0,3406000000.0,1338000000.0,
Repurchase Of Capital Stock,,,-2183000000.0,-1990000000.0,-2266000000.0,-2664000000.0
Repayment Of Debt,-1220000000.0,-636000000.0,-1140000000.0,-522000000.0,-1622000000.0,
Issuance Of Debt,2494000000.0,0.0,0.0,3002000000.0,3240000000.0,
Capital Expenditure,-3313000000.0,-2874000000.0,-4820000000.0,-3615000000.0,-3386000000.0,
Interest Paid Supplemental Data,,,1154000000.0,,,731000000.0
Income Tax Paid Supplemental Data,,,1108000000.0,,,349000000.0
End Cash Position,9748000000.0,8652000000.0,7377000000.0,8878000000.0,6141000000.0,
Beginning Cash Position,8652000000.0,7377000000.0,8878000000.0,6141000000.0,6586000000.0,
Effect Of Exchange Rate Changes,32000000.0,14000000.0,-47000000.0,38000000.0,-7000000.0,
Changes In Cash,1064000000.0,1261000000.0,-1454000000.0,2699000000.0,-438000000.0,
Financing Cash Flow,-1806000000.0,-4075000000.0,-4424000000.0,-642000000.0,-1794000000.0,
Cash Flow From Continuing Financing Activities,-1805000000.0,-4076000000.0,-4424000000.0,-641000000.0,-1795000000.0,
Net Other Financing Charges,-16000000.0,25000000.0,89000000.0,74000000.0,79000000.0,
Proceeds From Stock Option Exercised,-1826000000.0,-2240000000.0,-2183000000.0,-1990000000.0,-2266000000.0,
Cash Dividends Paid,-1238000000.0,-1224000000.0,-1190000000.0,-1206000000.0,-1225000000.0,
Common Stock Dividend Paid,-1238000000.0,-1224000000.0,-1190000000.0,-1206000000.0,-1225000000.0,
Net Common Stock Issuance,,,-2183000000.0,-1990000000.0,-2266000000.0,-2664000000.0
Common Stock Payments,,,-2183000000.0,-1990000000.0,-2266000000.0,-2664000000.0
Net Issuance Payments Of Debt,1274000000.0,-636000000.0,-1140000000.0,2480000000.0,1618000000.0,
Net Short Term Debt Issuance,,,0.0,0.0,0.0,0.0
Net Long Term Debt Issuance,1274000000.0,-636000000.0,-1140000000.0,2480000000.0,1618000000.0,
Long Term Debt Payments,-1220000000.0,-636000000.0,-1140000000.0,-522000000.0,-1622000000.0,
Long Term Debt Issuance,2494000000.0,0.0,0.0,3002000000.0,3240000000.0,
Investing Cash Flow,-4945000000.0,-2958000000.0,-5111000000.0,-3680000000.0,-3368000000.0,
Cash Flow From Continuing Investing Activities,-4944000000.0,-2959000000.0,-5112000000.0,-3678000000.0,-3368000000.0,
Net Other Investing Changes,19000000.0,20000000.0,-220000000.0,33000000.0,38000000.0,
Net Investment Purchase And Sale,-987000000.0,-145000000.0,-148000000.0,-228000000.0,-302000000.0,
Purchase Of Investment,-987000000.0,-145000000.0,-148000000.0,-228000000.0,-302000000.0,
Net Business Purchase And Sale,-664000000.0,41000000.0,77000000.0,130000000.0,282000000.0,
Sale Of Business,616000000.0,43000000.0,82000000.0,132000000.0,283000000.0,
Purchase Of Business,-1280000000.0,-2000000.0,-5000000.0,-2000000.0,-1000000.0,
Net Intangibles Purchase And Sale,-635000000.0,-622000000.0,-906000000.0,-702000000.0,-662000000.0,
Purchase Of Intangibles,-635000000.0,-622000000.0,-906000000.0,-702000000.0,-662000000.0,
Capital Expenditure Reported,-2678000000.0,-2252000000.0,-3914000000.0,-2913000000.0,-2724000000.0,
Operating Cash Flow,7815000000.0,8294000000.0,8080000000.0,7021000000.0,4724000000.0,
Cash Flow From Continuing Operating Activities,7813000000.0,8295000000.0,8080000000.0,7022000000.0,4725000000.0,
Change In Working Capital,-807000000.0,450000000.0,-319000000.0,-951000000.0,-3897000000.0,
Change In Other Working Capital,-1275000000.0,-327000000.0,-1106000000.0,293000000.0,-3701000000.0,
Change In Other Current Assets,311000000.0,-123000000.0,577000000.0,-310000000.0,-101000000.0,
Change In Payables And Accrued Expense,69000000.0,-35000000.0,148000000.0,-258000000.0,-202000000.0,
Change In Receivables,88000000.0,935000000.0,62000000.0,-676000000.0,107000000.0,
Other Non Cash Items,125000000.0,129000000.0,133000000.0,112000000.0,114000000.0,
Stock Based Compensation,321000000.0,382000000.0,305000000.0,294000000.0,316000000.0,
Deferred Tax,2599000000.0,-43000000.0,-1025000000.0,-117000000.0,257000000.0,
Deferred Income Tax,2599000000.0,-43000000.0,-1025000000.0,-117000000.0,257000000.0,
Depreciation Amortization Depletion,4154000000.0,3849000000.0,3833000000.0,3878000000.0,3540000000.0,
Depreciation And Amortization,4154000000.0,3849000000.0,3833000000.0,3878000000.0,3540000000.0,
Amortization Cash Flow,1805000000.0,1618000000.0,1651000000.0,1659000000.0,1386000000.0,
Amortization Of Intangibles,1805000000.0,1618000000.0,1651000000.0,1659000000.0,1386000000.0,
Depreciation,2349000000.0,2231000000.0,2181000000.0,2220000000.0,2153000000.0,
Operating Gains Losses,-9621000000.0,231000000.0,468000000.0,229000000.0,555000000.0,
Net Income From Continuing Operations,11044000000.0,3296000000.0,4685000000.0,3576000000.0,3839000000.0,
