,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,573000000.0,123000000.0,608000000.0,798000000.0,863000000.0,
Repurchase Of Capital Stock,-59000000.0,-61000000.0,-248000000.0,-596000000.0,-102000000.0,
Repayment Of Debt,0.0,-250000000.0,0.0,-554000000.0,0.0,
Issuance Of Debt,,,0.0,0.0,0.0,0.0
Capital Expenditure,-197000000.0,-204000000.0,-209000000.0,-160000000.0,-158000000.0,
End Cash Position,657000000.0,563000000.0,1021000000.0,1111000000.0,1163000000.0,
Beginning Cash Position,563000000.0,1021000000.0,1111000000.0,1163000000.0,853000000.0,
Effect Of Exchange Rate Changes,17000000.0,17000000.0,-27000000.0,2000000.0,-3000000.0,
Changes In Cash,77000000.0,-475000000.0,-63000000.0,-54000000.0,313000000.0,
Financing Cash Flow,-500000000.0,-683000000.0,-686000000.0,-1482000000.0,-513000000.0,
Cash Flow From Continuing Financing Activities,-500000000.0,-683000000.0,-686000000.0,-1482000000.0,-513000000.0,
Net Other Financing Charges,-34000000.0,-42000000.0,-37000000.0,-3000000.0,-41000000.0,
Proceeds From Stock Option Exercised,6000000.0,30000000.0,8000000.0,87000000.0,38000000.0,
Cash Dividends Paid,-419000000.0,-405000000.0,-408000000.0,-411000000.0,-411000000.0,
Common Stock Dividend Paid,-419000000.0,-405000000.0,-408000000.0,-411000000.0,-411000000.0,
Net Common Stock Issuance,-59000000.0,-61000000.0,-248000000.0,-596000000.0,-102000000.0,
Common Stock Payments,-59000000.0,-61000000.0,-248000000.0,-596000000.0,-102000000.0,
Net Issuance Payments Of Debt,6000000.0,-205000000.0,-1000000.0,-559000000.0,3000000.0,
Net Short Term Debt Issuance,6000000.0,45000000.0,-1000000.0,-5000000.0,3000000.0,
Net Long Term Debt Issuance,0.0,-250000000.0,0.0,-554000000.0,0.0,
Long Term Debt Payments,0.0,-250000000.0,0.0,-554000000.0,0.0,
Long Term Debt Issuance,,,0.0,0.0,0.0,0.0
Investing Cash Flow,-193000000.0,-119000000.0,-194000000.0,470000000.0,-195000000.0,
Cash Flow From Continuing Investing Activities,-193000000.0,-119000000.0,-194000000.0,470000000.0,-195000000.0,
Net Other Investing Changes,36000000.0,-2000000.0,30000000.0,651000000.0,-8000000.0,
Net Investment Purchase And Sale,-32000000.0,87000000.0,-15000000.0,-21000000.0,-29000000.0,
Sale Of Investment,96000000.0,186000000.0,134000000.0,193000000.0,116000000.0,
Purchase Of Investment,-128000000.0,-99000000.0,-149000000.0,-214000000.0,-145000000.0,
Capital Expenditure Reported,-197000000.0,-204000000.0,-209000000.0,-160000000.0,-158000000.0,
Operating Cash Flow,770000000.0,327000000.0,817000000.0,958000000.0,1021000000.0,
Cash Flow From Continuing Operating Activities,770000000.0,327000000.0,817000000.0,958000000.0,1021000000.0,
Change In Working Capital,5000000.0,-476000000.0,24000000.0,289000000.0,232000000.0,
Other Non Cash Items,6000000.0,-1000000.0,5000000.0,-17000000.0,14000000.0,
Stock Based Compensation,41000000.0,32000000.0,21000000.0,39000000.0,39000000.0,
Asset Impairment Charge,,,0.0,109000000.0,5000000.0,0.0
Deferred Tax,-37000000.0,7000000.0,48000000.0,-7000000.0,-68000000.0,
Deferred Income Tax,-37000000.0,7000000.0,48000000.0,-7000000.0,-68000000.0,
Depreciation Amortization Depletion,222000000.0,218000000.0,217000000.0,191000000.0,188000000.0,
Depreciation And Amortization,222000000.0,218000000.0,217000000.0,191000000.0,188000000.0,
Operating Gains Losses,21000000.0,-26000000.0,50000000.0,-561000000.0,58000000.0,
Pension And Employee Benefit Expense,6000000.0,3000000.0,-7000000.0,7000000.0,1000000.0,
Earnings Losses From Equity Investments,-11000000.0,-39000000.0,31000000.0,-11000000.0,-21000000.0,
Net Income From Continuing Operations,512000000.0,573000000.0,452000000.0,915000000.0,553000000.0,
