,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,265000000.0,133000000.0,409000000.0,301000000.0,425000000.0,
Repurchase Of Capital Stock,0.0,0.0,0.0,0.0,0.0,
Repayment Of Debt,,,0.0,0.0,,
Issuance Of Capital Stock,0.0,4000000.0,7000000.0,25000000.0,13000000.0,
Capital Expenditure,-116000000.0,-249000000.0,-155000000.0,-436000000.0,-102000000.0,
End Cash Position,1879000000.0,1803000000.0,1892000000.0,1686000000.0,1509000000.0,
Beginning Cash Position,1803000000.0,1892000000.0,1686000000.0,1509000000.0,2347000000.0,
Effect Of Exchange Rate Changes,31000000.0,13000000.0,-53000000.0,33000000.0,-17000000.0,
Changes In Cash,45000000.0,-102000000.0,259000000.0,144000000.0,-821000000.0,
Cash Flow From Discontinued Operation,-41000000.0,-31000000.0,-5000000.0,-30000000.0,-408000000.0,
Financing Cash Flow,-184000000.0,-206000000.0,-176000000.0,-140000000.0,-840000000.0,
Cash Flow From Continuing Financing Activities,-184000000.0,-206000000.0,-176000000.0,-140000000.0,-840000000.0,
Net Other Financing Charges,-13000000.0,-38000000.0,-24000000.0,-6000000.0,-8000000.0,
Cash Dividends Paid,-171000000.0,-172000000.0,-159000000.0,-159000000.0,-158000000.0,
Common Stock Dividend Paid,-171000000.0,-172000000.0,-159000000.0,-159000000.0,-158000000.0,
Net Common Stock Issuance,0.0,4000000.0,7000000.0,25000000.0,13000000.0,
Common Stock Payments,0.0,0.0,0.0,0.0,0.0,
Common Stock Issuance,0.0,4000000.0,7000000.0,25000000.0,13000000.0,
Net Issuance Payments Of Debt,,,0.0,0.0,,
Net Short Term Debt Issuance,,,0.0,,,
Net Long Term Debt Issuance,,,0.0,0.0,,
Long Term Debt Payments,,,0.0,0.0,,
Investing Cash Flow,-111000000.0,-247000000.0,-124000000.0,-423000000.0,-100000000.0,
Cash Flow From Continuing Investing Activities,-111000000.0,-247000000.0,-124000000.0,-423000000.0,-100000000.0,
Net Other Investing Changes,5000000.0,2000000.0,23000000.0,13000000.0,,
Net Investment Purchase And Sale,,,0.0,0.0,0.0,0.0
Sale Of Investment,,,0.0,0.0,,
Purchase Of Investment,,,0.0,0.0,0.0,0.0
Net PPE Purchase And Sale,,0.0,14000000.0,-324000000.0,-8000000.0,5000000.0
Sale Of PPE,,0.0,,,0.0,5000000.0
Purchase Of PPE,,,6000000.0,-319000000.0,,
Capital Expenditure Reported,-116000000.0,-249000000.0,-161000000.0,-109000000.0,-102000000.0,
Operating Cash Flow,381000000.0,382000000.0,564000000.0,737000000.0,527000000.0,
Cash Flow From Continuing Operating Activities,381000000.0,382000000.0,564000000.0,737000000.0,527000000.0,
Change In Working Capital,-180000000.0,-159000000.0,90000000.0,129000000.0,4000000.0,
Change In Other Working Capital,24000000.0,-53000000.0,25000000.0,186000000.0,45000000.0,
Change In Payables And Accrued Expense,-14000000.0,62000000.0,-35000000.0,-12000000.0,40000000.0,
Change In Payable,-14000000.0,62000000.0,-35000000.0,-12000000.0,40000000.0,
Change In Account Payable,-14000000.0,62000000.0,-35000000.0,-12000000.0,40000000.0,
Change In Inventory,-5000000.0,-89000000.0,62000000.0,-24000000.0,-3000000.0,
Change In Receivables,-185000000.0,-79000000.0,38000000.0,-21000000.0,-78000000.0,
Other Non Cash Items,4000000.0,27000000.0,-76000000.0,84000000.0,-16000000.0,
Stock Based Compensation,19000000.0,12000000.0,,,21000000.0,23000000.0
Asset Impairment Charge,0.0,768000000.0,,,0.0,0.0
Deferred Tax,4000000.0,54000000.0,-76000000.0,-22000000.0,-52000000.0,
Deferred Income Tax,4000000.0,54000000.0,-76000000.0,-22000000.0,-52000000.0,
Depreciation Amortization Depletion,296000000.0,293000000.0,299000000.0,306000000.0,298000000.0,
Depreciation And Amortization,296000000.0,293000000.0,299000000.0,306000000.0,298000000.0,
Operating Gains Losses,0.0,-65000000.0,311000000.0,-196000000.0,96000000.0,
Pension And Employee Benefit Expense,2000000.0,2000000.0,-8000000.0,2000000.0,3000000.0,
Earnings Losses From Equity Investments,-29000000.0,11000000.0,44000000.0,-2000000.0,-22000000.0,
Gain Loss On Investment Securities,27000000.0,-78000000.0,290000000.0,-191000000.0,,
Net Income From Continuing Operations,238000000.0,-548000000.0,-61000000.0,480000000.0,176000000.0,
