,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,615000000.0,412000000.0,503000000.0,617000000.0,383000000.0,
Repurchase Of Capital Stock,-769000000.0,-875000000.0,-766000000.0,-725000000.0,-736000000.0,
Repayment Of Debt,-871000000.0,-10000000.0,-15000000.0,-14000000.0,-92000000.0,
Issuance Of Debt,650000000.0,0.0,0.0,1000000000.0,83000000.0,
Capital Expenditure,-43000000.0,-40000000.0,-79000000.0,-47000000.0,-38000000.0,
Interest Paid Supplemental Data,174000000.0,146000000.0,174000000.0,116000000.0,152000000.0,
Income Tax Paid Supplemental Data,92000000.0,29000000.0,93000000.0,131000000.0,250000000.0,
End Cash Position,448000000.0,807000000.0,1376000000.0,1655000000.0,802000000.0,
Beginning Cash Position,807000000.0,1376000000.0,1655000000.0,802000000.0,1420000000.0,
Effect Of Exchange Rate Changes,5000000.0,3000000.0,-11000000.0,6000000.0,-4000000.0,
Changes In Cash,-364000000.0,-572000000.0,-268000000.0,847000000.0,-614000000.0,
Financing Cash Flow,-986000000.0,-974000000.0,-771000000.0,232000000.0,-744000000.0,
Cash Flow From Continuing Financing Activities,-986000000.0,-974000000.0,-771000000.0,232000000.0,-744000000.0,
Net Other Financing Charges,9000000.0,-61000000.0,11000000.0,-2000000.0,11000000.0,
Proceeds From Stock Option Exercised,31000000.0,9000000.0,36000000.0,10000000.0,27000000.0,
Cash Dividends Paid,-36000000.0,-37000000.0,-37000000.0,-37000000.0,-37000000.0,
Common Stock Dividend Paid,,,-37000000.0,-37000000.0,,
Net Common Stock Issuance,-769000000.0,-875000000.0,-766000000.0,-725000000.0,-736000000.0,
Common Stock Payments,-769000000.0,-875000000.0,-766000000.0,-725000000.0,-736000000.0,
Net Issuance Payments Of Debt,-221000000.0,-10000000.0,-15000000.0,986000000.0,-9000000.0,
Net Long Term Debt Issuance,-221000000.0,-10000000.0,-15000000.0,986000000.0,-9000000.0,
Long Term Debt Payments,-871000000.0,-10000000.0,-15000000.0,-14000000.0,-92000000.0,
Long Term Debt Issuance,650000000.0,0.0,0.0,1000000000.0,83000000.0,
Investing Cash Flow,-36000000.0,-50000000.0,-79000000.0,-49000000.0,-291000000.0,
Cash Flow From Continuing Investing Activities,-36000000.0,-50000000.0,-79000000.0,-49000000.0,-291000000.0,
Net Other Investing Changes,,,,0.0,-15000000.0,8000000.0
Net Investment Purchase And Sale,9000000.0,-9000000.0,-7000000.0,1000000.0,-1000000.0,
Purchase Of Investment,9000000.0,-9000000.0,,1000000.0,-1000000.0,0.0
Net Business Purchase And Sale,-2000000.0,-1000000.0,0.0,-3000000.0,-237000000.0,
Purchase Of Business,-2000000.0,-1000000.0,0.0,-3000000.0,-237000000.0,
Capital Expenditure Reported,-43000000.0,-40000000.0,-79000000.0,-47000000.0,-38000000.0,
Operating Cash Flow,658000000.0,452000000.0,582000000.0,664000000.0,421000000.0,
Cash Flow From Continuing Operating Activities,658000000.0,452000000.0,582000000.0,664000000.0,421000000.0,
Change In Working Capital,143000000.0,114000000.0,273000000.0,227000000.0,-58000000.0,
Change In Other Working Capital,102000000.0,-31000000.0,320000000.0,172000000.0,-115000000.0,
Change In Other Current Liabilities,41000000.0,145000000.0,-37000000.0,55000000.0,57000000.0,
Other Non Cash Items,-29000000.0,-16000000.0,-62000000.0,2000000.0,-27000000.0,
Stock Based Compensation,55000000.0,36000000.0,36000000.0,44000000.0,55000000.0,
Deferred Tax,3000000.0,-21000000.0,-216000000.0,5000000.0,-6000000.0,
Deferred Income Tax,3000000.0,-21000000.0,-216000000.0,5000000.0,-6000000.0,
Depreciation Amortization Depletion,43000000.0,41000000.0,39000000.0,37000000.0,34000000.0,
Depreciation And Amortization,43000000.0,41000000.0,39000000.0,37000000.0,34000000.0,
Operating Gains Losses,1000000.0,-2000000.0,,,1000000.0,-6000000.0
Earnings Losses From Equity Investments,,,0.0,0.0,0.0,0.0
Net Foreign Currency Exchange Gain Loss,1000000.0,-2000000.0,7000000.0,3000000.0,1000000.0,
Net Income From Continuing Operations,442000000.0,300000000.0,505000000.0,344000000.0,422000000.0,
