,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Ordinary Shares Number,480450015.0,480155676.0,478000000.0,478142028.0,478000000.0,
Share Issued,480450015.0,480155676.0,478000000.0,478142028.0,478000000.0,
Net Debt,8171000000.0,10201000000.0,9546000000.0,9252000000.0,9796000000.0,
Total Debt,10617000000.0,12423000000.0,11538000000.0,11349000000.0,11876000000.0,
Tangible Book Value,15394000000.0,15244000000.0,15399000000.0,14975000000.0,15178000000.0,
Invested Capital,31658000000.0,33184000000.0,32325000000.0,32010000000.0,32708000000.0,
Working Capital,7821000000.0,7711000000.0,7780000000.0,7623000000.0,8278000000.0,
Net Tangible Assets,15394000000.0,15244000000.0,15399000000.0,14975000000.0,15178000000.0,
Capital Lease Obligations,1389000000.0,1358000000.0,1381000000.0,1313000000.0,1316000000.0,
Common Stock Equity,22430000000.0,22119000000.0,22168000000.0,21974000000.0,22148000000.0,
Total Capitalization,30036000000.0,29715000000.0,29748000000.0,29552000000.0,30395000000.0,
Total Equity Gross Minority Interest,22687000000.0,22382000000.0,22431000000.0,22267000000.0,22461000000.0,
Minority Interest,257000000.0,263000000.0,263000000.0,293000000.0,313000000.0,
Stockholders Equity,22430000000.0,22119000000.0,22168000000.0,21974000000.0,22148000000.0,
Gains Losses Not Affecting Retained Earnings,-2792000000.0,-3108000000.0,-2988000000.0,-2840000000.0,-2880000000.0,
Other Equity Adjustments,-2792000000.0,-3108000000.0,-2988000000.0,-2840000000.0,-2880000000.0,
Retained Earnings,21952000000.0,21981000000.0,21933000000.0,21606000000.0,21828000000.0,
Capital Stock,3270000000.0,3246000000.0,3223000000.0,3208000000.0,3200000000.0,
Common Stock,3270000000.0,3246000000.0,3223000000.0,3208000000.0,3200000000.0,
Total Liabilities Net Minority Interest,29309000000.0,31020000000.0,30840000000.0,29932000000.0,30237000000.0,
Total Non Current Liabilities Net Minority Interest,10838000000.0,10849000000.0,10902000000.0,10929000000.0,11553000000.0,
Other Non Current Liabilities,1032000000.0,1024000000.0,997000000.0,1054000000.0,1000000000.0,
Non Current Deferred Liabilities,1134000000.0,1185000000.0,1268000000.0,1278000000.0,1289000000.0,
Non Current Deferred Taxes Liabilities,1134000000.0,1185000000.0,1268000000.0,1278000000.0,1289000000.0,
Long Term Debt And Capital Lease Obligation,8672000000.0,8640000000.0,8637000000.0,8597000000.0,9264000000.0,
Long Term Capital Lease Obligation,1066000000.0,1044000000.0,1057000000.0,1019000000.0,1017000000.0,
Long Term Debt,7606000000.0,7596000000.0,7580000000.0,7578000000.0,8247000000.0,
Current Liabilities,18471000000.0,20171000000.0,19938000000.0,19003000000.0,18684000000.0,
Other Current Liabilities,1120000000.0,847000000.0,972000000.0,1148000000.0,1070000000.0,
Current Deferred Liabilities,8908000000.0,8343000000.0,8462000000.0,8034000000.0,7832000000.0,
Current Deferred Revenue,8908000000.0,8343000000.0,8462000000.0,8034000000.0,7832000000.0,
Current Debt And Capital Lease Obligation,1945000000.0,3783000000.0,2901000000.0,2752000000.0,2612000000.0,
Current Capital Lease Obligation,323000000.0,314000000.0,324000000.0,294000000.0,299000000.0,
Current Debt,1622000000.0,3469000000.0,2577000000.0,2458000000.0,2313000000.0,
Other Current Borrowings,1622000000.0,3469000000.0,2577000000.0,2458000000.0,2313000000.0,
Pensionand Other Post Retirement Benefit Plans Current,341000000.0,288000000.0,346000000.0,350000000.0,290000000.0,
Payables And Accrued Expenses,6157000000.0,6910000000.0,7257000000.0,6719000000.0,6880000000.0,
Current Accrued Expenses,1407000000.0,1307000000.0,1417000000.0,1337000000.0,1351000000.0,
Interest Payable,159000000.0,112000000.0,153000000.0,,,
Payables,4750000000.0,5603000000.0,5840000000.0,5382000000.0,5529000000.0,
Other Payable,,,,92000000.0,86000000.0,84000000.0
Total Tax Payable,275000000.0,452000000.0,305000000.0,379000000.0,408000000.0,
Income Tax Payable,108000000.0,248000000.0,167000000.0,161000000.0,202000000.0,
Accounts Payable,4475000000.0,5151000000.0,5535000000.0,4911000000.0,5035000000.0,
Total Assets,51996000000.0,53402000000.0,53271000000.0,52199000000.0,52698000000.0,
Total Non Current Assets,25704000000.0,25520000000.0,25553000000.0,25573000000.0,25736000000.0,
Other Non Current Assets,988000000.0,1289000000.0,1313000000.0,1313000000.0,1288000000.0,
Investments And Advances,5175000000.0,5022000000.0,5276000000.0,5142000000.0,5557000000.0,
Long Term Equity Investment,5175000000.0,5022000000.0,5276000000.0,5142000000.0,5557000000.0,
Investments In Other Ventures Under Equity Method,,,5276000000.0,,,
Goodwill And Other Intangible Assets,7036000000.0,6875000000.0,6769000000.0,6999000000.0,6970000000.0,
Other Intangible Assets,2267000000.0,2252000000.0,2260000000.0,,,
Goodwill,4769000000.0,4623000000.0,4509000000.0,,,
Net PPE,12505000000.0,12334000000.0,12195000000.0,12119000000.0,11921000000.0,
Accumulated Depreciation,-18722000000.0,-18343000000.0,-18061000000.0,-18087000000.0,-17799000000.0,
Gross PPE,31227000000.0,30677000000.0,30256000000.0,30206000000.0,29720000000.0,
Construction In Progress,1476000000.0,1545000000.0,1553000000.0,1559000000.0,1458000000.0,
Other Properties,1363000000.0,1334000000.0,1358000000.0,1291000000.0,1293000000.0,
Machinery Furniture Equipment,21414000000.0,20963000000.0,20636000000.0,20659000000.0,20397000000.0,
Buildings And Improvements,6368000000.0,6250000000.0,6143000000.0,6119000000.0,6002000000.0,
Land And Improvements,606000000.0,585000000.0,566000000.0,578000000.0,570000000.0,
Properties,0.0,0.0,0.0,0.0,0.0,
Current Assets,26292000000.0,27882000000.0,27718000000.0,26626000000.0,26962000000.0,
Other Current Assets,140000000.0,200000000.0,224000000.0,58000000.0,100000000.0,
