,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,170321000.0,94349000.0,173936000.0,155953000.0,164819000.0,
Repurchase Of Capital Stock,,,0.0,,,
Repayment Of Debt,-1746000.0,-1485000.0,-1340000.0,-110679000.0,-847000.0,
Issuance Of Debt,,25285000.0,-37423000.0,,,22467000.0
Capital Expenditure,-80008000.0,-61867000.0,-66600000.0,-74298000.0,-73643000.0,
Interest Paid Supplemental Data,24728000.0,71942000.0,25590000.0,68875000.0,28439000.0,
Income Tax Paid Supplemental Data,,,-19000.0,165000.0,,
End Cash Position,35109000.0,33321000.0,35427000.0,35552000.0,34386000.0,
Beginning Cash Position,33321000.0,35427000.0,35552000.0,34386000.0,31966000.0,
Changes In Cash,1788000.0,-2106000.0,-125000.0,1166000.0,2420000.0,
Financing Cash Flow,-189787000.0,-176138000.0,-191903000.0,-80827000.0,-138260000.0,
Cash Flow From Continuing Financing Activities,-189787000.0,-176138000.0,-191903000.0,-80827000.0,-138260000.0,
Net Other Financing Charges,-9942000.0,-18124000.0,-11612000.0,-31065000.0,-10701000.0,
Cash Dividends Paid,-143668000.0,-141914000.0,-141428000.0,-141239000.0,-141209000.0,
Preferred Stock Dividend Paid,-1223000.0,-1185000.0,-1209000.0,-1185000.0,-1247000.0,
Common Stock Dividend Paid,-142445000.0,-140729000.0,-140219000.0,-140054000.0,-139962000.0,
Net Common Stock Issuance,,,0.0,,,
Common Stock Payments,,,0.0,,,
Net Issuance Payments Of Debt,-36177000.0,-16100000.0,-38863000.0,91477000.0,13650000.0,
Net Short Term Debt Issuance,-9146000.0,-39900000.0,-100000.0,-136964000.0,36964000.0,
Net Long Term Debt Issuance,-27031000.0,23800000.0,-38763000.0,228441000.0,-23314000.0,
Long Term Debt Payments,-1746000.0,-1485000.0,-1340000.0,-110679000.0,-847000.0,
Long Term Debt Issuance,,25285000.0,-37423000.0,,,22467000.0
Investing Cash Flow,-58754000.0,17816000.0,-48758000.0,-148258000.0,-97782000.0,
Cash Flow From Continuing Investing Activities,-58754000.0,17816000.0,-48758000.0,-148258000.0,-97782000.0,
Net Other Investing Changes,2564000.0,-114564000.0,-350000.0,-31548000.0,0.0,
Dividends Received Cfi,42401000.0,3726000.0,27451000.0,4903000.0,4454000.0,
Net Investment Purchase And Sale,0.0,0.0,0.0,0.0,0.0,
Sale Of Investment,0.0,0.0,0.0,0.0,0.0,
Net Investment Properties Purchase And Sale,-6430000.0,194730000.0,-4296000.0,-12132000.0,-20509000.0,
Sale Of Investment Properties,0.0,203565000.0,0.0,0.0,0.0,
Purchase Of Investment Properties,-6430000.0,-8835000.0,-4296000.0,-12132000.0,-20509000.0,
Net Business Purchase And Sale,-17281000.0,-4209000.0,-4963000.0,-35183000.0,-8084000.0,
Sale Of Business,,,0.0,,,
Purchase Of Business,-17281000.0,-4209000.0,-4963000.0,-36183000.0,-8084000.0,
Capital Expenditure Reported,-80008000.0,-61867000.0,-66600000.0,-74298000.0,-73643000.0,
Operating Cash Flow,250329000.0,156216000.0,240536000.0,230251000.0,238462000.0,
Cash Flow From Continuing Operating Activities,250329000.0,156216000.0,240536000.0,230251000.0,238462000.0,
Change In Working Capital,6726000.0,-61425000.0,-306000.0,-5291000.0,18858000.0,
Change In Other Current Liabilities,24157000.0,-69633000.0,9603000.0,3021000.0,33228000.0,
Change In Other Current Assets,-17431000.0,8208000.0,-9909000.0,-8312000.0,-14370000.0,
Other Non Cash Items,8877000.0,8664000.0,7799000.0,3853000.0,5078000.0,
Stock Based Compensation,8762000.0,7498000.0,6768000.0,9176000.0,9423000.0,
Depreciation Amortization Depletion,170578000.0,168461000.0,171827000.0,174305000.0,175167000.0,
Depreciation And Amortization,170578000.0,168461000.0,171827000.0,174305000.0,175167000.0,
Operating Gains Losses,15157000.0,-49053000.0,22515000.0,24131000.0,-1077000.0,
Earnings Losses From Equity Investments,15157000.0,-1114000.0,22515000.0,24131000.0,-1077000.0,
Gain Loss On Investment Securities,0.0,-47939000.0,0.0,0.0,0.0,
Net Income From Continuing Operations,40229000.0,82071000.0,-5523000.0,24077000.0,31013000.0,
