,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,315524000.0,367277000.0,271772000.0,432220000.0,331645000.0,
Repurchase Of Capital Stock,,,0.0,0.0,0.0,0.0
Repayment Of Debt,-533259000.0,-1171000.0,-300662000.0,-1150000.0,-7181000.0,
Issuance Of Debt,890058000.0,224942000.0,0.0,1000.0,398787000.0,
Issuance Of Capital Stock,2684000.0,693000.0,3303000.0,3261000.0,3606000.0,
Capital Expenditure,-62288000.0,-48626000.0,-57041000.0,-53949000.0,-48346000.0,
Interest Paid Supplemental Data,90254000.0,40160000.0,77833000.0,33236000.0,64942000.0,
End Cash Position,295372000.0,219107000.0,267076000.0,792477000.0,765353000.0,
Beginning Cash Position,219107000.0,267076000.0,792477000.0,765353000.0,423550000.0,
Changes In Cash,76265000.0,-47969000.0,-525401000.0,27124000.0,341803000.0,
Financing Cash Flow,93798000.0,-36007000.0,-539939000.0,-240259000.0,159797000.0,
Cash Flow From Continuing Financing Activities,93798000.0,-36007000.0,-539939000.0,-240259000.0,159797000.0,
Net Other Financing Charges,-16717000.0,-16793000.0,-802000.0,-768000.0,6113000.0,
Cash Dividends Paid,-248968000.0,-243678000.0,-241778000.0,-241603000.0,-241528000.0,
Common Stock Dividend Paid,,,,-241603000.0,,
Net Common Stock Issuance,2684000.0,693000.0,3303000.0,3261000.0,3606000.0,
Common Stock Payments,,,0.0,0.0,0.0,0.0
Common Stock Issuance,2684000.0,693000.0,3303000.0,3261000.0,3606000.0,
Net Issuance Payments Of Debt,356799000.0,223771000.0,-300662000.0,-1149000.0,391606000.0,
Net Short Term Debt Issuance,,,,0.0,,
Short Term Debt Issuance,,,,0.0,,
Net Long Term Debt Issuance,-308201000.0,223771000.0,-300662000.0,-1149000.0,391606000.0,
Long Term Debt Payments,-533259000.0,-1171000.0,-300662000.0,-1150000.0,-7181000.0,
Long Term Debt Issuance,225058000.0,224942000.0,0.0,1000.0,398787000.0,
Investing Cash Flow,-395345000.0,-427865000.0,-314275000.0,-218786000.0,-197985000.0,
Cash Flow From Continuing Investing Activities,-395345000.0,-427865000.0,-314275000.0,-218786000.0,-197985000.0,
Net Other Investing Changes,15911000.0,-15851000.0,-19484000.0,-26052000.0,-24724000.0,
Dividends Received Cfi,,,4000000.0,7178000.0,,
Net Investment Properties Purchase And Sale,-344810000.0,-360993000.0,-236942000.0,-141532000.0,-122064000.0,
Sale Of Investment Properties,164407000.0,63651000.0,208471000.0,326483000.0,172460000.0,
Purchase Of Investment Properties,-509217000.0,-424644000.0,-445413000.0,-468015000.0,-294524000.0,
Net Business Purchase And Sale,-4158000.0,-2395000.0,-4808000.0,-4431000.0,-2851000.0,
Purchase Of Business,,-2395000.0,,,,-2085000.0
Capital Expenditure Reported,-62288000.0,-48626000.0,-57041000.0,-53949000.0,-48346000.0,
Operating Cash Flow,377812000.0,415903000.0,328813000.0,486169000.0,379991000.0,
Cash Flow From Continuing Operating Activities,377812000.0,415903000.0,328813000.0,486169000.0,379991000.0,
Change In Working Capital,-38505000.0,1619000.0,-71537000.0,86140000.0,-25639000.0,
Change In Payables And Accrued Expense,-11599000.0,10582000.0,-73344000.0,106934000.0,-17221000.0,
Change In Accrued Expense,-11599000.0,10582000.0,-73344000.0,106934000.0,-17221000.0,
Change In Prepaid Assets,-26906000.0,-8963000.0,1807000.0,-20794000.0,-8418000.0,
Other Non Cash Items,5540000.0,7977000.0,15806000.0,4960000.0,4742000.0,
Stock Based Compensation,8457000.0,5662000.0,5132000.0,6747000.0,7624000.0,
Asset Impairment Charge,858000.0,0.0,,0.0,0.0,1415000.0
Depreciation Amortization Depletion,231730000.0,217888000.0,215539000.0,212122000.0,206923000.0,
Depreciation And Amortization,231730000.0,217888000.0,215539000.0,212122000.0,206923000.0,
Depreciation,231730000.0,217888000.0,215539000.0,212122000.0,206923000.0,
Operating Gains Losses,-100123000.0,-53840000.0,-116804000.0,-196319000.0,-67666000.0,
Earnings Losses From Equity Investments,3573000.0,3093000.0,5597000.0,-22718000.0,1170000.0,
Gain Loss On Investment Securities,-103696000.0,-56933000.0,-122401000.0,-173601000.0,-68836000.0,
Net Income From Continuing Operations,269855000.0,236597000.0,282092000.0,372519000.0,254007000.0,
