,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Ordinary Shares Number,236143900.0,242955400.0,249981400.0,254517700.0,259237600.0,
Share Issued,236143900.0,242955400.0,249981400.0,254517700.0,259237600.0,
Net Debt,43544000000.0,43516000000.0,41098000000.0,40077000000.0,40049000000.0,
Total Debt,46364000000.0,46436000000.0,45237000000.0,44889000000.0,42774000000.0,
Tangible Book Value,-14667000000.0,-13756000000.0,-12592000000.0,-12164000000.0,-11563000000.0,
Invested Capital,40089000000.0,41057000000.0,40532000000.0,40783000000.0,39280000000.0,
Working Capital,-376000000.0,2627000000.0,1237000000.0,1762000000.0,872000000.0,
Net Tangible Assets,-14667000000.0,-13756000000.0,-12592000000.0,-12164000000.0,-11563000000.0,
Capital Lease Obligations,1881000000.0,1860000000.0,2206000000.0,1924000000.0,1894000000.0,
Common Stock Equity,-4394000000.0,-3519000000.0,-2499000000.0,-2182000000.0,-1600000000.0,
Total Capitalization,34985000000.0,37538000000.0,35834000000.0,36101000000.0,34706000000.0,
Total Equity Gross Minority Interest,-1238000000.0,-438000000.0,555000000.0,786000000.0,1339000000.0,
Minority Interest,3156000000.0,3081000000.0,3054000000.0,2968000000.0,2939000000.0,
Stockholders Equity,-4394000000.0,-3519000000.0,-2499000000.0,-2182000000.0,-1600000000.0,
Gains Losses Not Affecting Retained Earnings,-309000000.0,-357000000.0,-387000000.0,-378000000.0,-433000000.0,
Other Equity Adjustments,-309000000.0,-357000000.0,-387000000.0,-378000000.0,-433000000.0,
Retained Earnings,-4087000000.0,-3164000000.0,-2115000000.0,-1807000000.0,-1170000000.0,
Additional Paid In Capital,,0.0,,0.0,0.0,0.0
Capital Stock,2000000.0,2000000.0,3000000.0,3000000.0,3000000.0,
Common Stock,2000000.0,2000000.0,3000000.0,3000000.0,3000000.0,
Total Liabilities Net Minority Interest,60774000000.0,60236000000.0,58958000000.0,58673000000.0,56040000000.0,
Total Non Current Liabilities Net Minority Interest,44835000000.0,46605000000.0,43781000000.0,43773000000.0,41739000000.0,
Other Non Current Liabilities,3575000000.0,3688000000.0,3585000000.0,3566000000.0,3539000000.0,
Tradeand Other Payables Non Current,,,,,,1905000000.0
Long Term Debt And Capital Lease Obligation,41260000000.0,42917000000.0,40196000000.0,40207000000.0,38200000000.0,
Long Term Capital Lease Obligation,1881000000.0,1860000000.0,1863000000.0,1924000000.0,1894000000.0,
Long Term Debt,39379000000.0,41057000000.0,38333000000.0,38283000000.0,36306000000.0,
Current Liabilities,15939000000.0,13631000000.0,15177000000.0,14900000000.0,14301000000.0,
Current Debt And Capital Lease Obligation,5104000000.0,3519000000.0,5041000000.0,4682000000.0,4574000000.0,
Current Capital Lease Obligation,,,343000000.0,,,
Current Debt,5104000000.0,3519000000.0,4698000000.0,4682000000.0,4574000000.0,
Other Current Borrowings,,,4698000000.0,,,
Pensionand Other Post Retirement Benefit Plans Current,,,910000000.0,,,
Payables And Accrued Expenses,10835000000.0,10112000000.0,9226000000.0,10218000000.0,9727000000.0,
Current Accrued Expenses,6585000000.0,5624000000.0,4531000000.0,5983000000.0,5698000000.0,
Interest Payable,,,502000000.0,,,
Payables,4250000000.0,4488000000.0,4695000000.0,4235000000.0,4029000000.0,
Total Tax Payable,,,419000000.0,,,
Accounts Payable,4250000000.0,4488000000.0,4276000000.0,4235000000.0,4029000000.0,
Total Assets,59536000000.0,59798000000.0,59513000000.0,59459000000.0,57379000000.0,
Total Non Current Assets,43973000000.0,43540000000.0,43099000000.0,42797000000.0,42206000000.0,
Other Non Current Assets,236000000.0,226000000.0,230000000.0,309000000.0,240000000.0,
Investments And Advances,1185000000.0,1207000000.0,1231000000.0,1258000000.0,1185000000.0,
Long Term Equity Investment,1185000000.0,1207000000.0,1231000000.0,1258000000.0,1185000000.0,
Investments In Other Ventures Under Equity Method,654000000.0,657000000.0,662000000.0,705000000.0,702000000.0,
Investmentsin Subsidiariesat Cost,531000000.0,550000000.0,569000000.0,553000000.0,483000000.0,
Goodwill And Other Intangible Assets,10273000000.0,10237000000.0,10093000000.0,9982000000.0,9963000000.0,
Net PPE,32279000000.0,31870000000.0,31545000000.0,31248000000.0,30818000000.0,
Accumulated Depreciation,-34265000000.0,-33942000000.0,-33100000000.0,-32703000000.0,-31986000000.0,
Gross PPE,66544000000.0,65812000000.0,64645000000.0,63951000000.0,62804000000.0,
Construction In Progress,,,1858000000.0,,,
Other Properties,66544000000.0,65812000000.0,36801000000.0,63951000000.0,62804000000.0,
Buildings And Improvements,,,22691000000.0,,,
Land And Improvements,,,3295000000.0,,,
Properties,,,0.0,,,
Current Assets,15563000000.0,16258000000.0,16414000000.0,16662000000.0,15173000000.0,
Other Current Assets,2373000000.0,2316000000.0,1992000000.0,2083000000.0,2303000000.0,
Inventory,1792000000.0,1794000000.0,1738000000.0,1776000000.0,1800000000.0,
Receivables,10459000000.0,11088000000.0,10751000000.0,9915000000.0,10239000000.0,
Accounts Receivable,10459000000.0,11088000000.0,10751000000.0,9915000000.0,10239000000.0,
Cash Cash Equivalents And Short Term Investments,939000000.0,1060000000.0,1933000000.0,2888000000.0,831000000.0,
Cash And Cash Equivalents,939000000.0,1060000000.0,1933000000.0,2888000000.0,831000000.0,
