,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,560100000.0,465000000.0,510600000.0,458600000.0,311100000.0,
Repurchase Of Capital Stock,,,0.0,0.0,0.0,0.0
Capital Expenditure,-155300000.0,-116600000.0,-312000000.0,-247900000.0,-309400000.0,
End Cash Position,3446500000.0,2617200000.0,2062400000.0,2446300000.0,3066800000.0,
Beginning Cash Position,2617200000.0,2062400000.0,2446300000.0,3066800000.0,2867100000.0,
Effect Of Exchange Rate Changes,1000000.0,-4500000.0,8300000.0,-12200000.0,-3700000.0,
Changes In Cash,828300000.0,559300000.0,-392200000.0,-608300000.0,203400000.0,
Financing Cash Flow,-147800000.0,-235800000.0,49400000.0,98200000.0,50000000.0,
Cash Flow From Continuing Financing Activities,-147800000.0,-235800000.0,49400000.0,98200000.0,50000000.0,
Net Other Financing Charges,-16200000.0,-370100000.0,-12500000.0,-17400000.0,-21500000.0,
Proceeds From Stock Option Exercised,49400000.0,134300000.0,61900000.0,115600000.0,71500000.0,
Net Common Stock Issuance,,,0.0,0.0,0.0,0.0
Common Stock Payments,,,0.0,0.0,0.0,0.0
Investing Cash Flow,260700000.0,213500000.0,-1264200000.0,-1413000000.0,-467100000.0,
Cash Flow From Continuing Investing Activities,260700000.0,213500000.0,-1264200000.0,-1413000000.0,-467100000.0,
Net Investment Purchase And Sale,417200000.0,330100000.0,-951200000.0,-1165100000.0,-157700000.0,
Sale Of Investment,589200000.0,849900000.0,478800000.0,755100000.0,725800000.0,
Purchase Of Investment,-172000000.0,-519800000.0,-1430000000.0,-1920200000.0,-883500000.0,
Net Business Purchase And Sale,,,-1000000.0,0.0,,
Purchase Of Business,,,-1000000.0,0.0,,
Net PPE Purchase And Sale,-155300000.0,-116600000.0,-312000000.0,-247900000.0,-309400000.0,
Purchase Of PPE,-155300000.0,-116600000.0,-312000000.0,-247900000.0,-309400000.0,
Operating Cash Flow,715400000.0,581600000.0,822600000.0,706500000.0,620500000.0,
Cash Flow From Continuing Operating Activities,715400000.0,581600000.0,822600000.0,706500000.0,620500000.0,
Change In Working Capital,-270200000.0,-439300000.0,-140800000.0,-85600000.0,-152900000.0,
Change In Other Working Capital,11800000.0,37000000.0,195500000.0,-50700000.0,-10300000.0,
Change In Other Current Liabilities,82400000.0,-118100000.0,90700000.0,99400000.0,-6000000.0,
Change In Payables And Accrued Expense,100400000.0,-142900000.0,-21600000.0,137900000.0,162000000.0,
Change In Accrued Expense,111100000.0,-226000000.0,,,156100000.0,-271200000.0
Change In Payable,-10700000.0,83100000.0,-21600000.0,22800000.0,5900000.0,
Change In Account Payable,-10700000.0,83100000.0,-21600000.0,22800000.0,5900000.0,
Change In Prepaid Assets,-134000000.0,-7800000.0,-152200000.0,32100000.0,-107600000.0,
Change In Inventory,-283100000.0,-211100000.0,-179100000.0,-261500000.0,-209800000.0,
Change In Receivables,-47700000.0,3600000.0,-74100000.0,-42800000.0,18800000.0,
Changes In Account Receivables,-47700000.0,3600000.0,-74100000.0,-42800000.0,18800000.0,
Other Non Cash Items,9100000.0,8700000.0,10700000.0,9400000.0,9100000.0,
Stock Based Compensation,196200000.0,185200000.0,177000000.0,172900000.0,173600000.0,
Deferred Tax,-29500000.0,100000.0,-30800000.0,-64700000.0,-32600000.0,
Deferred Income Tax,-29500000.0,100000.0,-30800000.0,-64700000.0,-32600000.0,
Depreciation Amortization Depletion,155300000.0,140900000.0,124700000.0,116200000.0,111800000.0,
Depreciation And Amortization,155300000.0,140900000.0,124700000.0,116200000.0,111800000.0,
Amortization Cash Flow,3200000.0,3400000.0,3100000.0,3500000.0,5000000.0,
Amortization Of Intangibles,3200000.0,3400000.0,3100000.0,3500000.0,5000000.0,
Depreciation,152100000.0,137500000.0,121600000.0,112700000.0,106800000.0,
Operating Gains Losses,-9700000.0,-17700000.0,-6200000.0,-12300000.0,-20000000.0,
Gain Loss On Investment Securities,-9700000.0,-17700000.0,-5100000.0,-12300000.0,-20000000.0,
Net Income From Continuing Operations,664200000.0,703700000.0,688000000.0,570600000.0,531500000.0,
