,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Ordinary Shares Number,107487000.0,108028122.0,107561000.0,107506000.0,107471000.0,
Share Issued,107487000.0,108028122.0,107561000.0,107506000.0,107471000.0,
Net Debt,12236270000.0,11789727000.0,13401897000.0,12133140000.0,12059535000.0,
Total Debt,14805725000.0,14641132000.0,15756194000.0,14521344000.0,14297925000.0,
Tangible Book Value,-7518701000.0,-7373749000.0,-7498645000.0,-7667212000.0,-7630979000.0,
Invested Capital,7572650000.0,7455471000.0,8481800000.0,7144627000.0,6963302000.0,
Working Capital,-905897000.0,-409700000.0,180784000.0,-217576000.0,-1999559000.0,
Net Tangible Assets,-7518701000.0,-7373749000.0,-7498645000.0,-7667212000.0,-7630979000.0,
Capital Lease Obligations,2294180000.0,2214958000.0,2164456000.0,2201865000.0,2017882000.0,
Common Stock Equity,-4938895000.0,-4970703000.0,-5109938000.0,-5174852000.0,-5316741000.0,
Total Capitalization,6800469000.0,6683669000.0,7293887000.0,7121627000.0,5156998000.0,
Total Equity Gross Minority Interest,-4873738000.0,-4908099000.0,-5055806000.0,-5125760000.0,-5275924000.0,
Minority Interest,65157000.0,62604000.0,54132000.0,49092000.0,40817000.0,
Stockholders Equity,-4938895000.0,-4970703000.0,-5109938000.0,-5174852000.0,-5316741000.0,
Gains Losses Not Affecting Retained Earnings,-711548000.0,-736617000.0,-760280000.0,-723648000.0,-701778000.0,
Other Equity Adjustments,-711548000.0,-736617000.0,-760280000.0,-723648000.0,-701778000.0,
Retained Earnings,-7251106000.0,-7226216000.0,-7326189000.0,-7393799000.0,-7546370000.0,
Additional Paid In Capital,3022684000.0,2991050000.0,2975455000.0,2941520000.0,2930332000.0,
Capital Stock,1075000.0,1080000.0,1076000.0,1075000.0,1075000.0,
Common Stock,1075000.0,1080000.0,1076000.0,1075000.0,1075000.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,15640125000.0,15351016000.0,16473142000.0,15327423000.0,15062102000.0,
Total Non Current Liabilities Net Minority Interest,14210420000.0,14008000000.0,14675206000.0,14659580000.0,12602537000.0,
Other Non Current Liabilities,466341000.0,406214000.0,367942000.0,432158000.0,373697000.0,
Long Term Debt And Capital Lease Obligation,13744079000.0,13601786000.0,14307264000.0,14227422000.0,12228840000.0,
Long Term Capital Lease Obligation,2004715000.0,1947414000.0,1903439000.0,1930943000.0,1755101000.0,
Long Term Debt,11739364000.0,11654372000.0,12403825000.0,12296479000.0,10473739000.0,
Current Liabilities,1429705000.0,1343016000.0,1797936000.0,667843000.0,2459565000.0,
Other Current Liabilities,20681000.0,18813000.0,17933000.0,14105000.0,14170000.0,
Current Deferred Liabilities,125371000.0,110369000.0,127308000.0,183978000.0,191325000.0,
Current Deferred Revenue,125371000.0,110369000.0,127308000.0,183978000.0,191325000.0,
Current Debt And Capital Lease Obligation,1061646000.0,1039346000.0,1448930000.0,293922000.0,2069085000.0,
Current Capital Lease Obligation,289465000.0,267544000.0,261017000.0,270922000.0,262781000.0,
Current Debt,772181000.0,771802000.0,1187913000.0,23000000.0,1806304000.0,
Other Current Borrowings,772181000.0,771802000.0,1187913000.0,23000000.0,1806304000.0,
Payables And Accrued Expenses,222007000.0,174488000.0,203765000.0,175838000.0,184985000.0,
Current Accrued Expenses,152163000.0,101998000.0,137012000.0,111793000.0,124716000.0,
Interest Payable,75102000.0,34699000.0,62239000.0,32088000.0,57928000.0,
Payables,69844000.0,72490000.0,66753000.0,64045000.0,60269000.0,
Total Tax Payable,9024000.0,7447000.0,7204000.0,9607000.0,9531000.0,
