,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,298100000.0,335800000.0,421400000.0,328900000.0,262700000.0,
Repurchase Of Capital Stock,-7200000.0,-229800000.0,-72200000.0,-596300000.0,-85900000.0,
Repayment Of Debt,0.0,-863000000.0,-850000000.0,-50000000.0,0.0,
Issuance Of Debt,220000000.0,1748100000.0,736300000.0,585000000.0,45000000.0,
Capital Expenditure,-80100000.0,-47000000.0,-84900000.0,-66800000.0,-106700000.0,
End Cash Position,556900000.0,1384500000.0,525500000.0,569000000.0,420100000.0,
Beginning Cash Position,1384500000.0,525500000.0,569000000.0,420100000.0,393000000.0,
Effect Of Exchange Rate Changes,14600000.0,7000000.0,-18100000.0,10000000.0,-3300000.0,
Changes In Cash,-842200000.0,852000000.0,-25400000.0,138900000.0,30400000.0,
Financing Cash Flow,163800000.0,575400000.0,-240600000.0,-101900000.0,-91900000.0,
Cash Flow From Continuing Financing Activities,163800000.0,575400000.0,-240600000.0,-101900000.0,-91900000.0,
Net Other Financing Charges,-1900000.0,-48800000.0,-7200000.0,-10000000.0,-8200000.0,
Proceeds From Stock Option Exercised,400000.0,16700000.0,500000.0,18600000.0,6600000.0,
Cash Dividends Paid,-47500000.0,-47800000.0,-48000000.0,-49200000.0,-49400000.0,
Common Stock Dividend Paid,-47500000.0,-47800000.0,-48000000.0,-49200000.0,-49400000.0,
Net Common Stock Issuance,-7200000.0,-229800000.0,-72200000.0,-596300000.0,-85900000.0,
Common Stock Payments,-7200000.0,-229800000.0,-72200000.0,-596300000.0,-85900000.0,
Net Issuance Payments Of Debt,220000000.0,885100000.0,-113700000.0,535000000.0,45000000.0,
Net Short Term Debt Issuance,,0.0,,,,70000000.0
Short Term Debt Issuance,,0.0,,,,70000000.0
Net Long Term Debt Issuance,220000000.0,885100000.0,-163700000.0,585000000.0,115000000.0,
Long Term Debt Payments,0.0,-863000000.0,-900000000.0,0.0,0.0,
Long Term Debt Issuance,220000000.0,1748100000.0,736300000.0,585000000.0,115000000.0,
Investing Cash Flow,-1384400000.0,-106000000.0,-291200000.0,-154900000.0,-247000000.0,
Cash Flow From Continuing Investing Activities,-1384400000.0,-106000000.0,-291200000.0,-154900000.0,-247000000.0,
Net Other Investing Changes,0.0,-300000.0,2800000.0,100000.0,-14900000.0,
Net Investment Purchase And Sale,-78000000.0,-58700000.0,-49100000.0,-38400000.0,-58900000.0,
Sale Of Investment,2500000.0,1000000.0,2800000.0,2800000.0,6300000.0,
Purchase Of Investment,-80500000.0,-59700000.0,-51900000.0,-41200000.0,-65200000.0,
Net Business Purchase And Sale,,,-160000000.0,-49800000.0,-66500000.0,0.0
Purchase Of Business,,,-160000000.0,-49800000.0,-66500000.0,0.0
Net Intangibles Purchase And Sale,-30000000.0,-2400000.0,-33400000.0,-22300000.0,-54000000.0,
Purchase Of Intangibles,-30000000.0,-2400000.0,-33400000.0,-22300000.0,-54000000.0,
Net PPE Purchase And Sale,-50100000.0,-44600000.0,-51500000.0,-44500000.0,-52700000.0,
Purchase Of PPE,-50100000.0,-44600000.0,-51500000.0,-44500000.0,-52700000.0,
Operating Cash Flow,378200000.0,382800000.0,506300000.0,395700000.0,369400000.0,
Cash Flow From Continuing Operating Activities,378200000.0,382800000.0,506300000.0,395700000.0,369400000.0,
Change In Working Capital,-68200000.0,-73900000.0,29100000.0,-128800000.0,-143300000.0,
Change In Other Working Capital,-108000000.0,-15700000.0,108100000.0,-79500000.0,-107200000.0,
Change In Payables And Accrued Expense,76800000.0,-36400000.0,-117300000.0,-23200000.0,-62100000.0,
Change In Inventory,-37200000.0,-3000000.0,87900000.0,3800000.0,13500000.0,
Change In Receivables,200000.0,-18800000.0,-49600000.0,-29900000.0,12500000.0,
Other Non Cash Items,0.0,100000.0,,,,
Stock Based Compensation,21200000.0,19600000.0,21100000.0,24500000.0,26400000.0,
Depreciation Amortization Depletion,271800000.0,254400000.0,263600000.0,250900000.0,243200000.0,
Depreciation And Amortization,271800000.0,254400000.0,263600000.0,250900000.0,243200000.0,
Net Income From Continuing Operations,153400000.0,182600000.0,240100000.0,249200000.0,243100000.0,
