,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Ordinary Shares Number,446814009.0,443439387.0,439861281.0,439702246.0,439686822.0
Share Issued,446814009.0,443439387.0,439861281.0,439702246.0,439686822.0
Net Debt,13579396000.0,13809422000.0,12909725000.0,13072682000.0,12844463000.0
Total Debt,13763411000.0,13993781000.0,13100490000.0,13405203000.0,13438561000.0
Tangible Book Value,933281000.0,780245000.0,789150000.0,499041000.0,56844000.0
Invested Capital,15332981000.0,15410315000.0,14525929000.0,14540533000.0,14131694000.0
Working Capital,-5215305000.0,-4948992000.0,-4770761000.0,-4859282000.0,-5051574000.0
Net Tangible Assets,933281000.0,780245000.0,789150000.0,499041000.0,56844000.0
Common Stock Equity,1569570000.0,1416534000.0,1425439000.0,1135330000.0,693133000.0
Total Capitalization,14202753000.0,14288374000.0,13202160000.0,12887073000.0,12606206000.0
Total Equity Gross Minority Interest,1569570000.0,1416534000.0,1425439000.0,1135330000.0,693133000.0
Stockholders Equity,1569570000.0,1416534000.0,1425439000.0,1135330000.0,693133000.0
Gains Losses Not Affecting Retained Earnings,-438989000.0,-472125000.0,-507039000.0,-519676000.0,-466322000.0
Other Equity Adjustments,-438989000.0,-472125000.0,-507039000.0,-519676000.0,-466322000.0
Retained Earnings,-6000183000.0,-6030175000.0,-5989880000.0,-6244416000.0,-6719348000.0
Additional Paid In Capital,8008295000.0,7918391000.0,7921918000.0,7898982000.0,7878363000.0
Capital Stock,447000.0,443000.0,440000.0,440000.0,440000.0
Common Stock,447000.0,443000.0,440000.0,440000.0,440000.0
Total Liabilities Net Minority Interest,20026247000.0,19937809000.0,18544372000.0,18650673000.0,19420700000.0
Total Non Current Liabilities Net Minority Interest,13638309000.0,13843321000.0,12763507000.0,12612158000.0,12786784000.0
Other Non Current Liabilities,1005126000.0,971481000.0,986786000.0,860415000.0,873711000.0
Long Term Debt And Capital Lease Obligation,12633183000.0,12871840000.0,11776721000.0,11751743000.0,11913073000.0
Long Term Debt,12633183000.0,12871840000.0,11776721000.0,11751743000.0,11913073000.0
Current Liabilities,6387938000.0,6094488000.0,5780865000.0,6038515000.0,6633916000.0
Current Deferred Liabilities,3833775000.0,3762256000.0,3105964000.0,3144586000.0,3779119000.0
Current Deferred Revenue,3833775000.0,3762256000.0,3105964000.0,3144586000.0,3779119000.0
Current Debt And Capital Lease Obligation,1130228000.0,1121941000.0,1323769000.0,1653460000.0,1525488000.0
Current Debt,1130228000.0,1121941000.0,1323769000.0,1653460000.0,1525488000.0
Payables And Accrued Expenses,1423935000.0,1210291000.0,1351132000.0,1240469000.0,1329309000.0
Current Accrued Expenses,1254568000.0,1048513000.0,1180026000.0,1067532000.0,1146858000.0
Payables,169367000.0,161778000.0,171106000.0,172937000.0,182451000.0
Accounts Payable,169367000.0,161778000.0,171106000.0,172937000.0,182451000.0
Total Assets,21595817000.0,21354343000.0,19969811000.0,19786003000.0,20113833000.0
Total Non Current Assets,20423184000.0,20208847000.0,18959707000.0,18606770000.0,18531491000.0
Other Non Current Assets,1539369000.0,1459727000.0,1512768000.0,1226545000.0,1262229000.0
Goodwill And Other Intangible Assets,636289000.0,636289000.0,636289000.0,636289000.0,636289000.0
Other Intangible Assets,500525000.0,500525000.0,500525000.0,500525000.0,500525000.0
Goodwill,135764000.0,135764000.0,135764000.0,135764000.0,135764000.0
Net PPE,18247526000.0,18112831000.0,16810650000.0,16743936000.0,16632973000.0
Accumulated Depreciation,,,-7358406000.0,,
Gross PPE,,,24169056000.0,,
Construction In Progress,,,1143711000.0,,
Other Properties,,,1261404000.0,,
Machinery Furniture Equipment,,,21705571000.0,,
Land And Improvements,,,58370000.0,,
Properties,,,0.0,,
Current Assets,1172633000.0,1145496000.0,1010104000.0,1179233000.0,1582342000.0
Other Current Assets,562272000.0,534905000.0,448209000.0,500815000.0,628970000.0
Inventory,160564000.0,155712000.0,149718000.0,145056000.0,149931000.0
Receivables,265782000.0,270520000.0,221412000.0,200841000.0,209343000.0
Accounts Receivable,265782000.0,270520000.0,221412000.0,200841000.0,209343000.0
Allowance For Doubtful Accounts Receivable,,,-15100000.0,,
Gross Accounts Receivable,,,236512000.0,,
Cash Cash Equivalents And Short Term Investments,184015000.0,184359000.0,190765000.0,332521000.0,594098000.0
Cash And Cash Equivalents,184015000.0,184359000.0,190765000.0,332521000.0,594098000.0
