,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Ordinary Shares Number,616000000.0,617000000.0,616295590.0,616000000.0,615000000.0,
Share Issued,616000000.0,617000000.0,616295590.0,616000000.0,615000000.0,
Net Debt,8043000000.0,7253000000.0,7593000000.0,7791000000.0,7878000000.0,
Total Debt,8863000000.0,8315000000.0,8531000000.0,8588000000.0,8576000000.0,
Tangible Book Value,-10951000000.0,-10235000000.0,-10356000000.0,-10579000000.0,-10772000000.0,
Invested Capital,11228000000.0,10528000000.0,10627000000.0,10626000000.0,10492000000.0,
Working Capital,-1430000000.0,-1407000000.0,-2444000000.0,-2600000000.0,-2641000000.0,
Net Tangible Assets,-10951000000.0,-10235000000.0,-10356000000.0,-10579000000.0,-10772000000.0,
Capital Lease Obligations,,56000000.0,55000000.0,60000000.0,54000000.0,51000000.0
Common Stock Equity,2365000000.0,2269000000.0,2151000000.0,2098000000.0,1970000000.0,
Total Capitalization,10940000000.0,10237000000.0,9231000000.0,9235000000.0,9160000000.0,
Total Equity Gross Minority Interest,2365000000.0,2269000000.0,2151000000.0,2098000000.0,1970000000.0,
Stockholders Equity,2365000000.0,2269000000.0,2151000000.0,2098000000.0,1970000000.0,
Gains Losses Not Affecting Retained Earnings,26000000.0,-33000000.0,-46000000.0,14000000.0,6000000.0,
Other Equity Adjustments,26000000.0,-33000000.0,-46000000.0,14000000.0,6000000.0,
Retained Earnings,160000000.0,236000000.0,171000000.0,89000000.0,5000000.0,
Capital Stock,2179000000.0,2066000000.0,2026000000.0,1995000000.0,1959000000.0,
Common Stock,2179000000.0,2066000000.0,2026000000.0,1995000000.0,1959000000.0,
Total Liabilities Net Minority Interest,13995000000.0,13226000000.0,13212000000.0,13373000000.0,13458000000.0,
Total Non Current Liabilities Net Minority Interest,11137000000.0,10375000000.0,9448000000.0,9551000000.0,9706000000.0,
Other Non Current Liabilities,729000000.0,45000000.0,47000000.0,54000000.0,46000000.0,
Non Current Accrued Expenses,,601000000.0,598000000.0,591000000.0,598000000.0,586000000.0
Tradeand Other Payables Non Current,1509000000.0,1420000000.0,1385000000.0,1396000000.0,1504000000.0,
Non Current Deferred Liabilities,324000000.0,299000000.0,295000000.0,326000000.0,327000000.0,
Non Current Deferred Revenue,90000000.0,77000000.0,72000000.0,78000000.0,74000000.0,
Non Current Deferred Taxes Liabilities,234000000.0,222000000.0,223000000.0,248000000.0,253000000.0,
Long Term Debt And Capital Lease Obligation,8575000000.0,8010000000.0,7123000000.0,7184000000.0,7231000000.0,
Long Term Capital Lease Obligation,,42000000.0,43000000.0,47000000.0,41000000.0,38000000.0
Long Term Debt,8575000000.0,7968000000.0,7080000000.0,7137000000.0,7190000000.0,
Current Liabilities,2858000000.0,2851000000.0,3764000000.0,3822000000.0,3752000000.0,
Other Current Liabilities,612000000.0,,,,,
Current Deferred Liabilities,1783000000.0,1846000000.0,1777000000.0,1749000000.0,1745000000.0,
Current Deferred Revenue,1783000000.0,1846000000.0,1777000000.0,1749000000.0,1745000000.0,
Current Debt And Capital Lease Obligation,288000000.0,305000000.0,1408000000.0,1404000000.0,1345000000.0,
Current Capital Lease Obligation,,14000000.0,12000000.0,13000000.0,13000000.0,13000000.0
Current Debt,288000000.0,291000000.0,1396000000.0,1391000000.0,1332000000.0,
Other Current Borrowings,,291000000.0,1396000000.0,1391000000.0,1332000000.0,175000000.0
Pensionand Other Post Retirement Benefit Plans Current,85000000.0,105000000.0,93000000.0,74000000.0,57000000.0,
Payables And Accrued Expenses,90000000.0,595000000.0,486000000.0,595000000.0,605000000.0,
Current Accrued Expenses,,181000000.0,168000000.0,272000000.0,208000000.0,316000000.0
Interest Payable,,86000000.0,67000000.0,110000000.0,38000000.0,78000000.0
Payables,90000000.0,414000000.0,318000000.0,323000000.0,397000000.0,
Total Tax Payable,,320000000.0,216000000.0,224000000.0,314000000.0,270000000.0
Income Tax Payable,,215000000.0,125000000.0,138000000.0,238000000.0,198000000.0
Accounts Payable,90000000.0,94000000.0,102000000.0,99000000.0,83000000.0,
Total Assets,16360000000.0,15495000000.0,15363000000.0,15471000000.0,15428000000.0,
Total Non Current Assets,14932000000.0,14051000000.0,14043000000.0,14249000000.0,14317000000.0,
Other Non Current Assets,190000000.0,40000000.0,44000000.0,41000000.0,56000000.0,
Non Current Prepaid Assets,,5000000.0,9000000.0,13000000.0,17000000.0,21000000.0
Non Current Deferred Assets,1253000000.0,1218000000.0,1250000000.0,1254000000.0,1237000000.0,
Non Current Deferred Taxes Assets,1253000000.0,1218000000.0,1250000000.0,1254000000.0,1237000000.0,
Non Current Accounts Receivable,,66000000.0,10000000.0,10000000.0,11000000.0,11000000.0
Investments And Advances,109000000.0,109000000.0,110000000.0,140000000.0,136000000.0,
Investmentin Financial Assets,109000000.0,109000000.0,110000000.0,140000000.0,136000000.0,
Available For Sale Securities,109000000.0,109000000.0,110000000.0,140000000.0,136000000.0,
Goodwill And Other Intangible Assets,13316000000.0,12504000000.0,12507000000.0,12677000000.0,12742000000.0,
Other Intangible Assets,2499000000.0,2267000000.0,2336000000.0,2442000000.0,2537000000.0,
Goodwill,10817000000.0,10237000000.0,10171000000.0,10235000000.0,10205000000.0,
Net PPE,64000000.0,109000000.0,113000000.0,114000000.0,118000000.0,
Accumulated Depreciation,,-382000000.0,-379000000.0,-521000000.0,-517000000.0,-512000000.0
Gross PPE,64000000.0,491000000.0,492000000.0,635000000.0,635000000.0,
Leases,,37000000.0,37000000.0,37000000.0,36000000.0,35000000.0
Construction In Progress,,2000000.0,1000000.0,1000000.0,1000000.0,1000000.0
Other Properties,64000000.0,49000000.0,52000000.0,54000000.0,49000000.0,
Machinery Furniture Equipment,,376000000.0,375000000.0,514000000.0,509000000.0,507000000.0
Buildings And Improvements,,15000000.0,15000000.0,16000000.0,27000000.0,28000000.0
Land And Improvements,,12000000.0,12000000.0,13000000.0,13000000.0,13000000.0
Properties,,0.0,0.0,0.0,0.0,0.0
Current Assets,1428000000.0,1444000000.0,1320000000.0,1222000000.0,1111000000.0,
Other Current Assets,249000000.0,18000000.0,18000000.0,18000000.0,17000000.0,
Assets Held For Sale Current,37000000.0,22000000.0,23000000.0,24000000.0,15000000.0,
Restricted Cash,8000000.0,,,,,
Prepaid Assets,1000000.0,136000000.0,131000000.0,138000000.0,143000000.0,
Receivables,313000000.0,262000000.0,265000000.0,305000000.0,292000000.0,
Receivables Adjustments Allowances,-5000000.0,,,,,
Taxes Receivable,,91000000.0,113000000.0,141000000.0,140000000.0,175000000.0
Notes Receivable,108000000.0,,,,,
Accounts Receivable,210000000.0,171000000.0,152000000.0,164000000.0,152000000.0,
Allowance For Doubtful Accounts Receivable,,-2000000.0,-44000000.0,-2000000.0,-2000000.0,-2000000.0
Gross Accounts Receivable,,173000000.0,196000000.0,166000000.0,154000000.0,165000000.0
Cash Cash Equivalents And Short Term Investments,820000000.0,1006000000.0,883000000.0,737000000.0,644000000.0,
Cash And Cash Equivalents,820000000.0,1006000000.0,883000000.0,737000000.0,644000000.0,
Cash Equivalents,443000000.0,544000000.0,451000000.0,154000000.0,295000000.0,
Cash Financial,377000000.0,462000000.0,432000000.0,583000000.0,349000000.0,
