,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Free Cash Flow,710000000.0,-699000000.0,-1745000000.0,-664000000.0,-1159000000.0
Repurchase Of Capital Stock,-400000000.0,0.0,0.0,0.0,-500000000.0
Repayment Of Debt,-951000000.0,-57000000.0,-22000000.0,-714000000.0,-697000000.0
Issuance Of Debt,900000000.0,0.0,20000000.0,0.0,-165000000.0
Capital Expenditure,-767000000.0,-806000000.0,-729000000.0,-552000000.0,-546000000.0
End Cash Position,2062000000.0,1942000000.0,3129000000.0,1882000000.0,383000000.0
Beginning Cash Position,1942000000.0,3129000000.0,1882000000.0,383000000.0,645000000.0
Changes In Cash,120000000.0,-1187000000.0,1247000000.0,1499000000.0,-262000000.0
Financing Cash Flow,-485000000.0,-408000000.0,-109000000.0,-795000000.0,-1469000000.0
Cash Flow From Continuing Financing Activities,-485000000.0,-408000000.0,-109000000.0,-795000000.0,-1469000000.0
Net Other Financing Charges,88000000.0,-229000000.0,4000000.0,30000000.0,3000000.0
Cash Dividends Paid,-122000000.0,-122000000.0,-111000000.0,-111000000.0,-110000000.0
Common Stock Dividend Paid,-122000000.0,-122000000.0,-111000000.0,-111000000.0,-110000000.0
Net Common Stock Issuance,-400000000.0,0.0,0.0,0.0,-500000000.0
Common Stock Payments,-400000000.0,0.0,0.0,0.0,-500000000.0
Net Issuance Payments Of Debt,-51000000.0,-57000000.0,-2000000.0,-714000000.0,-862000000.0
Net Short Term Debt Issuance,900000000.0,0.0,0.0,-680000000.0,-829000000.0
Short Term Debt Payments,0.0,0.0,0.0,-680000000.0,-664000000.0
Short Term Debt Issuance,900000000.0,0.0,0.0,0.0,-165000000.0
Net Long Term Debt Issuance,-951000000.0,-57000000.0,-2000000.0,-34000000.0,-33000000.0
Long Term Debt Payments,-951000000.0,-57000000.0,-22000000.0,-34000000.0,-33000000.0
Long Term Debt Issuance,0.0,0.0,20000000.0,0.0,0.0
Investing Cash Flow,-872000000.0,-886000000.0,2372000000.0,2406000000.0,1820000000.0
Cash Flow From Continuing Investing Activities,-872000000.0,-886000000.0,2372000000.0,2406000000.0,1820000000.0
Net Other Investing Changes,-4000000.0,-12000000.0,3172000000.0,3011000000.0,2451000000.0
Net Investment Purchase And Sale,-101000000.0,-68000000.0,-71000000.0,-53000000.0,-85000000.0
Sale Of Investment,1746000000.0,2084000000.0,1071000000.0,2044000000.0,1111000000.0
Purchase Of Investment,-1847000000.0,-2152000000.0,-1142000000.0,-2097000000.0,-1196000000.0
Capital Expenditure Reported,-767000000.0,-806000000.0,-729000000.0,-552000000.0,-546000000.0
Operating Cash Flow,1477000000.0,107000000.0,-1016000000.0,-112000000.0,-613000000.0
Cash Flow From Continuing Operating Activities,1477000000.0,107000000.0,-1016000000.0,-112000000.0,-613000000.0
Change In Working Capital,164000000.0,-557000000.0,-2631000000.0,-2148000000.0,-2352000000.0
Change In Other Working Capital,-39000000.0,-350000000.0,-3265000000.0,-2602000000.0,-2778000000.0
Change In Payables And Accrued Expense,61000000.0,-290000000.0,1159000000.0,169000000.0,175000000.0
Change In Inventory,-81000000.0,98000000.0,-130000000.0,-27000000.0,-56000000.0
Change In Receivables,223000000.0,-15000000.0,-395000000.0,312000000.0,307000000.0
Changes In Account Receivables,223000000.0,-15000000.0,-395000000.0,312000000.0,307000000.0
Other Non Cash Items,331000000.0,-427000000.0,516000000.0,743000000.0,772000000.0
Unrealized Gain Loss On Investment Securities,,,,104000000.0,
Deferred Tax,112000000.0,-98000000.0,-136000000.0,167000000.0,182000000.0
Deferred Income Tax,112000000.0,-98000000.0,-136000000.0,167000000.0,182000000.0
Depreciation Amortization Depletion,490000000.0,480000000.0,483000000.0,489000000.0,513000000.0
Depreciation And Amortization,490000000.0,480000000.0,483000000.0,489000000.0,513000000.0
Amortization Cash Flow,5000000.0,5000000.0,4000000.0,6000000.0,6000000.0
Amortization Of Intangibles,5000000.0,5000000.0,4000000.0,6000000.0,6000000.0
Depreciation,485000000.0,475000000.0,479000000.0,483000000.0,507000000.0
Operating Gains Losses,-728000000.0,580000000.0,17000000.0,-663000000.0,-548000000.0
Gain Loss On Investment Securities,-728000000.0,580000000.0,17000000.0,-663000000.0,-548000000.0
Net Income From Continuing Operations,833000000.0,129000000.0,850000000.0,1196000000.0,809000000.0
