,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Free Cash Flow,-9132000000.0,-2184000000.0,25914000000.0,-37276000000.0,18096000000.0
Repurchase Of Capital Stock,-5302000000.0,-7190000000.0,-4935000000.0,-5534000000.0,-5389000000.0
Repayment Of Debt,-19631000000.0,-16333000000.0,-17700000000.0,-16569000000.0,-19535000000.0
Issuance Of Debt,23286000000.0,33640000000.0,14090000000.0,12220000000.0,14711000000.0
End Cash Position,266011000000.0,273579000000.0,290114000000.0,295589000000.0,320632000000.0
Beginning Cash Position,273579000000.0,290114000000.0,295589000000.0,320632000000.0,313404000000.0
Effect Of Exchange Rate Changes,3423000000.0,1827000000.0,-4031000000.0,2712000000.0,-1045000000.0
Changes In Cash,-10991000000.0,-18362000000.0,-1444000000.0,-27755000000.0,8273000000.0
Financing Cash Flow,55059000000.0,72832000000.0,-36768000000.0,36779000000.0,-8300000000.0
Cash Flow From Continuing Financing Activities,55059000000.0,72832000000.0,-36768000000.0,36779000000.0,-8300000000.0
Net Other Financing Charges,63000000.0,-1221000000.0,186000000.0,150000000.0,152000000.0
Cash Dividends Paid,-2200000000.0,-2552000000.0,-2275000000.0,-2493000000.0,-2216000000.0
Net Preferred Stock Issuance,2996000000.0,-2669000000.0,-1400000000.0,-2000000000.0,-1854000000.0
Preferred Stock Payments,0.0,-2669000000.0,-1400000000.0,-2000000000.0,-1854000000.0
Net Common Stock Issuance,-5302000000.0,-4521000000.0,-3535000000.0,-3534000000.0,-3535000000.0
Common Stock Payments,-5302000000.0,-4521000000.0,-3535000000.0,-3534000000.0,-3535000000.0
Net Issuance Payments Of Debt,10076000000.0,15386000000.0,1341000000.0,-5057000000.0,-3290000000.0
Net Short Term Debt Issuance,6421000000.0,-1921000000.0,4951000000.0,-708000000.0,1534000000.0
Net Long Term Debt Issuance,3655000000.0,17307000000.0,-3610000000.0,-4349000000.0,-4824000000.0
Long Term Debt Payments,-19631000000.0,-16333000000.0,-17700000000.0,-16569000000.0,-19535000000.0
Long Term Debt Issuance,23286000000.0,33640000000.0,14090000000.0,12220000000.0,14711000000.0
Investing Cash Flow,-56918000000.0,-89010000000.0,9410000000.0,-27258000000.0,-1523000000.0
Cash Flow From Continuing Investing Activities,-56918000000.0,-89010000000.0,9410000000.0,-27258000000.0,-1523000000.0
Net Other Investing Changes,-1463000000.0,-799000000.0,-1282000000.0,-1031000000.0,-1018000000.0
Net Investment Purchase And Sale,12478000000.0,-17298000000.0,-32499000000.0,-5742000000.0,30778000000.0
Sale Of Investment,64041000000.0,54777000000.0,46226000000.0,66689000000.0,112807000000.0
Purchase Of Investment,-51563000000.0,-72075000000.0,-78725000000.0,-72431000000.0,-82029000000.0
Operating Cash Flow,-9132000000.0,-2184000000.0,25914000000.0,-37276000000.0,18096000000.0
Cash Flow From Continuing Operating Activities,-9132000000.0,-2184000000.0,25914000000.0,-37276000000.0,18096000000.0
Change In Working Capital,-19023000000.0,-12385000000.0,13815000000.0,-43340000000.0,6467000000.0
Change In Other Working Capital,-14879000000.0,-10970000000.0,11181000000.0,-31439000000.0,-1451000000.0
Change In Other Current Assets,-23385000000.0,4165000000.0,15765000000.0,-21592000000.0,7361000000.0
Change In Payables And Accrued Expense,17760000000.0,-8179000000.0,-13131000000.0,8398000000.0,-724000000.0
Change In Accrued Expense,17760000000.0,-8179000000.0,-13131000000.0,8398000000.0,-724000000.0
Other Non Cash Items,-272000000.0,16000000.0,2991000000.0,-3470000000.0,2253000000.0
Stock Based Compensation,1015000000.0,999000000.0,891000000.0,832000000.0,845000000.0
Deferred Tax,-88000000.0,-172000000.0,-506000000.0,-345000000.0,-371000000.0
Deferred Income Tax,-88000000.0,-172000000.0,-506000000.0,-345000000.0,-371000000.0
Depreciation Amortization Depletion,571000000.0,565000000.0,559000000.0,549000000.0,543000000.0
Depreciation And Amortization,571000000.0,565000000.0,559000000.0,549000000.0,543000000.0
Operating Gains Losses,18000000.0,2000000.0,23000000.0,20000000.0,-4000000.0
Gain Loss On Investment Securities,18000000.0,2000000.0,23000000.0,20000000.0,-4000000.0
Net Income From Continuing Operations,7116000000.0,7396000000.0,6665000000.0,6896000000.0,6897000000.0
