,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Ordinary Shares Number,295271945.0,294968740.0,293592637.0,293425265.0,293298465.0
Share Issued,295271945.0,294968740.0,293592637.0,293425265.0,293298465.0
Net Debt,15378064000.0,14759058000.0,13563370000.0,13213494000.0,12795319000.0
Total Debt,17850897000.0,17138476000.0,16369312000.0,15820914000.0,15393510000.0
Tangible Book Value,-7242336000.0,-7107323000.0,-6861670000.0,-6734436000.0,-6516985000.0
Invested Capital,14828620000.0,14215876000.0,13215964000.0,13122996000.0,12806701000.0
Working Capital,-1101524000.0,-1090549000.0,-1396053000.0,-587215000.0,-444335000.0
Net Tangible Assets,-7242336000.0,-7107323000.0,-6861670000.0,-6734436000.0,-6516985000.0
Capital Lease Obligations,2254841000.0,2224080000.0,2650226000.0,2438905000.0,2453935000.0
Common Stock Equity,-767436000.0,-698520000.0,-503122000.0,-259013000.0,-132874000.0
Total Capitalization,14050739000.0,13478954000.0,12500855000.0,12986449000.0,12681292000.0
Total Equity Gross Minority Interest,-492015000.0,-424038000.0,-226503000.0,-31871000.0,52112000.0
Minority Interest,275421000.0,274482000.0,276619000.0,227142000.0,184986000.0
Stockholders Equity,-767436000.0,-698520000.0,-503122000.0,-259013000.0,-132874000.0
Gains Losses Not Affecting Retained Earnings,-363583000.0,-502369000.0,-569952000.0,-388511000.0,-461091000.0
Other Equity Adjustments,-363583000.0,-502369000.0,-569952000.0,-388511000.0,-461091000.0
Retained Earnings,-5087387000.0,-4808764000.0,-4583436000.0,-4475682000.0,-4230599000.0
Additional Paid In Capital,4680581000.0,4609663000.0,4647330000.0,4602246000.0,4555883000.0
Capital Stock,2953000.0,2950000.0,2936000.0,2934000.0,2933000.0
Common Stock,2953000.0,2950000.0,2936000.0,2934000.0,2933000.0
Preferred Stock,0.0,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,20668804000.0,19786125000.0,18943618000.0,18501500000.0,17914822000.0
Total Non Current Liabilities Net Minority Interest,17670032000.0,16945214000.0,15856343000.0,16195439000.0,15756748000.0
Other Non Current Liabilities,375971000.0,339144000.0,312199000.0,277588000.0,257497000.0
Non Current Deferred Liabilities,221045000.0,204516000.0,205341000.0,233484000.0,231150000.0
Non Current Deferred Taxes Liabilities,221045000.0,204516000.0,205341000.0,233484000.0,231150000.0
Long Term Debt And Capital Lease Obligation,17073016000.0,16401554000.0,15338803000.0,15684367000.0,15268101000.0
Long Term Capital Lease Obligation,2254841000.0,2224080000.0,2334826000.0,2438905000.0,2453935000.0
Long Term Debt,14818175000.0,14177474000.0,13003977000.0,13245462000.0,12814166000.0
Current Liabilities,2998772000.0,2840911000.0,3087275000.0,2306061000.0,2158074000.0
Current Deferred Liabilities,342225000.0,333171000.0,464089000.0,294545000.0,329718000.0
Current Deferred Revenue,342225000.0,333171000.0,326882000.0,294545000.0,329718000.0
Current Debt And Capital Lease Obligation,777881000.0,736922000.0,1030509000.0,136547000.0,125409000.0
Current Capital Lease Obligation,,,315400000.0,,
Current Debt,777881000.0,736922000.0,715109000.0,136547000.0,125409000.0
Other Current Borrowings,,,715109000.0,,
Pensionand Other Post Retirement Benefit Plans Current,,,244499000.0,,
Payables And Accrued Expenses,1878666000.0,1770818000.0,1348178000.0,1874969000.0,1702947000.0
Current Accrued Expenses,1227760000.0,1063237000.0,446813000.0,1288176000.0,1174979000.0
Interest Payable,,,164336000.0,,
Payables,650906000.0,707581000.0,901365000.0,586793000.0,527968000.0
Dividends Payable,,,222649000.0,,
Accounts Payable,650906000.0,707581000.0,678716000.0,586793000.0,527968000.0
Total Assets,20176789000.0,19362087000.0,18717115000.0,18469629000.0,17966934000.0
Total Non Current Assets,18279541000.0,17611725000.0,17025893000.0,16750783000.0,16253195000.0
Other Non Current Assets,615408000.0,567251000.0,545853000.0,489518000.0,482599000.0
Goodwill And Other Intangible Assets,6474900000.0,6408803000.0,6358548000.0,6475423000.0,6384111000.0
Other Intangible Assets,1244957000.0,1266993000.0,1274731000.0,1276963000.0,1284339000.0
Goodwill,5229943000.0,5141810000.0,5083817000.0,5198460000.0,5099772000.0
Net PPE,11189233000.0,10635671000.0,10121492000.0,9785842000.0,9386485000.0
Accumulated Depreciation,-4725996000.0,-4509307000.0,-4354398000.0,-4354477000.0,-4183895000.0
Gross PPE,15915229000.0,15144978000.0,14475890000.0,14140319000.0,13570380000.0
Leases,,,1536919000.0,,
Construction In Progress,,,1588906000.0,,
Other Properties,15915229000.0,15144978000.0,4468816000.0,14140319000.0,13570380000.0
Machinery Furniture Equipment,,,1441885000.0,,
Buildings And Improvements,,,4768835000.0,,
Land And Improvements,,,670529000.0,,
Properties,,,0.0,,
Current Assets,1897248000.0,1750362000.0,1691222000.0,1718846000.0,1713739000.0
Other Current Assets,292146000.0,282945000.0,244127000.0,306867000.0,295583000.0
Receivables,1387110000.0,1312079000.0,1291379000.0,1243464000.0,1273900000.0
Accounts Receivable,1387110000.0,1312079000.0,1291379000.0,1243464000.0,1273900000.0
Allowance For Doubtful Accounts Receivable,-101897000.0,-90610000.0,-86712000.0,-84190000.0,-78513000.0
Gross Accounts Receivable,1489007000.0,1402689000.0,1378091000.0,1327654000.0,1352413000.0
Cash Cash Equivalents And Short Term Investments,217992000.0,155338000.0,155716000.0,168515000.0,144256000.0
Cash And Cash Equivalents,217992000.0,155338000.0,155716000.0,168515000.0,144256000.0
