,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Ordinary Shares Number,610203000.0,616874763.0,619676000.0,616389000.0,617617000.0,
Share Issued,610203000.0,616874763.0,619676000.0,616389000.0,617617000.0,
Total Debt,6122475000.0,6044957000.0,7918613000.0,7409195000.0,7369063000.0,
Tangible Book Value,8971607000.0,8574211000.0,8417443000.0,6264870000.0,5850553000.0,
Invested Capital,27971926000.0,27196578000.0,28855048000.0,26988868000.0,26346766000.0,
Working Capital,9636348000.0,11025668000.0,11333403000.0,10734950000.0,10060585000.0,
Net Tangible Assets,8971607000.0,8574211000.0,8417443000.0,6264870000.0,5850553000.0,
Capital Lease Obligations,307685000.0,317573000.0,331497000.0,341241000.0,324293000.0,
Common Stock Equity,22157136000.0,21469194000.0,21267932000.0,19920914000.0,19301996000.0,
Total Capitalization,26280947000.0,27196578000.0,27670551000.0,25852005000.0,24884761000.0,
Total Equity Gross Minority Interest,22122892000.0,21435074000.0,21234962000.0,19909295000.0,19292995000.0,
Minority Interest,-34244000.0,-34120000.0,-32970000.0,-11619000.0,-9001000.0,
Stockholders Equity,22157136000.0,21469194000.0,21267932000.0,19920914000.0,19301996000.0,
Gains Losses Not Affecting Retained Earnings,-381913000.0,-870815000.0,-1001065000.0,-189912000.0,-532369000.0,
Other Equity Adjustments,-381913000.0,-870815000.0,-1001065000.0,-189912000.0,-532369000.0,
Retained Earnings,3096948000.0,2558490000.0,2368618000.0,422598000.0,138844000.0,
Additional Paid In Capital,19442101000.0,19781519000.0,19900379000.0,19688228000.0,19695521000.0,
Capital Stock,0.0,0.0,0.0,0.0,0.0,
Common Stock,0.0,0.0,0.0,0.0,0.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,14735499000.0,14960493000.0,15542633000.0,16446140000.0,18253605000.0,
Total Non Current Liabilities Net Minority Interest,4664185000.0,6273782000.0,6995835000.0,6406178000.0,6022912000.0,
Other Non Current Liabilities,121917000.0,118124000.0,152164000.0,146447000.0,130667000.0,
