,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,-136000000.0,-368000000.0,-250000000.0,-229000000.0,170000000.0,
Repayment Of Debt,-1831000000.0,-324000000.0,-575000000.0,-1024000000.0,-838000000.0,
Issuance Of Debt,3040000000.0,1085000000.0,900000000.0,800000000.0,250000000.0,
Capital Expenditure,-1218000000.0,-1005000000.0,-1294000000.0,-1004000000.0,-942000000.0,
End Cash Position,614000000.0,163000000.0,154000000.0,465000000.0,103000000.0,
Beginning Cash Position,163000000.0,154000000.0,465000000.0,103000000.0,915000000.0,
Changes In Cash,451000000.0,9000000.0,-311000000.0,362000000.0,-812000000.0,
Financing Cash Flow,690000000.0,465000000.0,34000000.0,672000000.0,-918000000.0,
Cash Flow From Continuing Financing Activities,690000000.0,465000000.0,34000000.0,672000000.0,-918000000.0,
Net Other Financing Charges,-112000000.0,-51000000.0,-46000000.0,1161000000.0,-105000000.0,
Cash Dividends Paid,-257000000.0,-245000000.0,-245000000.0,-245000000.0,-245000000.0,
Common Stock Dividend Paid,-257000000.0,-245000000.0,-245000000.0,-245000000.0,-245000000.0,
Net Issuance Payments Of Debt,1059000000.0,761000000.0,325000000.0,-244000000.0,-568000000.0,
Net Short Term Debt Issuance,-1235000000.0,1085000000.0,475000000.0,-720000000.0,545000000.0,
Short Term Debt Payments,,0.0,475000000.0,,,-525000000.0
Short Term Debt Issuance,,1085000000.0,0.0,,,0.0
Net Long Term Debt Issuance,2294000000.0,-324000000.0,-150000000.0,476000000.0,-1113000000.0,
Long Term Debt Payments,-1831000000.0,-324000000.0,-1050000000.0,-324000000.0,-1363000000.0,
Long Term Debt Issuance,4125000000.0,0.0,900000000.0,800000000.0,250000000.0,
Investing Cash Flow,-1321000000.0,-1093000000.0,-1389000000.0,-1085000000.0,-1006000000.0,
Cash Flow From Continuing Investing Activities,-1321000000.0,-1093000000.0,-1389000000.0,-1085000000.0,-1006000000.0,
Net Other Investing Changes,-100000000.0,-85000000.0,-92000000.0,-78000000.0,-60000000.0,
Net Investment Purchase And Sale,-3000000.0,-3000000.0,-3000000.0,-3000000.0,-4000000.0,
Sale Of Investment,3000000.0,27000000.0,17000000.0,87000000.0,4000000.0,
Purchase Of Investment,-6000000.0,-30000000.0,-20000000.0,-90000000.0,-8000000.0,
Capital Expenditure Reported,-1218000000.0,-1005000000.0,,-1004000000.0,-942000000.0,-790000000.0
Operating Cash Flow,1082000000.0,637000000.0,1044000000.0,775000000.0,1112000000.0,
Cash Flow From Continuing Operating Activities,1082000000.0,637000000.0,1044000000.0,775000000.0,1112000000.0,
Change In Working Capital,317000000.0,-288000000.0,232000000.0,-213000000.0,254000000.0,
Change In Other Working Capital,5000000.0,30000000.0,167000000.0,-9000000.0,135000000.0,
Change In Other Current Liabilities,-34000000.0,-16000000.0,-73000000.0,-117000000.0,67000000.0,
Change In Payables And Accrued Expense,395000000.0,-121000000.0,159000000.0,-184000000.0,164000000.0,
Change In Accrued Expense,23000000.0,11000000.0,-2000000.0,-13000000.0,-21000000.0,
Change In Interest Payable,23000000.0,11000000.0,-2000000.0,-13000000.0,-21000000.0,
Change In Payable,372000000.0,-132000000.0,161000000.0,-171000000.0,185000000.0,
Change In Account Payable,253000000.0,25000000.0,37000000.0,-32000000.0,120000000.0,
Change In Tax Payable,119000000.0,-157000000.0,124000000.0,-139000000.0,65000000.0,
Change In Income Tax Payable,119000000.0,-157000000.0,124000000.0,-139000000.0,65000000.0,
Change In Prepaid Assets,-21000000.0,-108000000.0,44000000.0,78000000.0,17000000.0,
Change In Inventory,-28000000.0,-18000000.0,-13000000.0,0.0,2000000.0,
Change In Receivables,0.0,-55000000.0,-52000000.0,19000000.0,-131000000.0,
Other Non Cash Items,37000000.0,9000000.0,36000000.0,23000000.0,216000000.0,
Deferred Tax,59000000.0,97000000.0,92000000.0,59000000.0,53000000.0,
Deferred Income Tax,59000000.0,97000000.0,92000000.0,59000000.0,53000000.0,
Depreciation Amortization Depletion,348000000.0,408000000.0,391000000.0,434000000.0,487000000.0,
Depreciation And Amortization,348000000.0,408000000.0,391000000.0,434000000.0,487000000.0,
Depreciation,348000000.0,408000000.0,391000000.0,434000000.0,487000000.0,
Operating Gains Losses,,-3000000.0,-3000000.0,6000000.0,4000000.0,-17000000.0
Pension And Employee Benefit Expense,3000000.0,-3000000.0,-3000000.0,6000000.0,4000000.0,
Net Income From Continuing Operations,318000000.0,414000000.0,296000000.0,466000000.0,98000000.0,
