,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,539728000.0,477135000.0,403478000.0,462290000.0,542194000.0,
Repurchase Of Capital Stock,,,0.0,0.0,0.0,0.0
Repayment Of Debt,-2359133000.0,-4615810000.0,-2661548000.0,-2655514000.0,-1260191000.0,
Issuance Of Debt,2461000000.0,4829431000.0,3443571000.0,2678892000.0,1584000000.0,
Issuance Of Capital Stock,0.0,0.0,0.0,-1000.0,-226000.0,
Capital Expenditure,-4133000.0,-4269000.0,-4801000.0,-6061000.0,-3050000.0,
Interest Paid Supplemental Data,166668000.0,116751000.0,117983000.0,151192000.0,122484000.0,
Income Tax Paid Supplemental Data,22602000.0,1353000.0,3137000.0,8601000.0,20495000.0,
End Cash Position,128688000.0,123048000.0,143303000.0,94325000.0,81544000.0,
Beginning Cash Position,123048000.0,143303000.0,94325000.0,81544000.0,55386000.0,
Changes In Cash,5640000.0,-20255000.0,48978000.0,12781000.0,26158000.0,
Financing Cash Flow,-266004000.0,-159621000.0,410116000.0,-342834000.0,-36390000.0,
Cash Flow From Continuing Financing Activities,-266004000.0,-159621000.0,410116000.0,-342834000.0,-36390000.0,
Net Other Financing Charges,-2001000.0,-29039000.0,-27948000.0,-28522000.0,-10826000.0,
Cash Dividends Paid,-343882000.0,-344203000.0,-343959000.0,-343408000.0,-343428000.0,
Common Stock Dividend Paid,-343882000.0,-344203000.0,-343959000.0,-343408000.0,-343428000.0,
Net Preferred Stock Issuance,,,0.0,0.0,0.0,0.0
Preferred Stock Payments,,,0.0,0.0,0.0,0.0
Net Common Stock Issuance,-8615000.0,0.0,0.0,-1000.0,-226000.0,
Common Stock Issuance,0.0,0.0,0.0,-1000.0,-226000.0,
Net Issuance Payments Of Debt,101867000.0,213621000.0,782023000.0,23378000.0,323809000.0,
Net Long Term Debt Issuance,101867000.0,213621000.0,782023000.0,23378000.0,323809000.0,
Long Term Debt Payments,-2359133000.0,-4615810000.0,-2661548000.0,-2655514000.0,-1260191000.0,
Long Term Debt Issuance,2461000000.0,4829431000.0,3443571000.0,2678892000.0,1584000000.0,
Investing Cash Flow,-272217000.0,-342038000.0,-769417000.0,-112736000.0,-482696000.0,
Cash Flow From Continuing Investing Activities,-272217000.0,-342038000.0,-769417000.0,-112736000.0,-482696000.0,
Net Other Investing Changes,-165456000.0,-116241000.0,-275281000.0,111417000.0,-375631000.0,
Net Investment Properties Purchase And Sale,-291740000.0,-119131000.0,-197007000.0,-230505000.0,-99838000.0,
Sale Of Investment Properties,8476000.0,124730000.0,120513000.0,4415000.0,0.0,
Purchase Of Investment Properties,-300216000.0,-243861000.0,-317520000.0,-234920000.0,-99838000.0,
Net Business Purchase And Sale,189112000.0,-102397000.0,-292328000.0,12413000.0,-4177000.0,
Sale Of Business,,,2414000.0,8799000.0,,
Purchase Of Business,-10888000.0,-102397000.0,-294742000.0,3614000.0,-8377000.0,
Net PPE Purchase And Sale,-4133000.0,-4269000.0,-4801000.0,-6061000.0,-3050000.0,
Purchase Of PPE,-4133000.0,-4269000.0,-4801000.0,-6061000.0,-3050000.0,
Operating Cash Flow,543861000.0,481404000.0,408279000.0,468351000.0,545244000.0,
Cash Flow From Continuing Operating Activities,543862000.0,481404000.0,408279000.0,468351000.0,545244000.0,
Dividend Received Cfo,8718000.0,9192000.0,8906000.0,7299000.0,6240000.0,
Change In Working Capital,72856000.0,29695000.0,-51707000.0,-543000.0,86860000.0,
Change In Other Current Liabilities,-16460000.0,14479000.0,50254000.0,-52219000.0,68429000.0,
Change In Other Current Assets,16785000.0,10218000.0,-57780000.0,49200000.0,-23126000.0,
Change In Payables And Accrued Expense,72531000.0,4998000.0,-44181000.0,2476000.0,41557000.0,
Other Non Cash Items,12929000.0,5830000.0,6302000.0,8385000.0,6984000.0,
Stock Based Compensation,8512000.0,7167000.0,8489000.0,8225000.0,280000.0,
Asset Impairment Charge,,,0.0,,,
Depreciation Amortization Depletion,177266000.0,180356000.0,196202000.0,195046000.0,194809000.0,
Depreciation And Amortization,177266000.0,180356000.0,196202000.0,195046000.0,194809000.0,
Operating Gains Losses,864000.0,-35761000.0,-37714000.0,-4769000.0,,
Earnings Losses From Equity Investments,,,0.0,,,
Gain Loss On Investment Securities,864000.0,-35761000.0,-37714000.0,8961000.0,,
Net Income From Continuing Operations,262716000.0,284925000.0,277801000.0,202945000.0,195412000.0,
