,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,329820000.0,394476000.0,498291000.0,460888000.0,360019000.0,
Repurchase Of Capital Stock,-111000.0,-18011000.0,-144032000.0,-60400000.0,-680000.0,
Repayment Of Debt,,,0.0,-300000000.0,,
Capital Expenditure,-29269000.0,-23069000.0,-51725000.0,-26282000.0,-21416000.0,
End Cash Position,619712000.0,399001000.0,373999000.0,396266000.0,396573000.0,
Beginning Cash Position,399001000.0,373999000.0,396266000.0,396573000.0,373765000.0,
Effect Of Exchange Rate Changes,23351000.0,10863000.0,-22955000.0,15258000.0,-2389000.0,
Changes In Cash,197360000.0,14139000.0,688000.0,-15565000.0,25197000.0,
Financing Cash Flow,-131715000.0,-277693000.0,-374044000.0,-476760000.0,-334101000.0,
Cash Flow From Continuing Financing Activities,-131715000.0,-277693000.0,-374044000.0,-476760000.0,-334101000.0,
Net Other Financing Charges,-213000.0,-7803000.0,-800000.0,581000.0,-2026000.0,
Proceeds From Stock Option Exercised,7674000.0,4669000.0,27140000.0,5204000.0,10911000.0,
Cash Dividends Paid,-71505000.0,-71455000.0,-64714000.0,-64657000.0,-64747000.0,
Common Stock Dividend Paid,-71505000.0,-71455000.0,-64714000.0,-64657000.0,-64747000.0,
Net Common Stock Issuance,-111000.0,-18011000.0,-144032000.0,-60400000.0,-680000.0,
Common Stock Payments,-111000.0,-18011000.0,-144032000.0,-60400000.0,-680000.0,
Net Issuance Payments Of Debt,-67560000.0,-185093000.0,-191638000.0,-357488000.0,-277559000.0,
Net Short Term Debt Issuance,-17560000.0,-185093000.0,-191638000.0,-57488000.0,-277559000.0,
Net Long Term Debt Issuance,,,0.0,-300000000.0,,
Long Term Debt Payments,,,0.0,-300000000.0,,
Investing Cash Flow,-30014000.0,-125713000.0,-175284000.0,-25975000.0,-22137000.0,
Cash Flow From Continuing Investing Activities,-30014000.0,-125713000.0,-175284000.0,-25975000.0,-22137000.0,
Net Other Investing Changes,0.0,521000.0,-6045000.0,964000.0,-1378000.0,
Net Business Purchase And Sale,-945000.0,-103165000.0,-117514000.0,-657000.0,657000.0,
Purchase Of Business,-945000.0,-103165000.0,-117514000.0,0.0,0.0,
Net PPE Purchase And Sale,-29069000.0,-23069000.0,-51725000.0,-26282000.0,-21416000.0,
Sale Of PPE,200000.0,0.0,0.0,0.0,0.0,
Purchase Of PPE,-29269000.0,-23069000.0,-51725000.0,-26282000.0,-21416000.0,
Operating Cash Flow,359089000.0,417545000.0,550016000.0,487170000.0,381435000.0,
Cash Flow From Continuing Operating Activities,359089000.0,417545000.0,550016000.0,487170000.0,381435000.0,
Change In Working Capital,-78905000.0,-42196000.0,45998000.0,61819000.0,-41960000.0,
Other Non Cash Items,-3091000.0,-6520000.0,-8100000.0,-10977000.0,-7220000.0,
Stock Based Compensation,12849000.0,9464000.0,12956000.0,12743000.0,13223000.0,
Deferred Tax,-37741000.0,-1328000.0,16027000.0,-7024000.0,-18972000.0,
Deferred Income Tax,-37741000.0,-1328000.0,16027000.0,-7024000.0,-18972000.0,
Depreciation Amortization Depletion,107701000.0,106367000.0,95878000.0,90368000.0,98681000.0,
Depreciation And Amortization,107701000.0,106367000.0,95878000.0,90368000.0,98681000.0,
Amortization Cash Flow,71425000.0,70781000.0,,,,62714000.0
Amortization Of Intangibles,71425000.0,70781000.0,,,,62714000.0
Depreciation,36276000.0,35586000.0,,,,35286000.0
Operating Gains Losses,,,0.0,0.0,0.0,-995000.0
Gain Loss On Sale Of PPE,-91000.0,0.0,0.0,0.0,0.0,
Net Income From Continuing Operations,358367000.0,351758000.0,387257000.0,340241000.0,337683000.0,
