,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,1545000000.0,933000000.0,2148000000.0,2149000000.0,1427000000.0,
Repurchase Of Capital Stock,-6000000.0,-280000000.0,-315000000.0,-751000000.0,-3000000.0,
Repayment Of Debt,-1000000.0,-1001000000.0,-640000000.0,-2000000.0,-18000000.0,
Issuance Of Debt,2000000.0,1000000.0,1000000.0,1000000.0,221000000.0,
Capital Expenditure,-502000000.0,-484000000.0,-720000000.0,-556000000.0,-533000000.0,
End Cash Position,6951000000.0,6532000000.0,7616000000.0,7558000000.0,6987000000.0,
Beginning Cash Position,6532000000.0,7616000000.0,7558000000.0,6987000000.0,6284000000.0,
Effect Of Exchange Rate Changes,51000000.0,24000000.0,-83000000.0,36000000.0,-13000000.0,
Changes In Cash,368000000.0,-1108000000.0,141000000.0,535000000.0,716000000.0,
Financing Cash Flow,-1097000000.0,-2055000000.0,-1861000000.0,-1576000000.0,-791000000.0,
Cash Flow From Continuing Financing Activities,-1097000000.0,-2055000000.0,-1861000000.0,-1576000000.0,-791000000.0,
Proceeds From Stock Option Exercised,35000000.0,287000000.0,25000000.0,92000000.0,13000000.0,
Cash Dividends Paid,-1029000000.0,-1026000000.0,-958000000.0,-960000000.0,-961000000.0,
Common Stock Dividend Paid,-1029000000.0,-1026000000.0,-958000000.0,-960000000.0,-961000000.0,
Net Common Stock Issuance,-6000000.0,-280000000.0,-315000000.0,-751000000.0,-3000000.0,
Common Stock Payments,-6000000.0,-280000000.0,-315000000.0,-751000000.0,-3000000.0,
Net Issuance Payments Of Debt,-15000000.0,-1036000000.0,-613000000.0,43000000.0,160000000.0,
Net Short Term Debt Issuance,-16000000.0,-36000000.0,26000000.0,44000000.0,-43000000.0,
Net Long Term Debt Issuance,1000000.0,-1000000000.0,-639000000.0,-1000000.0,203000000.0,
Long Term Debt Payments,-1000000.0,-1001000000.0,-640000000.0,-2000000.0,-18000000.0,
Long Term Debt Issuance,2000000.0,1000000.0,1000000.0,1000000.0,221000000.0,
Investing Cash Flow,-582000000.0,-470000000.0,-866000000.0,-594000000.0,-453000000.0,
Cash Flow From Continuing Investing Activities,-582000000.0,-470000000.0,-866000000.0,-594000000.0,-453000000.0,
Net Other Investing Changes,2000000.0,6000000.0,4000000.0,2000000.0,2000000.0,
Net Investment Purchase And Sale,-52000000.0,8000000.0,-150000000.0,-40000000.0,77000000.0,
Net Business Purchase And Sale,,,0.0,0.0,,
Sale Of Business,,,0.0,0.0,,
Purchase Of Business,,,0.0,0.0,,
Net PPE Purchase And Sale,-502000000.0,-484000000.0,-720000000.0,-556000000.0,-533000000.0,
Purchase Of PPE,-502000000.0,-484000000.0,-720000000.0,-556000000.0,-533000000.0,
Operating Cash Flow,2047000000.0,1417000000.0,2868000000.0,2705000000.0,1960000000.0,
Cash Flow From Continuing Operating Activities,2047000000.0,1417000000.0,2868000000.0,2705000000.0,1960000000.0,
Change In Working Capital,-407000000.0,-517000000.0,-8391000000.0,163000000.0,-428000000.0,
Change In Inventory,3000000.0,-255000000.0,235000000.0,220000000.0,-103000000.0,
Change In Receivables,-410000000.0,-262000000.0,-158000000.0,-57000000.0,-325000000.0,
Changes In Account Receivables,-410000000.0,-262000000.0,-158000000.0,-57000000.0,-325000000.0,
Other Non Cash Items,-244000000.0,-436000000.0,,-22000000.0,140000000.0,-748000000.0
Stock Based Compensation,142000000.0,289000000.0,111000000.0,117000000.0,141000000.0,
Depreciation Amortization Depletion,777000000.0,756000000.0,807000000.0,801000000.0,805000000.0,
Depreciation And Amortization,777000000.0,756000000.0,807000000.0,801000000.0,805000000.0,
Amortization Cash Flow,420000000.0,420000000.0,465000000.0,470000000.0,471000000.0,
Amortization Of Intangibles,420000000.0,420000000.0,465000000.0,470000000.0,471000000.0,
Depreciation,357000000.0,336000000.0,342000000.0,331000000.0,334000000.0,
Net Income From Continuing Operations,1779000000.0,1325000000.0,9229000000.0,1646000000.0,1302000000.0,
