,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Ordinary Shares Number,163931255.0,164526997.0,164817183.0,165231158.0,165497736.0
Share Issued,163931255.0,164526997.0,164817183.0,165231158.0,165497736.0
Net Debt,1255200000.0,1695100000.0,1529300000.0,1410300000.0,1541600000.0
Total Debt,1508700000.0,1953800000.0,1767100000.0,1741500000.0,1885400000.0
Tangible Book Value,-676000000.0,-699400000.0,-757500000.0,-784800000.0,-830100000.0
Invested Capital,5070400000.0,5469300000.0,5210900000.0,5127200000.0,5188800000.0
Working Capital,442200000.0,814400000.0,541000000.0,560300000.0,613100000.0
Net Tangible Assets,-676000000.0,-699400000.0,-757500000.0,-784800000.0,-830100000.0
Capital Lease Obligations,110500000.0,118100000.0,119100000.0,113100000.0,129500000.0
Common Stock Equity,3672200000.0,3633600000.0,3562900000.0,3498800000.0,3432900000.0
Total Capitalization,5070300000.0,5469300000.0,5201600000.0,5127200000.0,5185500000.0
Total Equity Gross Minority Interest,3672200000.0,3633600000.0,3562900000.0,3498800000.0,3432900000.0
Stockholders Equity,3672200000.0,3633600000.0,3562900000.0,3498800000.0,3432900000.0
Gains Losses Not Affecting Retained Earnings,-274100000.0,-273600000.0,-276600000.0,-250500000.0,-247300000.0
Other Equity Adjustments,-274100000.0,-273600000.0,-276600000.0,-250500000.0,-247300000.0
Retained Earnings,2557300000.0,2449800000.0,2336100000.0,2210900000.0,2109300000.0
Additional Paid In Capital,1387300000.0,1455700000.0,1501700000.0,1536700000.0,1569200000.0
Capital Stock,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0
Common Stock,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0
Total Liabilities Net Minority Interest,2807300000.0,3113600000.0,2883600000.0,2973800000.0,3115100000.0
Total Non Current Liabilities Net Minority Interest,1817200000.0,2200900000.0,1988500000.0,2045000000.0,2164700000.0
Other Non Current Liabilities,97300000.0,100100000.0,97200000.0,92700000.0,84700000.0
Derivative Product Liabilities,94400000.0,34200000.0,16300000.0,60700000.0,48400000.0
Employee Benefits,59800000.0,60600000.0,61600000.0,70900000.0,71800000.0
Non Current Pension And Other Postretirement Benefit Plans,59800000.0,60600000.0,61600000.0,70900000.0,71800000.0
Tradeand Other Payables Non Current,5000000.0,7700000.0,8100000.0,35600000.0,36200000.0
Non Current Deferred Liabilities,77300000.0,71300000.0,73800000.0,69500000.0,67000000.0
Non Current Deferred Taxes Liabilities,48200000.0,45600000.0,44400000.0,40300000.0,38700000.0
Long Term Debt And Capital Lease Obligation,1483400000.0,1927000000.0,1731500000.0,1715600000.0,1856600000.0
Long Term Capital Lease Obligation,85300000.0,91300000.0,92800000.0,87200000.0,104000000.0
Long Term Debt,1398100000.0,1835700000.0,1638700000.0,1628400000.0,1752600000.0
Current Liabilities,990100000.0,912700000.0,895100000.0,928800000.0,950400000.0
Other Current Liabilities,108000000.0,87600000.0,80200000.0,89200000.0,97100000.0
Current Deferred Liabilities,39900000.0,44300000.0,33800000.0,33900000.0,28200000.0
Current Deferred Revenue,39900000.0,44300000.0,33800000.0,33900000.0,28200000.0
Current Debt And Capital Lease Obligation,25300000.0,26800000.0,35600000.0,25900000.0,28800000.0
Current Capital Lease Obligation,25200000.0,26800000.0,26300000.0,25900000.0,25500000.0
Current Debt,100000.0,,9300000.0,,3300000.0
Other Current Borrowings,100000.0,,9300000.0,,3300000.0
Pensionand Other Post Retirement Benefit Plans Current,102500000.0,93400000.0,116200000.0,116700000.0,104000000.0
Payables And Accrued Expenses,714400000.0,660600000.0,629300000.0,663100000.0,692300000.0
Current Accrued Expenses,333000000.0,292900000.0,286500000.0,318400000.0,333400000.0
Interest Payable,21800000.0,15500000.0,5500000.0,12400000.0,28200000.0
Payables,381400000.0,367700000.0,342800000.0,344700000.0,358900000.0
Dividends Payable,41000000.0,41200000.0,41200000.0,38000000.0,38100000.0
Total Tax Payable,26600000.0,29800000.0,28800000.0,20300000.0,25800000.0
Income Tax Payable,26600000.0,29800000.0,28800000.0,20300000.0,25800000.0
Accounts Payable,313800000.0,296700000.0,272800000.0,286400000.0,295000000.0
Total Assets,6479500000.0,6747200000.0,6446500000.0,6472600000.0,6548000000.0
Total Non Current Assets,5047200000.0,5020100000.0,5010400000.0,4983500000.0,4984500000.0
Other Non Current Assets,61900000.0,53200000.0,56100000.0,68800000.0,80300000.0
Non Current Deferred Assets,168000000.0,158600000.0,159000000.0,164600000.0,155000000.0
Non Current Deferred Taxes Assets,138900000.0,132900000.0,129600000.0,135400000.0,126700000.0
Goodwill And Other Intangible Assets,4348200000.0,4333000000.0,4320400000.0,4283600000.0,4263000000.0
Other Intangible Assets,983900000.0,1022500000.0,1033800000.0,1002800000.0,1012400000.0
Goodwill,3364300000.0,3310500000.0,3286600000.0,3280800000.0,3250600000.0
Net PPE,469100000.0,475300000.0,474900000.0,466500000.0,486200000.0
Accumulated Depreciation,-747000000.0,-729300000.0,-709500000.0,-730400000.0,-710700000.0
Gross PPE,1216100000.0,1204600000.0,1184400000.0,1196900000.0,1196900000.0
Construction In Progress,39800000.0,41300000.0,51100000.0,40500000.0,38200000.0
Other Properties,105300000.0,113400000.0,116100000.0,108000000.0,124800000.0
Machinery Furniture Equipment,804100000.0,793100000.0,768000000.0,789400000.0,774400000.0
Buildings And Improvements,233900000.0,225000000.0,217900000.0,226500000.0,227700000.0
Land And Improvements,33000000.0,31800000.0,31300000.0,32500000.0,31800000.0
Properties,0.0,0.0,0.0,0.0,0.0
Current Assets,1432300000.0,1727100000.0,1436100000.0,1489100000.0,1563500000.0
Other Current Assets,15100000.0,28300000.0,43600000.0,6700000.0,6400000.0
Prepaid Assets,74200000.0,64700000.0,51000000.0,67800000.0,65600000.0
Inventory,602500000.0,614200000.0,610900000.0,645900000.0,647500000.0
Finished Goods,195600000.0,207800000.0,206700000.0,215200000.0,211900000.0
Work In Process,85600000.0,86300000.0,88400000.0,93000000.0,94500000.0
Raw Materials,321300000.0,320100000.0,315800000.0,337700000.0,341100000.0
Receivables,597500000.0,879300000.0,611900000.0,550600000.0,629700000.0
Other Receivables,58300000.0,48100000.0,46700000.0,53500000.0,61900000.0
Accounts Receivable,539200000.0,831200000.0,565200000.0,497100000.0,567800000.0
Allowance For Doubtful Accounts Receivable,-8300000.0,-9700000.0,-9100000.0,-9900000.0,-10600000.0
Gross Accounts Receivable,547500000.0,840900000.0,574300000.0,507000000.0,578400000.0
Cash Cash Equivalents And Short Term Investments,143000000.0,140600000.0,118700000.0,218100000.0,214300000.0
Cash And Cash Equivalents,143000000.0,140600000.0,118700000.0,218100000.0,214300000.0
