,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,602200000.0,220600000.0,774300000.0,1214300000.0,623000000.0,
Repurchase Of Capital Stock,-402100000.0,-477500000.0,-354700000.0,-301700000.0,-324100000.0,
Repayment Of Debt,,,-500000000.0,0.0,-7500000.0,0.0
Issuance Of Debt,,,0.0,0.0,498500000.0,0.0
Capital Expenditure,-89900000.0,-118900000.0,-125600000.0,-88300000.0,-72900000.0,
End Cash Position,774200000.0,860500000.0,1590100000.0,1470000000.0,874600000.0,
Beginning Cash Position,860500000.0,1590100000.0,1470000000.0,874600000.0,849900000.0,
Effect Of Exchange Rate Changes,80300000.0,39100000.0,-73100000.0,38700000.0,-8700000.0,
Changes In Cash,-166600000.0,-768700000.0,193200000.0,556700000.0,33400000.0,
Financing Cash Flow,-757800000.0,-723100000.0,-1030400000.0,-485900000.0,-117600000.0,
Cash Flow From Continuing Financing Activities,-757800000.0,-723100000.0,-1030400000.0,-485900000.0,-117600000.0,
Net Other Financing Charges,-14500000.0,-7600000.0,-1100000.0,-6000000.0,-10200000.0,
Proceeds From Stock Option Exercised,26200000.0,-28100000.0,14100000.0,11200000.0,15500000.0,
Cash Dividends Paid,-210100000.0,-209900000.0,-188700000.0,-189400000.0,-189900000.0,
Common Stock Dividend Paid,-210100000.0,-209900000.0,-188700000.0,-189400000.0,-189900000.0,
Net Common Stock Issuance,-402100000.0,-477500000.0,-354700000.0,-301700000.0,-324100000.0,
Common Stock Payments,-402100000.0,-477500000.0,-354700000.0,-301700000.0,-324100000.0,
Net Issuance Payments Of Debt,-157300000.0,0.0,-500000000.0,0.0,391100000.0,
Net Short Term Debt Issuance,,0.0,0.0,0.0,-99900000.0,99900000.0
Net Long Term Debt Issuance,,,-500000000.0,0.0,491000000.0,0.0
Long Term Debt Payments,,,-500000000.0,0.0,-7500000.0,0.0
Long Term Debt Issuance,,,0.0,0.0,498500000.0,0.0
Investing Cash Flow,-100900000.0,-385100000.0,323700000.0,-260000000.0,-544900000.0,
Cash Flow From Continuing Investing Activities,-100900000.0,-385100000.0,323700000.0,-260000000.0,-544900000.0,
Net Other Investing Changes,-800000.0,-900000.0,-4700000.0,2700000.0,-16800000.0,
Net Investment Purchase And Sale,,,450000000.0,0.0,,
Purchase Of Investment,,,0.0,0.0,,
Net Business Purchase And Sale,-10200000.0,-265300000.0,-700000.0,-174400000.0,-5200000.0,
Purchase Of Business,-10200000.0,-265300000.0,-700000.0,-174400000.0,-5200000.0,
Capital Expenditure Reported,-89900000.0,-118900000.0,-125600000.0,-88300000.0,-72900000.0,
Operating Cash Flow,692100000.0,339500000.0,899900000.0,1302600000.0,695900000.0,
Cash From Discontinued Operating Activities,-5900000.0,-6000000.0,-5600000.0,-11000000.0,-8300000.0,
Cash Flow From Continuing Operating Activities,698000000.0,345500000.0,905500000.0,1313600000.0,704200000.0,
Change In Working Capital,-281800000.0,-331200000.0,309000000.0,428800000.0,-169300000.0,
Other Non Cash Items,-23700000.0,-67500000.0,-144400000.0,-28400000.0,-23000000.0,
Stock Based Compensation,25200000.0,22200000.0,19300000.0,20300000.0,23500000.0,
Depreciation Amortization Depletion,98100000.0,99100000.0,96700000.0,95000000.0,96200000.0,
Depreciation And Amortization,98100000.0,99100000.0,96700000.0,95000000.0,96200000.0,
Operating Gains Losses,4200000.0,4900000.0,9600000.0,11000000.0,10000000.0,
Pension And Employee Benefit Expense,4200000.0,4900000.0,9600000.0,11000000.0,10000000.0,
Net Income From Continuing Operations,876000000.0,618000000.0,615300000.0,786900000.0,766800000.0,
