,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,-2312000000.0,663000000.0,482000000.0,-7270000000.0,842000000.0,
Repurchase Of Capital Stock,-398000000.0,-575000000.0,-402000000.0,-515000000.0,0.0,
Repayment Of Debt,-3869000000.0,-2538000000.0,-2144000000.0,-1073000000.0,-180000000.0,
Issuance Of Debt,5145000000.0,3477000000.0,2190000000.0,2011000000.0,5584000000.0,
Issuance Of Capital Stock,0.0,1232000000.0,0.0,476000000.0,0.0,
Capital Expenditure,-3989000000.0,-1692000000.0,-1859000000.0,-8479000000.0,-687000000.0,
Interest Paid Supplemental Data,,252000000.0,,,,2000000.0
Income Tax Paid Supplemental Data,,,414000000.0,-69000000.0,,
End Cash Position,221000000.0,2041000000.0,164000000.0,373000000.0,6911000000.0,
Beginning Cash Position,2041000000.0,164000000.0,373000000.0,6911000000.0,899000000.0,
Changes In Cash,-1820000000.0,1877000000.0,-209000000.0,-6538000000.0,6012000000.0,
Financing Cash Flow,482000000.0,1175000000.0,-695000000.0,419000000.0,4932000000.0,
Cash Flow From Continuing Financing Activities,482000000.0,1175000000.0,-695000000.0,419000000.0,4932000000.0,
Net Other Financing Charges,-105000000.0,-131000000.0,-77000000.0,-64000000.0,-120000000.0,
Cash Dividends Paid,-291000000.0,-290000000.0,-262000000.0,-416000000.0,-352000000.0,
Common Stock Dividend Paid,-291000000.0,-290000000.0,-262000000.0,-416000000.0,-352000000.0,
Net Common Stock Issuance,-398000000.0,657000000.0,-402000000.0,-39000000.0,0.0,
Common Stock Payments,-398000000.0,-575000000.0,-402000000.0,-515000000.0,0.0,
Common Stock Issuance,0.0,1232000000.0,0.0,476000000.0,0.0,
Net Issuance Payments Of Debt,1276000000.0,939000000.0,46000000.0,938000000.0,5404000000.0,
Net Short Term Debt Issuance,,,,-62000000.0,,
Short Term Debt Payments,,,,-1073000000.0,,
Short Term Debt Issuance,,,,1011000000.0,,
Net Long Term Debt Issuance,617000000.0,939000000.0,-102000000.0,1000000000.0,5490000000.0,
Long Term Debt Payments,1394000000.0,-2538000000.0,-3477000000.0,0.0,80000000.0,
Long Term Debt Issuance,-777000000.0,3477000000.0,3375000000.0,1000000000.0,5410000000.0,
Investing Cash Flow,-3979000000.0,-1653000000.0,-1855000000.0,-8166000000.0,-449000000.0,
Cash Flow From Continuing Investing Activities,-3979000000.0,-1653000000.0,-1855000000.0,-8166000000.0,-449000000.0,
Net Other Investing Changes,10000000.0,39000000.0,4000000.0,313000000.0,238000000.0,
Net PPE Purchase And Sale,-3989000000.0,-1692000000.0,-1859000000.0,-8479000000.0,-687000000.0,
Purchase Of PPE,-3989000000.0,-1692000000.0,-1859000000.0,-8479000000.0,-687000000.0,
Operating Cash Flow,1677000000.0,2355000000.0,2341000000.0,1209000000.0,1529000000.0,
Cash Flow From Continuing Operating Activities,1677000000.0,2355000000.0,2341000000.0,1209000000.0,1529000000.0,
Change In Working Capital,-429000000.0,-132000000.0,81000000.0,-187000000.0,76000000.0,
Change In Other Working Capital,-6000000.0,20000000.0,-100000000.0,54000000.0,47000000.0,
Change In Payables And Accrued Expense,-567000000.0,-155000000.0,311000000.0,-336000000.0,-21000000.0,
Change In Payable,-567000000.0,-155000000.0,311000000.0,-336000000.0,-21000000.0,
Change In Account Payable,-9000000.0,-374000000.0,114000000.0,-395000000.0,15000000.0,
Change In Tax Payable,-444000000.0,135000000.0,138000000.0,-36000000.0,-85000000.0,
Change In Income Tax Payable,-444000000.0,135000000.0,138000000.0,-36000000.0,-85000000.0,
Change In Prepaid Assets,-22000000.0,6000000.0,-24000000.0,-11000000.0,0.0,
Change In Receivables,166000000.0,-3000000.0,-106000000.0,106000000.0,50000000.0,
Changes In Account Receivables,166000000.0,-6000000.0,-103000000.0,106000000.0,50000000.0,
Other Non Cash Items,12000000.0,33000000.0,-2000000.0,26000000.0,49000000.0,
Stock Based Compensation,21000000.0,18000000.0,16000000.0,16000000.0,19000000.0,
Deferred Tax,-24000000.0,6000000.0,-165000000.0,51000000.0,77000000.0,
Deferred Income Tax,-24000000.0,6000000.0,-165000000.0,51000000.0,77000000.0,
Depreciation Amortization Depletion,1257000000.0,1088000000.0,1170000000.0,736000000.0,475000000.0,
Depreciation And Amortization,1257000000.0,1088000000.0,1170000000.0,736000000.0,475000000.0,
Amortization Cash Flow,4000000.0,0.0,,2000000.0,,
Amortization Of Intangibles,4000000.0,0.0,,2000000.0,,
Depreciation,1253000000.0,1088000000.0,1176000000.0,734000000.0,471000000.0,
Operating Gains Losses,101000000.0,-149000000.0,-49000000.0,-141000000.0,-61000000.0,
Earnings Losses From Equity Investments,-4000000.0,-8000000.0,2000000.0,-6000000.0,-15000000.0,
Gain Loss On Investment Securities,160000000.0,-141000000.0,-51000000.0,-135000000.0,-46000000.0,
Net Income From Continuing Operations,739000000.0,1491000000.0,1290000000.0,708000000.0,894000000.0,
