,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Free Cash Flow,2480000000.0,3365000000.0,4838000000.0,5714000000.0,4657000000.0
Repurchase Of Capital Stock,0.0,-2127000000.0,-282000000.0,-539000000.0,-136000000.0
Repayment Of Debt,-2941000000.0,-2871000000.0,-1758000000.0,-4440000000.0,-4797000000.0
Issuance Of Debt,565000000.0,17922000000.0,3293000000.0,-1991000000.0,15370000000.0
Issuance Of Capital Stock,,,0.0,0.0,
Capital Expenditure,-1398000000.0,-809000000.0,-2145000000.0,-2279000000.0,-976000000.0
End Cash Position,18577000000.0,38474000000.0,24105000000.0,19980000000.0,24878000000.0
Beginning Cash Position,38474000000.0,24105000000.0,19980000000.0,24878000000.0,25473000000.0
Effect Of Exchange Rate Changes,154000000.0,70000000.0,-198000000.0,119000000.0,-85000000.0
Changes In Cash,-20051000000.0,14299000000.0,4323000000.0,-5017000000.0,-510000000.0
Financing Cash Flow,-5665000000.0,10422000000.0,-1340000000.0,-9882000000.0,7544000000.0
Cash Flow From Continuing Financing Activities,-5665000000.0,10422000000.0,-1340000000.0,-9882000000.0,7544000000.0
Net Other Financing Charges,-267000000.0,37000000.0,267000000.0,-351000000.0,-3000000.0
Proceeds From Stock Option Exercised,107000000.0,450000000.0,124000000.0,424000000.0,95000000.0
Cash Dividends Paid,-3129000000.0,-2989000000.0,-2984000000.0,-2985000000.0,-2985000000.0
Common Stock Dividend Paid,-3129000000.0,-2989000000.0,-2984000000.0,-2985000000.0,-2985000000.0
Net Common Stock Issuance,0.0,-2127000000.0,-282000000.0,-539000000.0,-136000000.0
Common Stock Payments,0.0,-2127000000.0,-282000000.0,-539000000.0,-136000000.0
Common Stock Issuance,,,0.0,0.0,
Net Issuance Payments Of Debt,-2376000000.0,15051000000.0,1535000000.0,-6431000000.0,10573000000.0
Net Short Term Debt Issuance,-2373000000.0,6664000000.0,2184000000.0,-6431000000.0,5688000000.0
Short Term Debt Payments,-2938000000.0,-2120000000.0,-1109000000.0,-4439000000.0,-3025000000.0
Short Term Debt Issuance,565000000.0,8784000000.0,3293000000.0,-1992000000.0,8713000000.0
Net Long Term Debt Issuance,-3000000.0,8387000000.0,-649000000.0,0.0,4885000000.0
Long Term Debt Payments,-3000000.0,-751000000.0,-649000000.0,-1000000.0,-1772000000.0
Long Term Debt Issuance,0.0,9138000000.0,0.0,1000000.0,6657000000.0
Investing Cash Flow,-18264000000.0,-297000000.0,-1320000000.0,-3128000000.0,-13687000000.0
Cash Flow From Continuing Investing Activities,-18264000000.0,-297000000.0,-1320000000.0,-3128000000.0,-13687000000.0
Net Other Investing Changes,-279000000.0,545000000.0,798000000.0,733000000.0,-1318000000.0
Net Investment Purchase And Sale,-2129000000.0,-33000000.0,28000000.0,-1244000000.0,1603000000.0
Sale Of Investment,735000000.0,218000000.0,290000000.0,-964000000.0,2157000000.0
Purchase Of Investment,-2864000000.0,-251000000.0,-262000000.0,-280000000.0,-554000000.0
Net Business Purchase And Sale,-14458000000.0,0.0,-1000000.0,-338000000.0,-12996000000.0
Purchase Of Business,-14458000000.0,0.0,-1000000.0,-338000000.0,-12996000000.0
Net Intangibles Purchase And Sale,-355000000.0,-14000000.0,-533000000.0,-1250000000.0,0.0
Purchase Of Intangibles,-355000000.0,-14000000.0,-533000000.0,-1250000000.0,0.0
Net PPE Purchase And Sale,-1043000000.0,-795000000.0,-1612000000.0,-1029000000.0,-976000000.0
Purchase Of PPE,-1043000000.0,-795000000.0,-1612000000.0,-1029000000.0,-976000000.0
Operating Cash Flow,3878000000.0,4174000000.0,6983000000.0,7993000000.0,5633000000.0
Cash Flow From Continuing Operating Activities,3878000000.0,4174000000.0,6983000000.0,7993000000.0,5633000000.0
Change In Working Capital,-4921000000.0,-11024000000.0,798000000.0,1829000000.0,-452000000.0
Change In Other Current Liabilities,583000000.0,-6509000000.0,359000000.0,2742000000.0,-2641000000.0
Change In Other Current Assets,-4877000000.0,-1317000000.0,768000000.0,-2782000000.0,532000000.0
Change In Payables And Accrued Expense,1240000000.0,-2126000000.0,-1092000000.0,2264000000.0,2932000000.0
Change In Inventory,-510000000.0,-146000000.0,-90000000.0,-299000000.0,-391000000.0
Change In Receivables,-1357000000.0,-926000000.0,853000000.0,-96000000.0,-884000000.0
Changes In Account Receivables,-1357000000.0,-926000000.0,853000000.0,-96000000.0,-884000000.0
Other Non Cash Items,76000000.0,16000000.0,589000000.0,,
Stock Based Compensation,410000000.0,288000000.0,238000000.0,295000000.0,341000000.0
Provisionand Write Offof Assets,7000000.0,-4000000.0,22000000.0,-11000000.0,0.0
Asset Impairment Charge,0.0,30000000.0,26000000.0,0.0,194000000.0
Deferred Tax,825000000.0,2172000000.0,-16000000.0,90000000.0,-695000000.0
Deferred Income Tax,825000000.0,2172000000.0,-16000000.0,90000000.0,-695000000.0
Depreciation Amortization Depletion,1943000000.0,1772000000.0,1896000000.0,1846000000.0,1782000000.0
Depreciation And Amortization,1943000000.0,1772000000.0,1896000000.0,1846000000.0,1782000000.0
Operating Gains Losses,1000000.0,-75000000.0,-1000000.0,-2000000.0,
Gain Loss On Sale Of Business,,,-226000000.0,,
Net Income From Continuing Operations,5537000000.0,10999000000.0,3431000000.0,2694000000.0,4686000000.0
