,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,737600000.0,773600000.0,995800000.0,1049300000.0,143100000.0,
Repurchase Of Capital Stock,-1067100000.0,-1045700000.0,-1226400000.0,-855300000.0,-915700000.0,
Issuance Of Capital Stock,31500000.0,60600000.0,90900000.0,254700000.0,437600000.0,
Capital Expenditure,-406800000.0,-271500000.0,-267000000.0,-241900000.0,-210900000.0,
End Cash Position,2015600000.0,3093000000.0,2489000000.0,2011800000.0,1928200000.0,
Beginning Cash Position,3093000000.0,2489000000.0,2011800000.0,1928200000.0,2609800000.0,
Effect Of Exchange Rate Changes,400000.0,600000.0,-700000.0,800000.0,-300000.0,
Changes In Cash,-1077800000.0,603400000.0,477900000.0,82800000.0,-681300000.0,
Financing Cash Flow,-1128200000.0,-1089200000.0,-1135500000.0,-634000000.0,-478100000.0,
Cash Flow From Continuing Financing Activities,-1128200000.0,-1089200000.0,-1135500000.0,-634000000.0,-478100000.0,
Net Other Financing Charges,0.0,-10300000.0,0.0,,,
Cash Dividends Paid,-92600000.0,-93800000.0,,,0.0,0.0
Common Stock Dividend Paid,-92600000.0,-93800000.0,,,0.0,0.0
Net Common Stock Issuance,-1035600000.0,-985100000.0,-1135500000.0,-600600000.0,-478100000.0,
Common Stock Payments,-1067100000.0,-1045700000.0,-1226400000.0,-855300000.0,-915700000.0,
Common Stock Issuance,31500000.0,60600000.0,90900000.0,254700000.0,437600000.0,
Investing Cash Flow,-1094000000.0,647500000.0,350600000.0,-574400000.0,-557200000.0,
Cash Flow From Continuing Investing Activities,-1094000000.0,647500000.0,350600000.0,-574400000.0,-557200000.0,
Net Investment Purchase And Sale,-687200000.0,919000000.0,629100000.0,-332500000.0,-361400000.0,
Sale Of Investment,2167900000.0,3458300000.0,2582000000.0,4258600000.0,4054500000.0,
Purchase Of Investment,-2855100000.0,-2539300000.0,-1952900000.0,-4591100000.0,-4415900000.0,
Net Business Purchase And Sale,,,-11500000.0,0.0,,
Purchase Of Business,,,-11500000.0,0.0,,
Net Intangibles Purchase And Sale,-187800000.0,-42200000.0,-67400000.0,0.0,-30400000.0,
Purchase Of Intangibles,-187800000.0,-42200000.0,-67400000.0,0.0,-30400000.0,
Net PPE Purchase And Sale,,,0.0,0.0,,
Sale Of PPE,,,0.0,0.0,,
Capital Expenditure Reported,-219000000.0,-229300000.0,-199600000.0,-241900000.0,-180500000.0,
Operating Cash Flow,1144400000.0,1045100000.0,1262800000.0,1291200000.0,354000000.0,
Cash Flow From Continuing Operating Activities,1144400000.0,1045100000.0,1262800000.0,1291200000.0,354000000.0,
Change In Working Capital,-227900000.0,129600000.0,-86400000.0,-63900000.0,-908500000.0,
Change In Other Working Capital,-142900000.0,17700000.0,-21200000.0,43000000.0,89100000.0,
Change In Payables And Accrued Expense,216400000.0,-214100000.0,225600000.0,194400000.0,204600000.0,
Change In Payable,216400000.0,-214100000.0,225600000.0,194400000.0,204600000.0,
Change In Account Payable,216400000.0,-214100000.0,225600000.0,194400000.0,204600000.0,
Change In Prepaid Assets,-230700000.0,-179500000.0,-55300000.0,252000000.0,-526300000.0,
Change In Inventory,-42500000.0,-152300000.0,-117700000.0,-164400000.0,-181800000.0,
Change In Receivables,-28200000.0,657800000.0,-117800000.0,-388900000.0,-494100000.0,
Changes In Account Receivables,-28200000.0,657800000.0,-117800000.0,-388900000.0,-494100000.0,
Other Non Cash Items,-20900000.0,3200000.0,68000000.0,-29000000.0,-3000000.0,
Stock Based Compensation,251700000.0,255700000.0,304400000.0,225100000.0,223200000.0,
Deferred Tax,-135200000.0,-139100000.0,-280200000.0,-168600000.0,-118100000.0,
Deferred Income Tax,-135200000.0,-139100000.0,-280200000.0,-168600000.0,-118100000.0,
Depreciation Amortization Depletion,135100000.0,126900000.0,126400000.0,121700000.0,120700000.0,
Depreciation And Amortization,135100000.0,126900000.0,126400000.0,121700000.0,120700000.0,
Operating Gains Losses,-250000000.0,-139900000.0,212900000.0,-134700000.0,-392600000.0,
Gain Loss On Investment Securities,-250000000.0,-139900000.0,212900000.0,-134700000.0,-392600000.0,
Net Income From Continuing Operations,1391600000.0,808700000.0,917700000.0,1340600000.0,1432300000.0,
