,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,-114657000.0,932000.0,225365000.0,64849000.0,71445000.0,
Repayment Of Debt,-525000.0,-431663000.0,,,0.0,0.0
Issuance Of Debt,0.0,1750000000.0,,,0.0,0.0
Issuance Of Capital Stock,,,0.0,0.0,0.0,0.0
Capital Expenditure,-22953000.0,-24862000.0,-24801000.0,-26472000.0,-11318000.0,
Interest Paid Supplemental Data,,498000.0,,,,0.0
Income Tax Paid Supplemental Data,49562000.0,54000.0,7175000.0,13271000.0,45986000.0,
End Cash Position,627462000.0,1104758000.0,466763000.0,697449000.0,568609000.0,
Beginning Cash Position,1104758000.0,466763000.0,697449000.0,568609000.0,406000000.0,
Effect Of Exchange Rate Changes,5305000.0,1192000.0,-6284000.0,2161000.0,-108000.0,
Changes In Cash,-482601000.0,636803000.0,-224402000.0,126679000.0,162717000.0,
Financing Cash Flow,-4365000.0,1313226000.0,-32829000.0,-7713000.0,-2185000.0,
Cash Flow From Continuing Financing Activities,-4365000.0,1313226000.0,-32829000.0,-7713000.0,-2185000.0,
Net Other Financing Charges,-187800000.0,-5111000.0,-37688000.0,-17430000.0,-2185000.0,
Proceeds From Stock Option Exercised,,,4859000.0,9717000.0,0.0,0.0
Net Common Stock Issuance,,,0.0,0.0,0.0,0.0
Common Stock Issuance,,,0.0,0.0,0.0,0.0
Net Issuance Payments Of Debt,-525000.0,1318337000.0,,,0.0,0.0
Net Long Term Debt Issuance,-525000.0,1318337000.0,,,0.0,0.0
Long Term Debt Payments,-525000.0,-431663000.0,,,0.0,0.0
Long Term Debt Issuance,0.0,1750000000.0,,,0.0,0.0
Investing Cash Flow,-386532000.0,-702217000.0,-441739000.0,43071000.0,82139000.0,
Cash Flow From Continuing Investing Activities,-386532000.0,-702217000.0,-441739000.0,43071000.0,82139000.0,
Net Other Investing Changes,80000.0,3000.0,20000.0,0.0,0.0,
Net Investment Purchase And Sale,-359850000.0,-677358000.0,-32937000.0,69543000.0,93482000.0,
Sale Of Investment,354843000.0,401811000.0,145068000.0,193968000.0,333886000.0,
Purchase Of Investment,-714693000.0,-1079169000.0,-178005000.0,-124425000.0,-240404000.0,
Net Business Purchase And Sale,-3809000.0,0.0,-384021000.0,0.0,-25000.0,
Net Intangibles Purchase And Sale,,,,,0.0,0.0
Purchase Of Intangibles,,,,,0.0,0.0
Net PPE Purchase And Sale,-22953000.0,-24862000.0,-24801000.0,-26472000.0,-11318000.0,
Sale Of PPE,,,,,0.0,34000.0
Purchase Of PPE,-22953000.0,-24862000.0,-24801000.0,-26472000.0,-11318000.0,
Operating Cash Flow,-91704000.0,25794000.0,250166000.0,91321000.0,82763000.0,
Cash Flow From Continuing Operating Activities,-91704000.0,25794000.0,250166000.0,91321000.0,82763000.0,
Change In Working Capital,-307309000.0,-71170000.0,101265000.0,-36281000.0,-20788000.0,
Change In Other Working Capital,-84648000.0,33505000.0,101449000.0,62691000.0,-27620000.0,
Change In Payables And Accrued Expense,12564000.0,8611000.0,44276000.0,53775000.0,42308000.0,
Change In Payable,12564000.0,8611000.0,44276000.0,53775000.0,42308000.0,
Change In Account Payable,12564000.0,8611000.0,44276000.0,53775000.0,42308000.0,
Change In Prepaid Assets,-64845000.0,-22735000.0,,,-236000.0,8646000.0
Change In Inventory,-31112000.0,-16986000.0,12236000.0,5330000.0,-14885000.0,
Change In Receivables,-139268000.0,-73565000.0,-19083000.0,-149667000.0,-20355000.0,
Other Non Cash Items,9763000.0,38181000.0,7994000.0,6819000.0,3780000.0,
Stock Based Compensation,139244000.0,140239000.0,130888000.0,101780000.0,74821000.0,
Unrealized Gain Loss On Investment Securities,,-143921000.0,,,,-139711000.0
Provisionand Write Offof Assets,2454000.0,3800000.0,6249000.0,2740000.0,9504000.0,
Deferred Tax,-21297000.0,-48768000.0,-58035000.0,-19306000.0,-28425000.0,
Deferred Income Tax,-21297000.0,-48768000.0,-58035000.0,-19306000.0,-28425000.0,
Depreciation Amortization Depletion,17157000.0,19453000.0,17680000.0,13003000.0,10386000.0,
Depreciation And Amortization,17157000.0,19453000.0,17680000.0,13003000.0,10386000.0,
Operating Gains Losses,,,-91059000.0,-44459000.0,-50280000.0,-97419000.0
Gain Loss On Investment Securities,,,-91059000.0,-44459000.0,-50280000.0,-97419000.0
Net Income From Continuing Operations,36117000.0,87980000.0,135184000.0,67025000.0,41473000.0,
