,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,1400000000.0,-290000000.0,1805000000.0,1215000000.0,613000000.0,
Repurchase Of Capital Stock,0.0,-600000000.0,-1318000000.0,-44000000.0,-34000000.0,
Repayment Of Debt,-750000000.0,-750000000.0,-500000000.0,0.0,0.0,
Issuance Of Debt,-147000000.0,1590000000.0,,,0.0,0.0
Capital Expenditure,-198000000.0,-142000000.0,-355000000.0,-201000000.0,-201000000.0,
Interest Paid Supplemental Data,161000000.0,42000000.0,,19000000.0,168000000.0,26000000.0
Income Tax Paid Supplemental Data,202000000.0,34000000.0,,,,33000000.0
End Cash Position,1523000000.0,1242000000.0,1697000000.0,2101000000.0,1362000000.0,
Beginning Cash Position,1242000000.0,1697000000.0,2101000000.0,1362000000.0,1036000000.0,
Changes In Cash,281000000.0,-455000000.0,-404000000.0,739000000.0,326000000.0,
Cash Flow From Discontinued Operation,-3000000.0,-2000000.0,-3000000.0,-1000000.0,-1000000.0,
Financing Cash Flow,-1228000000.0,-175000000.0,-2196000000.0,-395000000.0,-362000000.0,
Cash Flow From Continuing Financing Activities,-1228000000.0,-175000000.0,-2196000000.0,-395000000.0,-362000000.0,
Net Other Financing Charges,71000000.0,-32000000.0,11000000.0,39000000.0,61000000.0,
Cash Dividends Paid,-402000000.0,-383000000.0,-389000000.0,-390000000.0,-389000000.0,
Common Stock Dividend Paid,-402000000.0,-383000000.0,-389000000.0,-390000000.0,-389000000.0,
Net Common Stock Issuance,0.0,-600000000.0,-1318000000.0,-44000000.0,-34000000.0,
Common Stock Payments,0.0,-600000000.0,-1318000000.0,-44000000.0,-34000000.0,
Net Issuance Payments Of Debt,-897000000.0,840000000.0,-500000000.0,0.0,0.0,
Net Short Term Debt Issuance,-894000000.0,1590000000.0,,,0.0,0.0
Short Term Debt Issuance,-894000000.0,1590000000.0,,,0.0,0.0
Net Long Term Debt Issuance,-3000000.0,-750000000.0,-500000000.0,0.0,0.0,
Long Term Debt Payments,-750000000.0,-750000000.0,-500000000.0,0.0,0.0,
Investing Cash Flow,-86000000.0,-130000000.0,-365000000.0,-281000000.0,-125000000.0,
Cash Flow From Continuing Investing Activities,-86000000.0,-130000000.0,-365000000.0,-281000000.0,-125000000.0,
Net Other Investing Changes,112000000.0,12000000.0,-10000000.0,-80000000.0,76000000.0,
Capital Expenditure Reported,-198000000.0,-142000000.0,-355000000.0,-201000000.0,-201000000.0,
Operating Cash Flow,1598000000.0,-148000000.0,2160000000.0,1416000000.0,814000000.0,
Cash Flow From Continuing Operating Activities,1598000000.0,-148000000.0,2160000000.0,1416000000.0,814000000.0,
Change In Working Capital,88000000.0,-1262000000.0,1253000000.0,30000000.0,-706000000.0,
Change In Other Working Capital,93000000.0,13000000.0,-285000000.0,459000000.0,-215000000.0,
Change In Payables And Accrued Expense,-274000000.0,13000000.0,320000000.0,318000000.0,-225000000.0,
Change In Payable,-274000000.0,13000000.0,320000000.0,318000000.0,-225000000.0,
Change In Account Payable,-274000000.0,13000000.0,54000000.0,318000000.0,-225000000.0,
Change In Inventory,-115000000.0,-92000000.0,417000000.0,-460000000.0,-141000000.0,
Change In Receivables,384000000.0,-1196000000.0,801000000.0,-287000000.0,-125000000.0,
Changes In Account Receivables,-295000000.0,-317000000.0,188000000.0,-14000000.0,-43000000.0,
Other Non Cash Items,257000000.0,-78000000.0,-548000000.0,205000000.0,396000000.0,
Stock Based Compensation,55000000.0,34000000.0,46000000.0,50000000.0,53000000.0,
Deferred Tax,-39000000.0,-59000000.0,21000000.0,-17000000.0,-51000000.0,
Deferred Income Tax,-39000000.0,-59000000.0,21000000.0,-17000000.0,-51000000.0,
Depreciation Amortization Depletion,223000000.0,223000000.0,240000000.0,218000000.0,217000000.0,
Depreciation And Amortization,223000000.0,223000000.0,240000000.0,218000000.0,217000000.0,
Amortization Cash Flow,60000000.0,61000000.0,65000000.0,60000000.0,58000000.0,
Amortization Of Intangibles,60000000.0,61000000.0,65000000.0,60000000.0,58000000.0,
Depreciation,163000000.0,162000000.0,175000000.0,158000000.0,159000000.0,
Net Income From Continuing Operations,1014000000.0,994000000.0,1148000000.0,930000000.0,905000000.0,
