,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Ordinary Shares Number,312403000.0,313385000.0,312838000.0,312689080.0,313214000.0,
Share Issued,312403000.0,313385000.0,312838000.0,312689080.0,313214000.0,
Net Debt,6337000000.0,6512000000.0,5390000000.0,6619000000.0,8813000000.0,
Total Debt,8311000000.0,8358000000.0,8412000000.0,8412000000.0,9124000000.0,
Tangible Book Value,13026000000.0,12536000000.0,12746000000.0,12150000000.0,11005000000.0,
Invested Capital,21757000000.0,21314000000.0,21578000000.0,20982000000.0,20549000000.0,
Working Capital,2977000000.0,3086000000.0,3930000000.0,3818000000.0,2051000000.0,
Net Tangible Assets,13026000000.0,12536000000.0,12746000000.0,12150000000.0,11005000000.0,
Common Stock Equity,13446000000.0,12956000000.0,13166000000.0,12570000000.0,11425000000.0,
Total Capitalization,20732000000.0,20277000000.0,20550000000.0,19948000000.0,18834000000.0,
Total Equity Gross Minority Interest,13803000000.0,13334000000.0,13539000000.0,12941000000.0,11781000000.0,
Minority Interest,357000000.0,378000000.0,373000000.0,371000000.0,356000000.0,
Stockholders Equity,13446000000.0,12956000000.0,13166000000.0,12570000000.0,11425000000.0,
Gains Losses Not Affecting Retained Earnings,-2272000000.0,-2309000000.0,-2302000000.0,-2134000000.0,-2161000000.0,
Other Equity Adjustments,-2272000000.0,-2309000000.0,-2302000000.0,-2134000000.0,-2161000000.0,
Retained Earnings,4779000000.0,4062000000.0,4066000000.0,3325000000.0,2236000000.0,
Capital Stock,10939000000.0,11203000000.0,11402000000.0,11379000000.0,11350000000.0,
Common Stock,10939000000.0,11203000000.0,11402000000.0,11379000000.0,11350000000.0,
Total Liabilities Net Minority Interest,39235000000.0,38918000000.0,39387000000.0,38893000000.0,39559000000.0,
Total Non Current Liabilities Net Minority Interest,32979000000.0,32373000000.0,32541000000.0,33441000000.0,33758000000.0,
Other Non Current Liabilities,2545000000.0,2596000000.0,2585000000.0,3377000000.0,2971000000.0,
Derivative Product Liabilities,419000000.0,358000000.0,399000000.0,341000000.0,555000000.0,
Employee Benefits,1763000000.0,1755000000.0,1875000000.0,1641000000.0,1626000000.0,
Non Current Pension And Other Postretirement Benefit Plans,1763000000.0,1755000000.0,1875000000.0,1641000000.0,1626000000.0,
Tradeand Other Payables Non Current,4939000000.0,4593000000.0,4518000000.0,4828000000.0,4310000000.0,
Non Current Deferred Liabilities,3348000000.0,3226000000.0,3331000000.0,3554000000.0,3377000000.0,
Non Current Deferred Taxes Liabilities,3348000000.0,3226000000.0,3331000000.0,3554000000.0,3377000000.0,
Long Term Debt And Capital Lease Obligation,7286000000.0,7321000000.0,7384000000.0,7378000000.0,7409000000.0,
