,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,504988000.0,554873000.0,285154000.0,305931000.0,413791000.0,
Repurchase Of Capital Stock,-100008000.0,-75026000.0,-74986000.0,-50005000.0,-50004000.0,
Repayment Of Debt,-5000000.0,0.0,-5000000.0,-30000000.0,-300000000.0,
Issuance Of Debt,0.0,0.0,0.0,0.0,0.0,
Issuance Of Capital Stock,30156000.0,9023000.0,26877000.0,8383000.0,27695000.0,
Capital Expenditure,-33778000.0,-23788000.0,-23469000.0,-19607000.0,-26323000.0,
Interest Paid Supplemental Data,6912000.0,14218000.0,-66000.0,7351000.0,5921000.0,
Income Tax Paid Supplemental Data,16178000.0,-26516000.0,118647000.0,105704000.0,43155000.0,
End Cash Position,1209450000.0,932711000.0,521944000.0,426361000.0,238361000.0,
Beginning Cash Position,932711000.0,521944000.0,426361000.0,238361000.0,237910000.0,
Effect Of Exchange Rate Changes,35573000.0,7963000.0,-28810000.0,11073000.0,129000.0,
Changes In Cash,241166000.0,402804000.0,124393000.0,176927000.0,322000.0,
Financing Cash Flow,-163887000.0,-144071000.0,-147538000.0,-150757000.0,-393283000.0,
Cash Flow From Continuing Financing Activities,-163887000.0,-144071000.0,-147538000.0,-150757000.0,-393283000.0,
Net Other Financing Charges,-11445000.0,-364000.0,-16734000.0,-1244000.0,-421000.0,
Cash Dividends Paid,-77590000.0,-77704000.0,-77695000.0,-77891000.0,-70553000.0,
Common Stock Dividend Paid,-77590000.0,-77704000.0,-77695000.0,-77891000.0,-70553000.0,
Net Common Stock Issuance,-69852000.0,-66003000.0,-48109000.0,-41622000.0,-22309000.0,
Common Stock Payments,-100008000.0,-75026000.0,-74986000.0,-50005000.0,-50004000.0,
Common Stock Issuance,30156000.0,9023000.0,26877000.0,8383000.0,27695000.0,
Net Issuance Payments Of Debt,-5000000.0,0.0,-5000000.0,-30000000.0,-300000000.0,
Net Long Term Debt Issuance,-5000000.0,0.0,-5000000.0,-30000000.0,-300000000.0,
Long Term Debt Payments,-5000000.0,0.0,-5000000.0,-30000000.0,-300000000.0,
Long Term Debt Issuance,0.0,0.0,0.0,0.0,0.0,
Investing Cash Flow,-133713000.0,-31786000.0,-36692000.0,2146000.0,-46509000.0,
Cash Flow From Continuing Investing Activities,-133713000.0,-31786000.0,-36692000.0,2146000.0,-46509000.0,
Net Investment Purchase And Sale,38643000.0,-7998000.0,-12553000.0,21753000.0,-489000.0,
Sale Of Investment,40656000.0,-5945000.0,-11553000.0,23103000.0,750000.0,
Purchase Of Investment,-2013000.0,-2053000.0,-1000000.0,-1350000.0,-1239000.0,
Net Business Purchase And Sale,-138578000.0,0.0,-670000.0,0.0,-19697000.0,
Purchase Of Business,-138578000.0,0.0,-670000.0,0.0,-19697000.0,
Net Intangibles Purchase And Sale,-3193000.0,-2992000.0,-2825000.0,-1767000.0,-1442000.0,
Purchase Of Intangibles,-3193000.0,-2992000.0,-2825000.0,-1767000.0,-1442000.0,
Net PPE Purchase And Sale,-30585000.0,-20796000.0,-20644000.0,-17840000.0,-24881000.0,
Purchase Of PPE,-30585000.0,-20796000.0,-20644000.0,-17840000.0,-24881000.0,
Operating Cash Flow,538766000.0,578661000.0,308623000.0,325538000.0,440114000.0,
Cash Flow From Continuing Operating Activities,538766000.0,578661000.0,308623000.0,325538000.0,440114000.0,
Change In Working Capital,58757000.0,132278000.0,-114897000.0,-59400000.0,57125000.0,
Change In Payables And Accrued Expense,49088000.0,63090000.0,4220000.0,-25440000.0,121976000.0,
Change In Prepaid Assets,47017000.0,79358000.0,-43623000.0,-123000.0,-16237000.0,
Change In Inventory,-32133000.0,29863000.0,-7641000.0,-70254000.0,8909000.0,
Change In Receivables,-5215000.0,-40033000.0,-67853000.0,36417000.0,-57523000.0,
Changes In Account Receivables,-5215000.0,-40033000.0,-67853000.0,36417000.0,-57523000.0,
Other Non Cash Items,,,,,0.0,0.0
Stock Based Compensation,24751000.0,24120000.0,22634000.0,20156000.0,21392000.0,
Depreciation Amortization Depletion,74288000.0,51911000.0,55902000.0,53710000.0,54755000.0,
Depreciation And Amortization,74288000.0,51911000.0,55902000.0,53710000.0,54755000.0,
Depreciation,74288000.0,51911000.0,55902000.0,53710000.0,54755000.0,
Operating Gains Losses,1265000.0,5311000.0,362000.0,-283000.0,14606000.0,
Earnings Losses From Equity Investments,1265000.0,5311000.0,362000.0,-283000.0,14606000.0,
Net Income From Continuing Operations,379705000.0,365041000.0,344622000.0,311355000.0,292236000.0,
